participant_id,item_id,trial_order,phase_id,stimulus,condition,response,accuracy,rt
22,21246,24984,50,streeden,nonword,nonword,1,698
22,10760,25026,50,wiekit,nonword,nonword,1,466
22,25262,25188,50,vloerklad,nonword,nonword,1,551
22,13106,24920,50,lidmaard,nonword,nonword,1,830
22,14334,25041,50,koddag,nonword,nonword,1,495
22,12794,24909,50,deen,nonword,word,0,NA
22,15398,24910,50,sallen,nonword,nonword,1,468
22,17774,25192,50,modje,nonword,nonword,1,510
22,27180,24952,50,ues,nonword,nonword,1,506
22,13812,25114,50,koden,nonword,nonword,1,463
22,21192,25086,50,spindlui,nonword,nonword,1,517
22,12976,25035,50,litbisch,nonword,nonword,1,645
22,17922,25158,50,dochtens,nonword,nonword,1,612
22,17868,24917,50,vessen,nonword,nonword,1,778
22,8670,24918,50,balig,nonword,nonword,1,689
22,19370,25120,50,schaatsels,nonword,nonword,1,632
22,18448,25039,50,mijde,nonword,nonword,1,NA
22,12848,25134,50,laasten,nonword,nonword,1,NA
22,12650,24922,50,henger,nonword,nonword,1,851
22,25694,25003,50,voordier,nonword,nonword,1,814
22,23916,25004,50,uisschet,nonword,nonword,1,483
22,10020,24925,50,joons,nonword,nonword,1,531
22,9412,25046,50,hoopvis,nonword,nonword,1,972
22,5254,25126,50,uistje,nonword,nonword,1,663
22,6102,24981,50,lorneel,nonword,nonword,1,619
22,16938,25009,50,blinzen,nonword,nonword,1,494
22,10036,24970,50,joofdig,nonword,nonword,1,512
22,27214,25052,50,zeintjes,nonword,nonword,1,531
22,7826,25173,50,zok,nonword,nonword,1,502
22,18252,25025,50,reid,nonword,nonword,1,512
22,17800,25160,50,rakky's,nonword,nonword,1,507
22,23570,25185,50,brof,nonword,nonword,1,569
22,20942,25177,50,spooltjes,nonword,nonword,1,539
22,3656,25058,50,maanaan,nonword,nonword,1,485
22,18020,24938,50,rocter,nonword,nonword,1,582
22,3298,24939,50,splesten,nonword,nonword,1,516
22,8406,25064,50,hoeibaar,nonword,nonword,1,636
22,23448,24945,50,blipten,nonword,nonword,1,599
22,14724,24942,50,doppent,nonword,nonword,1,568
22,18368,24943,50,kolling,nonword,nonword,1,518
22,3464,24965,50,conzerp,nonword,nonword,1,479
22,12542,25122,50,weders,nonword,nonword,1,NA
22,3234,25038,50,dintraal,nonword,nonword,1,563
22,8224,25159,50,kloeren,nonword,nonword,1,673
22,20178,25103,50,slan,nonword,nonword,1,565
22,9686,25078,50,bierders,nonword,nonword,1,576
22,23934,24950,50,uisbal,nonword,nonword,1,570
22,2196,25030,50,hodens,nonword,nonword,1,499
22,27432,25105,50,zientjes,nonword,nonword,1,898
22,7864,25199,50,gelzen,nonword,nonword,1,562
22,3886,25200,50,deurde,nonword,word,0,NA
22,3306,25171,50,chryfent,nonword,nonword,1,481
22,14040,25118,50,retter,nonword,nonword,1,552
22,3950,25050,50,deng,nonword,nonword,1,572
22,8458,25092,50,loostte,nonword,nonword,1,NA
22,22030,25063,50,stoorlas,nonword,nonword,1,523
22,19475,24928,50,scholen,word,word,1,508
22,13643,24727,50,lukraak,word,word,1,615
22,2103,24874,50,blokkers,word,word,1,833
22,19061,24954,50,schaartjes,word,word,1,835
22,26773,24774,50,wijkt,word,word,1,578
22,19483,24908,50,schommel,word,word,1,618
22,1611,24949,50,bevel,word,word,1,538
22,12389,24915,50,kwart,word,word,1,452
22,1891,24871,50,blaadjes,word,word,1,551
22,7557,24832,50,gezwaaid,word,word,1,658
22,15351,24847,50,noordwaarts,word,word,1,606
22,3975,24802,50,denk,word,word,1,468
22,17113,24968,50,pondjes,word,word,1,722
22,2539,24956,50,bourbons,word,nonword,0,NA
22,8677,24841,50,harnas,word,word,1,542
22,24233,24927,50,vegen,word,word,1,608
22,18171,24867,50,return,word,word,1,751
22,24581,24803,50,vermaak,word,word,1,631
22,12799,24978,50,leer,word,word,1,475
22,11223,24975,50,kluis,word,word,1,797
22,12863,24735,50,lege,word,word,1,505
22,4723,24941,50,dracht,word,word,1,468
22,9001,24769,50,hernam,word,word,1,586
22,8031,24873,50,greentjes,word,nonword,0,NA
22,8751,24819,50,hechtte,word,word,1,569
22,11343,24893,50,knikken,word,word,1,511
22,14161,24747,50,melkboer,word,word,1,582
22,1815,24894,50,bijten,word,word,1,816
22,16691,24827,50,pis,word,word,1,583
22,8769,24989,50,heenweg,word,nonword,0,NA
22,12933,24856,50,lenden,word,word,1,730
22,18587,24709,50,rondes,word,word,1,572
22,4807,24737,50,driehoek,word,word,1,553
22,24739,24953,50,verstomd,word,nonword,0,NA
22,6861,24994,50,gekund,word,word,1,580
22,1641,24955,50,bevrijdt,word,word,1,679
22,13755,24875,50,maande,word,nonword,0,NA
22,9567,24864,50,huid,word,word,1,482
22,27095,24705,50,wrang,word,word,1,749
22,2959,24947,50,bucket,word,nonword,0,NA
22,24823,24987,50,vervoer,word,word,1,466
22,19431,24800,50,schipper,word,word,1,600
22,23239,24962,50,tolken,word,word,1,776
22,9415,24842,50,hoogst,word,word,1,669
22,20359,24843,50,slootje,word,word,1,792
22,23919,24992,50,uitspraak,word,word,1,489
22,23735,24726,50,tuitte,word,word,1,684
22,20969,24765,50,speldjes,word,word,1,518
22,19643,24887,50,schreetje,word,nonword,0,NA
22,18103,24848,50,relaas,word,word,1,940
22,993,24890,50,bedoel,word,word,1,466
22,17443,24772,50,prisma's,word,word,1,714
22,11965,24812,50,kreeg,word,word,1,459
22,25449,24839,50,vogel,word,word,1,606
22,4991,24853,50,dry,word,nonword,0,NA
22,2191,25015,50,bode,word,word,1,612
22,27243,24976,50,zakdoek,word,word,1,547
22,19357,24775,50,schijfje,word,word,1,625
22,10379,25018,50,kantoor,word,word,1,465
22,1111,24777,50,begijn,word,nonword,0,NA
22,10331,24980,50,kamp,word,word,1,671
22,13867,25021,50,malle,word,nonword,0,NA
22,977,24901,50,bedenkt,word,word,1,539
22,4865,24862,50,droeve,word,word,1,527
22,24367,24944,50,verdient,word,word,1,551
22,16349,24986,50,paus,word,word,1,479
22,18987,24973,50,sax,word,word,1,724
22,9641,25027,50,hulsjes,word,word,1,901
22,25509,24988,50,volle,word,word,1,517
22,8099,25029,50,grieven,word,nonword,0,NA
22,10611,24990,50,kerels,word,word,1,470
22,16197,24749,50,paper,word,word,1,681
22,9115,24790,50,hiervoor,word,word,1,714
22,1415,25033,50,bes,word,word,1,519
22,27749,24913,50,zomers,word,word,1,679
22,25425,24995,50,voetbal,word,word,1,499
22,25759,25036,50,vouwen,word,word,1,849
22,4883,24916,50,dromen,word,word,1,488
22,23347,24932,50,tournee,word,word,1,526
22,17943,24784,50,rechtszaak,word,word,1,618
22,4743,25000,50,dragons,word,word,1,NA
22,21455,24840,50,stamde,word,word,1,492
22,9699,24760,50,idee,word,word,1,460
22,20491,25043,50,smet,word,word,1,458
22,24049,25044,50,vak,word,word,1,477
22,24603,24924,50,vermoed,word,word,1,530
22,4157,24724,50,dienstmaagd,word,word,1,741
22,11135,24926,50,klinkers,word,word,1,644
22,17637,25048,50,punks,word,word,1,693
22,27717,25049,50,zoentjes,word,word,1,590
22,13805,24889,50,madame,word,word,1,846
22,18473,25011,50,roer,word,word,1,464
22,21969,24879,50,stolp,word,nonword,0,NA
22,8785,25053,50,heerste,word,word,1,612
22,8177,25014,50,groeit,word,word,1,514
22,13483,24934,50,loopjes,word,word,1,753
22,2367,25016,50,bonte,word,word,1,561
22,15081,24815,50,neer,word,word,1,375
22,16487,24937,50,perfect,word,word,1,533
22,3005,25059,50,buiken,word,nonword,0,NA
22,22425,25020,50,stuiver,word,word,1,718
22,27287,24940,50,zalven,word,word,1,581
22,14373,25062,50,mijnbouw,word,word,1,556
22,14155,24902,50,melding,word,word,1,570
22,12507,24903,50,label,word,word,1,506
22,929,24730,50,bate,word,nonword,0,NA
22,11085,25066,50,klieken,word,word,1,923
22,43,24704,50,aanhang,word,word,1,508
22,4887,25068,50,dromer,word,word,1,552
22,19707,25069,50,schrikken,word,word,1,680
22,8009,25070,50,grauw,word,nonword,0,NA
22,3933,25031,50,dekens,word,word,1,612
22,21035,25072,50,spiernaakt,word,nonword,0,NA
22,23753,25073,50,tune,word,word,1,938
22,5383,24710,50,eisen,word,word,1,538
22,20483,24711,50,smelten,word,word,1,554
22,10531,25076,50,keertjes,word,word,1,NA
22,25825,24713,50,vreugde,word,word,1,524
22,4615,24998,50,doppen,word,word,1,766
22,22133,24838,50,straatkant,word,word,1,725
22,15655,24919,50,onthaal,word,word,1,475
22,1377,24960,50,bergt,word,word,1,584
22,11155,25042,50,klokslag,word,word,1,721
22,2869,25083,50,brons,word,word,1,636
22,9173,24963,50,ho,word,nonword,0,NA
22,17985,25085,50,ree,word,word,1,516
22,19347,24885,50,schiepen,word,word,1,NA
22,23747,24723,50,tumor,word,word,1,615
22,20019,25088,50,siërra's,word,word,1,681
22,9151,24725,50,hingen,word,word,1,540
22,10547,25090,50,keitjes,word,nonword,0,NA
22,3661,25051,50,daarginds,word,word,1,732
22,11643,24971,50,kool,word,word,1,481
22,17987,25093,50,reebok,word,word,1,918
22,20531,24933,50,snaar,word,word,1,895
22,19717,24731,50,schroefde,word,word,1,659
22,15087,24732,50,neet,word,nonword,0,NA
22,24557,24733,50,verlicht,word,word,1,655
22,25323,25098,50,vlotter,word,word,1,594
22,21413,25099,50,stadsbeeld,word,word,1,783
22,11999,24736,50,kreunend,word,word,1,586
22,1167,25101,50,behoud,word,word,1,511
22,26105,25102,50,wachter,word,word,1,432
22,19065,24861,50,schaatsen,word,word,1,527
22,24441,24740,50,vergif,word,word,1,591
22,22261,24985,50,strijders,word,word,1,661
22,13555,25106,50,louter,word,word,1,483
22,9597,25107,50,huisde,word,word,1,NA
22,24593,24744,50,vermijd,word,word,1,651
22,1497,25109,50,bestand,word,word,1,426
22,27657,24746,50,zitjes,word,word,1,567
22,13919,25111,50,manke,word,word,1,655
22,16553,24870,50,picknicks,word,word,1,769
22,15621,25113,50,onschuld,word,word,1,493
22,9661,24872,50,hunner,word,nonword,0,NA
22,3985,25115,50,denker,word,word,1,515
22,17135,24752,50,poollicht,word,word,1,819
22,8045,24996,50,grendels,word,word,1,597
22,13589,24755,50,lui,word,word,1,520
22,2263,24716,50,boerde,word,word,1,690
22,5051,25080,50,duin,word,word,1,555
22,221,24757,50,adder,word,word,1,581
22,17539,25082,50,pruik,word,word,1,473
22,25709,24759,50,voorzorg,word,word,1,556
22,2853,25124,50,bromde,word,nonword,0,NA
22,23179,25125,50,toeslaan,word,word,1,518
22,12739,24884,50,lawaai,word,word,1,553
22,25339,25127,50,vlugge,word,word,1,514
22,21489,24886,50,standplaats,word,word,1,535
22,27543,25129,50,zieke,word,word,1,482
22,6459,24766,50,gaten,word,word,1,487
22,25765,25091,50,vraag,word,word,1,485
22,11517,24768,50,koetsiers,word,word,1,622
22,5037,25133,50,duikje,word,word,1,475
22,10589,25094,50,kenmerkt,word,word,1,503
22,693,24771,50,badjes,word,word,1,521
22,4637,25136,50,dorstig,word,word,1,597
22,7203,25137,50,geslacht,word,nonword,0,NA
22,27097,25138,50,wrange,word,nonword,0,NA
22,25945,25139,50,vuist,word,word,1,449
22,8535,25019,50,halster,word,word,1,709
22,23809,25141,50,tweeden,word,word,1,NA
22,20811,25142,50,spaak,word,word,1,556
22,5133,25143,50,duurt,word,word,1,476
22,5071,24780,50,duivels,word,word,1,557
22,24479,25065,50,verhoogt,word,word,1,505
22,3931,24782,50,deken,word,word,1,671
22,23381,24783,50,tractor,word,word,1,555
22,23655,25148,50,truc,word,word,1,565
22,3645,24907,50,daalden,word,word,1,537
22,24717,24786,50,versta,word,word,1,503
22,14103,25151,50,meester,word,word,1,486
22,9997,25152,50,jargons,word,word,1,569
22,13217,24789,50,lijkt,word,word,1,503
22,14371,25154,50,mijn,word,word,1,458
22,13403,25034,50,lokjes,word,word,1,633
22,9733,24792,50,ijl,word,word,1,632
22,12307,25157,50,kunststof,word,word,1,515
22,21339,25037,50,spuwen,word,word,1,565
22,10931,25119,50,klapte,word,word,1,520
22,15449,24878,50,oermens,word,word,1,793
22,9095,24797,50,hierin,word,word,1,591
22,19137,25162,50,schattig,word,word,1,511
22,15665,25163,50,onthoudt,word,word,1,545
22,12381,25164,50,kwallen,word,word,1,464
22,18019,24801,50,refter,word,word,1,598
22,18369,25166,50,rimboe,word,nonword,0,NA
22,8391,25167,50,haaitjes,word,word,1,677
22,23979,25047,50,uzelf,word,word,1,716
22,16561,24805,50,piemels,word,word,1,577
22,9793,24806,50,impacts,word,word,1,576
22,815,25010,50,banen,word,word,1,527
22,23935,25172,50,uitvlucht,word,word,1,500
22,26571,24810,50,werking,word,word,1,545
22,23415,25174,50,tralie,word,nonword,0,NA
22,13793,24811,50,macho's,word,word,1,689
22,2283,25176,50,boetiek,word,word,1,623
22,24357,24935,50,verder,word,word,1,456
22,25741,24814,50,vorsend,word,nonword,0,NA
22,3845,25179,50,datums,word,word,1,499
22,12467,25180,50,laadden,word,word,1,NA
22,23327,25181,50,tor,word,word,1,524
22,8233,24818,50,grommen,word,word,1,687
22,6727,25183,50,gehucht,word,word,1,555
22,4443,25184,50,don,word,word,1,587
22,20567,25145,50,sneden,word,word,1,524
22,24657,24822,50,verschaft,word,word,1,563
22,10885,25187,50,klager,word,word,1,585
22,14453,24946,50,minnaars,word,word,1,550
22,17891,24825,50,rayon,word,word,1,654
22,20333,25190,50,sloffen,word,nonword,0,NA
22,6067,25191,50,folders,word,word,1,492
22,16521,25071,50,pest,word,word,1,446
22,25145,24829,50,vlak,word,word,1,428
22,20779,25194,50,soorten,word,word,1,451
22,2047,24831,50,bloedig,word,word,1,513
22,14399,25196,50,mikte,word,word,1,507
22,25085,24833,50,viool,word,word,1,510
22,13893,25198,50,mand,word,word,1,446
22,9755,24957,50,ijskoud,word,word,1,537
22,16099,24958,50,pages,word,word,1,634
23,19854,24701,50,fijnde,nonword,nonword,1,626
23,20632,25187,50,plappers,nonword,nonword,1,550
23,25682,24703,50,voostmaan,nonword,nonword,1,501
23,5000,25068,50,duips,nonword,nonword,1,460
23,1162,25069,50,behiel,nonword,nonword,1,591
23,15930,24706,50,asstel,nonword,nonword,1,463
23,8502,24707,50,hamptaar,nonword,nonword,1,466
23,132,24708,50,aardsomst,nonword,nonword,1,NA
23,15246,25073,50,neunen,nonword,nonword,1,887
23,14170,24710,50,dalkweg,nonword,nonword,1,606
23,7530,25075,50,gezort,nonword,nonword,1,571
23,22122,24712,50,stroontjes,nonword,nonword,1,683
23,2236,24955,50,bijbet,nonword,nonword,1,620
23,1378,24714,50,belpt,nonword,nonword,1,506
23,1334,24715,50,bepoord,nonword,nonword,1,635
23,8696,24716,50,lardje,nonword,nonword,1,520
23,16010,24717,50,oenoom,nonword,nonword,1,521
23,23076,25081,50,vikt,nonword,nonword,1,NA
23,4816,25083,50,klietol,nonword,nonword,1,860
23,13118,25084,50,heefde,nonword,nonword,1,815
23,19488,24721,50,schebe,nonword,nonword,1,491
23,22768,24722,50,taadjes,nonword,nonword,1,589
23,6532,24723,50,gepleed,nonword,nonword,1,602
23,3784,25088,50,dortte,nonword,nonword,1,NA
23,12472,25089,50,loedje,nonword,nonword,1,429
23,9106,25090,50,hoeram,nonword,nonword,1,434
23,7884,24727,50,galdel,nonword,nonword,1,626
23,17616,24728,50,vikkels,nonword,nonword,1,NA
23,9976,24809,50,conken,nonword,nonword,1,462
23,7496,24730,50,gewijpt,nonword,nonword,1,NA
23,466,25095,50,eljers,nonword,nonword,1,502
23,23248,25096,50,tilben,nonword,nonword,1,519
23,212,24733,50,afes,nonword,nonword,1,693
23,10572,24855,50,merners,nonword,nonword,1,527
23,21586,24735,50,steikt,nonword,nonword,1,623
23,7054,25100,50,gegijns,nonword,nonword,1,462
23,13726,24737,50,woeiers,nonword,nonword,1,1163
23,12732,24980,50,weerier,nonword,nonword,1,558
23,24352,25021,50,verdoord,nonword,nonword,1,624
23,22188,24740,50,stroosden,nonword,word,0,NA
23,24880,24862,50,verveid,nonword,nonword,1,521
23,2846,25106,50,drok,nonword,nonword,1,1160
23,3992,24743,50,dinkbrant,nonword,nonword,1,585
23,7222,25108,50,gekreurd,nonword,nonword,1,NA
23,222,24987,50,omder,nonword,nonword,1,574
23,27652,24988,50,titvank,nonword,nonword,1,493
23,23476,24868,50,bloutjes,nonword,nonword,1,508
23,16322,24748,50,patin,nonword,nonword,1,712
23,25814,24749,50,vraas,nonword,nonword,1,610
23,2260,25114,50,lijman,nonword,nonword,1,955
23,12422,24751,50,proken,nonword,nonword,1,616
23,21984,24752,50,stoch,nonword,nonword,1,790
23,6496,24753,50,gepesk,nonword,nonword,1,604
23,2882,24875,50,brooistank,nonword,nonword,1,646
23,9178,25119,50,hoggy's,nonword,nonword,1,1088
23,9324,24756,50,hentes,nonword,nonword,1,537
23,11634,25120,50,keit,nonword,nonword,1,490
23,17946,24758,50,dachtszaal,nonword,nonword,1,605
23,7818,24759,50,goedschefs,nonword,nonword,1,652
23,14940,25002,50,niesloos,nonword,nonword,1,508
23,17104,24761,50,peppen,nonword,nonword,1,549
23,5798,24762,50,neeten,nonword,nonword,1,453
23,11790,24763,50,kortstrool,nonword,nonword,1,490
23,12084,25006,50,slom,nonword,nonword,1,572
23,7608,24886,50,gils,nonword,nonword,1,462
23,7110,24766,50,gerapt,nonword,nonword,1,966
23,15408,24767,50,netses,nonword,nonword,1,517
23,11236,24768,50,grosje,nonword,nonword,1,565
23,18220,24849,50,mib,nonword,nonword,1,447
23,3030,25012,50,hijtje,nonword,nonword,1,451
23,21496,24771,50,stong,nonword,nonword,1,552
23,23364,24893,50,blaakheid,nonword,nonword,1,577
23,5590,24773,50,ess,nonword,nonword,1,426
23,16330,24774,50,papris,nonword,nonword,1,495
23,26558,24775,50,werktamp,nonword,nonword,1,591
23,18190,25139,50,deitje,nonword,nonword,1,956
23,8686,25019,50,haps,nonword,nonword,1,653
23,27742,24778,50,zarbie,nonword,nonword,1,477
23,10692,24940,50,meilen,nonword,nonword,1,493
23,13794,25144,50,watho's,nonword,nonword,1,910
23,24188,24781,50,vuimde,nonword,nonword,1,529
23,12836,25146,50,haasbaar,nonword,nonword,1,1050
23,5856,24783,50,foen,nonword,nonword,1,499
23,16510,24784,50,papste,nonword,nonword,1,661
23,1370,24785,50,hersen,nonword,word,0,NA
23,716,24786,50,hakent,nonword,nonword,1,557
23,6054,24787,50,joei,nonword,nonword,1,460
23,12428,24788,50,smerde,nonword,nonword,1,575
23,20180,25152,50,brasen,nonword,nonword,1,586
23,240,24790,50,adrak,nonword,nonword,1,605
23,2894,24912,50,blauwers,nonword,nonword,1,590
23,1228,24792,50,beslam,nonword,nonword,1,598
23,10882,24914,50,bruchten,nonword,nonword,1,542
23,10946,24794,50,brissen,nonword,nonword,1,547
23,27192,24795,50,zoogjes,nonword,nonword,1,483
23,26196,25160,50,danwoop,nonword,nonword,1,473
23,17598,24797,50,peunboop,nonword,nonword,1,548
23,20830,24919,50,snaten,nonword,nonword,1,484
23,12106,24879,50,kreen,nonword,nonword,1,533
23,11256,25164,50,zwaagdeur,nonword,nonword,1,1081
23,2452,24801,50,barkje,nonword,nonword,1,603
23,13352,25166,50,doepen,nonword,nonword,1,890
23,19228,24803,50,schekking,nonword,nonword,1,587
23,12908,24804,50,vek,nonword,nonword,1,584
23,18722,24805,50,momig,nonword,nonword,1,551
23,2142,24806,50,klete,nonword,nonword,1,519
23,8070,24807,50,griem,nonword,nonword,1,793
23,22668,25171,50,tals,nonword,nonword,1,1190
23,27318,24889,50,geten,nonword,nonword,1,562
23,27152,24931,50,moofden,nonword,nonword,1,669
23,24762,24811,50,vertoord,nonword,nonword,1,564
23,12856,25176,50,beg,nonword,nonword,1,975
23,11224,24934,50,truis,nonword,nonword,1,923
23,1450,25056,50,bukje,nonword,nonword,1,587
23,22712,24815,50,tarels,nonword,nonword,1,608
23,3980,24816,50,dildbeeld,nonword,nonword,1,557
23,4872,24938,50,slegen,nonword,nonword,1,576
23,23794,24818,50,zierde,nonword,nonword,1,431
23,18588,25101,50,mindes,nonword,nonword,1,NA
23,1372,24820,50,benzing,nonword,nonword,1,467
23,10482,24942,50,retjes,nonword,nonword,1,576
23,26610,25186,50,werkborg,nonword,nonword,1,1034
23,19354,25065,50,scheuden,nonword,nonword,1,464
23,968,24945,50,bote,nonword,nonword,1,494
23,11176,24825,50,grentjes,nonword,nonword,1,493
23,10142,24947,50,jubs,nonword,nonword,1,466
23,27606,24827,50,tijspraat,nonword,nonword,1,555
23,2002,24828,50,drik,nonword,nonword,1,635
23,9656,24829,50,hipus,nonword,nonword,1,520
23,25920,24830,50,knucht,nonword,nonword,1,632
23,5226,25195,50,erstjaar,nonword,nonword,1,532
23,24806,24832,50,verhel,nonword,nonword,1,609
23,3926,25197,50,weindde,nonword,nonword,1,551
23,16012,24995,50,oepooms,nonword,nonword,1,611
23,15482,24835,50,anen,nonword,nonword,1,540
23,15238,25200,50,sienstjes,nonword,nonword,1,543
23,4598,24958,50,diekjes,nonword,nonword,1,689
23,19110,24838,50,schesen,nonword,nonword,1,581
23,696,25040,50,badwiep,nonword,nonword,1,495
23,4078,24961,50,dientjes,nonword,nonword,1,840
23,5194,24841,50,wrerfjes,nonword,nonword,1,571
23,16656,24963,50,purkje,nonword,nonword,1,572
23,3080,24843,50,butsnell,nonword,nonword,1,535
23,16710,24844,50,pekjes,nonword,nonword,1,679
23,6768,24845,50,gejoeps,nonword,nonword,1,481
23,28098,24846,50,sleven,nonword,nonword,1,740
23,25826,24927,50,sneegde,nonword,nonword,1,633
23,13570,24848,50,bichten,nonword,nonword,1,527
23,6000,25009,50,kwirt,nonword,nonword,1,399
23,6684,24930,50,gekoeid,nonword,nonword,1,809
23,27910,24851,50,zeigt,nonword,nonword,1,523
23,18798,24852,50,kieten,nonword,nonword,1,555
23,19816,24974,50,schife,nonword,nonword,1,489
23,8760,24854,50,neel,nonword,nonword,1,460
23,26618,24895,50,lespen,nonword,nonword,1,549
23,25106,24856,50,mosser,nonword,nonword,1,495
23,23930,25099,50,eektocht,nonword,nonword,1,1058
23,3604,24858,50,cacten,nonword,nonword,1,517
