experiment,participant_id,trial_id,trial_order,phase_id,stimulus_left,stimulus_right,response,response_side,condition_raw,device,age,gender,rt_measure
EXP2,16,exp2_t5,5,judgment,farfalla,fantasia,fantasia,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t6,6,judgment,occhio,inganno,inganno,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t7,7,judgment,estasi,sughero,estasi,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t8,8,judgment,frigido,forcina,frigido,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t9,9,judgment,coltello,demonio,demonio,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t10,10,judgment,disprezzo,sorriso,disprezzo,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t11,11,judgment,infedele,sposa,infedele,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t12,12,judgment,abito,solenne,solenne,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t13,13,judgment,attico,modesto,modesto,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t14,14,judgment,rosso,bicchiere,rosso,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t15,15,judgment,meraviglia,cornice,meraviglia,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t16,16,judgment,paletta,collisione,collisione,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t17,17,judgment,pentola,mente,mente,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t18,18,judgment,tavolo,pressione,pressione,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t19,19,judgment,incidente,colpa,colpa,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t20,20,judgment,caramella,melodia,melodia,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t21,21,judgment,dentista,fiducioso,fiducioso,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t22,22,judgment,fastidio,naso,fastidio,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t23,23,judgment,statua,audace,audace,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t24,24,judgment,grato,abbraccio,grato,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t25,25,judgment,libreria,spazio,spazio,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t26,26,judgment,poltrona,fiducia,fiducia,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t27,27,judgment,montagna,codardo,codardo,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t28,28,judgment,ostile,nuvoloso,ostile,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t29,29,judgment,sfera,fase,fase,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t30,30,judgment,cane,cortese,cortese,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t31,31,judgment,rancido,insalata,rancido,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t32,32,judgment,bicicletta,passione,passione,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t33,33,judgment,finestra,triste,triste,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t34,34,judgment,opzione,giacca,opzione,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t35,35,judgment,onore,vino,onore,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t36,36,judgment,maglia,vincere,vincere,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t37,37,judgment,leggenda,scala,leggenda,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t38,38,judgment,puzza,stufa,puzza,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t39,39,judgment,immorale,attrezzo,immorale,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t40,40,judgment,gatto,spaventato,spaventato,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t41,41,judgment,vaso,gloria,gloria,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t42,42,judgment,gomito,astio,astio,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t43,43,judgment,maniaco,ossessione,ossessione,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t44,44,judgment,musica,violino,musica,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t45,45,judgment,lenire,ferite,ferite,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t46,46,judgment,mobilita,gomma,mobilita,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t47,47,judgment,infuriato,forchetta,infuriato,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t48,48,judgment,paralisi,sedia,paralisi,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t49,49,judgment,lavare,attivare,attivare,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t50,50,judgment,mercato,vantaggio,vantaggio,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t51,51,judgment,diavolo,prigione,diavolo,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t52,52,judgment,cappello,rovente,rovente,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t53,53,judgment,appetitoso,pizza,appetitoso,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t54,54,judgment,facile,morbido,facile,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t55,55,judgment,precipizio,orrore,orrore,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t56,56,judgment,idiota,scimmia,idiota,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t57,57,judgment,miracolo,applauso,miracolo,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t58,58,judgment,sedile,agile,agile,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t59,59,judgment,crepuscolo,orologio,crepuscolo,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t60,60,judgment,febbre,pino,febbre,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t61,61,judgment,eccellenza,diamante,eccellenza,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t62,62,judgment,avventura,vacanza,avventura,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t63,63,judgment,ricatto,schiaffo,ricatto,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t64,64,judgment,dollaro,utile,utile,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t65,65,judgment,ulivo,ambizione,ambizione,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t66,66,judgment,causa,stomaco,causa,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t67,67,judgment,bocca,riverente,riverente,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t68,68,judgment,aereo,allerta,allerta,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t69,69,judgment,giardino,salute,salute,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t70,70,judgment,vittoria,ombrello,vittoria,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t71,71,judgment,poesia,penna,poesia,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t72,72,judgment,pugnale,fortuito,fortuito,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t73,73,judgment,tromba,potenza,potenza,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t74,74,judgment,atletica,scarpa,atletica,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t75,75,judgment,brutale,miele,brutale,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t76,76,judgment,evidente,serbatoio,evidente,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t77,77,judgment,magnifico,zanzara,magnifico,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t78,78,judgment,giocattolo,insipido,insipido,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t79,79,judgment,freddo,cappotto,freddo,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t80,80,judgment,grezzo,barile,grezzo,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t81,81,judgment,scarafaggio,orribile,orribile,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t82,82,judgment,grave,caviglia,grave,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t83,83,judgment,elefante,innocente,innocente,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t84,84,judgment,caos,quaderno,caos,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t85,85,judgment,orecchio,disturbare,disturbare,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t86,86,judgment,riparato,tenda,riparato,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t87,87,judgment,vetro,giustizia,giustizia,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t88,88,judgment,piatto,insipido,insipido,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t89,89,judgment,prete,devoto,devoto,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t90,90,judgment,burro,tenero,tenero,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t91,91,judgment,camera,cortesia,cortesia,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t92,92,judgment,deforme,tronco,deforme,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t93,93,judgment,fetido,calza,fetido,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t94,94,judgment,dono,perspicacia,dono,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t95,95,judgment,asilo,motivo,motivo,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t96,96,judgment,insolente,vasca,insolente,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t97,97,judgment,muscoloso,debole,debole,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t98,98,judgment,buio,balcone,buio,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t99,99,judgment,intelletto,idrante,intelletto,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t100,100,judgment,pianta,saggio,saggio,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t101,101,judgment,scrivania,pensieroso,pensieroso,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t102,102,judgment,rasoio,stritolare,stritolare,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t103,103,judgment,lussuria,prateria,lussuria,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t104,104,judgment,natale,albero,natale,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t105,105,judgment,corrotto,gonna,corrotto,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t106,106,judgment,laureato,dio,dio,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t107,107,judgment,elegante,felpa,elegante,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t108,108,judgment,ottimismo,profumo,ottimismo,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t109,109,judgment,intimo,mistico,mistico,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t110,110,judgment,guarire,ospedale,guarire,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t111,111,judgment,umano,morale,morale,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t112,112,judgment,stanco,divano,stanco,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t113,113,judgment,latte,fetore,fetore,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t114,114,judgment,gattino,dettaglio,dettaglio,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t115,115,judgment,veloce,vespa,veloce,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t116,116,judgment,ispirato,geranio,ispirato,left,1,mouse,22.0,F,keypress
EXP2,16,exp2_t117,117,judgment,carcere,pena,pena,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t118,118,judgment,assediato,ferito,ferito,right,1,mouse,22.0,F,keypress
EXP2,16,exp2_t119,119,judgment,annoiato,mestolo,annoiato,left,1,mouse,22.0,F,keypress
EXP2,17,exp2_t0,0,judgment,disprezzo,sorriso,disprezzo,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t1,1,judgment,libreria,spazio,spazio,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t2,2,judgment,immorale,attrezzo,immorale,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t3,3,judgment,dentista,fiducioso,fiducioso,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t4,4,judgment,miracolo,applauso,miracolo,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t5,5,judgment,cappello,rovente,rovente,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t6,6,judgment,riparato,tenda,riparato,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t7,7,judgment,facile,morbido,facile,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t8,8,judgment,coltello,demonio,demonio,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t9,9,judgment,diavolo,prigione,diavolo,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t10,10,judgment,ostile,nuvoloso,ostile,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t11,11,judgment,finestra,triste,triste,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t12,12,judgment,paralisi,sedia,paralisi,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t13,13,judgment,infedele,sposa,infedele,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t14,14,judgment,freddo,cappotto,freddo,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t15,15,judgment,magnifico,zanzara,magnifico,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t16,16,judgment,eccellenza,diamante,eccellenza,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t17,17,judgment,dollaro,utile,utile,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t18,18,judgment,caramella,melodia,melodia,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t19,19,judgment,prestigio,lusso,prestigio,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t20,20,judgment,dono,perspicacia,perspicacia,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t21,21,judgment,gattino,dettaglio,dettaglio,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t22,22,judgment,cane,cortese,cortese,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t23,23,judgment,rosso,bicchiere,bicchiere,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t24,24,judgment,vaso,gloria,gloria,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t25,25,judgment,assediato,ferito,assediato,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t26,26,judgment,occhio,inganno,inganno,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t27,27,judgment,estasi,sughero,estasi,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t28,28,judgment,piatto,insipido,insipido,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t29,29,judgment,statua,audace,audace,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t30,30,judgment,rancido,insalata,rancido,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t31,31,judgment,laureato,dio,dio,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t32,32,judgment,stanco,divano,stanco,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t33,33,judgment,pugnale,fortuito,fortuito,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t34,34,judgment,ulivo,ambizione,ambizione,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t35,35,judgment,febbre,pino,febbre,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t36,36,judgment,idiota,scimmia,idiota,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t37,37,judgment,intimo,mistico,mistico,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t38,38,judgment,grato,abbraccio,abbraccio,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t39,39,judgment,rasoio,stritolare,stritolare,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t40,40,judgment,paletta,collisione,collisione,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t41,41,judgment,poltrona,fiducia,fiducia,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t42,42,judgment,giocattolo,insipido,insipido,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t43,43,judgment,infuriato,forchetta,infuriato,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t44,44,judgment,frigido,forcina,frigido,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t45,45,judgment,lussuria,prateria,lussuria,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t46,46,judgment,farfalla,fantasia,fantasia,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t47,47,judgment,vetro,giustizia,giustizia,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t48,48,judgment,elegante,felpa,elegante,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t49,49,judgment,abito,solenne,solenne,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t50,50,judgment,asilo,motivo,motivo,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t51,51,judgment,mobilita,gomma,mobilita,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t52,52,judgment,orecchio,disturbare,disturbare,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t53,53,judgment,umano,morale,morale,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t54,54,judgment,natale,albero,natale,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t55,55,judgment,tromba,potenza,potenza,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t56,56,judgment,insolente,vasca,insolente,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t57,57,judgment,atletica,scarpa,atletica,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t58,58,judgment,maglia,vincere,vincere,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t59,59,judgment,onore,vino,onore,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t60,60,judgment,leggenda,scala,leggenda,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t61,61,judgment,dormire,paradiso,paradiso,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t62,62,judgment,veloce,vespa,veloce,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t63,63,judgment,gatto,spaventato,spaventato,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t64,64,judgment,specchio,spirito,spirito,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t65,65,judgment,tavolo,pressione,pressione,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t66,66,judgment,pentola,mente,mente,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t67,67,judgment,montagna,codardo,codardo,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t68,68,judgment,bocca,riverente,riverente,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t69,69,judgment,sedile,agile,agile,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t70,70,judgment,annoiato,mestolo,annoiato,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t71,71,judgment,mercato,vantaggio,vantaggio,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t72,72,judgment,muscoloso,debole,debole,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t73,73,judgment,lenire,ferite,lenire,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t74,74,judgment,burro,tenero,tenero,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t75,75,judgment,fastidio,naso,fastidio,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t76,76,judgment,musica,violino,musica,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t77,77,judgment,ricatto,schiaffo,ricatto,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t78,78,judgment,prete,devoto,devoto,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t79,79,judgment,latte,fetore,fetore,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t80,80,judgment,vittoria,ombrello,vittoria,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t81,81,judgment,camera,cortesia,cortesia,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t82,82,judgment,sfera,fase,fase,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t83,83,judgment,precipizio,orrore,orrore,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t84,84,judgment,grave,caviglia,grave,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t85,85,judgment,aereo,allerta,allerta,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t86,86,judgment,intelletto,idrante,intelletto,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t87,87,judgment,appetitoso,pizza,appetitoso,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t88,88,judgment,crepuscolo,orologio,orologio,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t89,89,judgment,elefante,innocente,innocente,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t90,90,judgment,scarafaggio,orribile,orribile,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t91,91,judgment,gomito,astio,astio,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t92,92,judgment,ottimismo,profumo,ottimismo,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t93,93,judgment,guarire,ospedale,guarire,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t94,94,judgment,maniaco,ossessione,ossessione,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t95,95,judgment,scrivania,pensieroso,pensieroso,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t96,96,judgment,genere,cioccolato,genere,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t97,97,judgment,giardino,salute,salute,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t98,98,judgment,ispirato,geranio,ispirato,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t99,99,judgment,deforme,tronco,deforme,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t100,100,judgment,evidente,serbatoio,evidente,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t101,101,judgment,poesia,penna,poesia,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t102,102,judgment,puzza,stufa,puzza,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t103,103,judgment,opzione,giacca,opzione,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t104,104,judgment,avventura,vacanza,avventura,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t105,105,judgment,meraviglia,cornice,meraviglia,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t106,106,judgment,grezzo,barile,grezzo,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t107,107,judgment,buio,balcone,buio,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t108,108,judgment,corrotto,gonna,corrotto,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t109,109,judgment,fetido,calza,fetido,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t110,110,judgment,cavallo,arte,arte,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t111,111,judgment,carcere,pena,pena,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t112,112,judgment,causa,stomaco,causa,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t113,113,judgment,pianta,saggio,saggio,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t114,114,judgment,bicicletta,passione,passione,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t115,115,judgment,attico,modesto,modesto,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t116,116,judgment,brutale,miele,brutale,left,1,mouse,21.0,F,keypress
EXP2,17,exp2_t117,117,judgment,lavare,attivare,attivare,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t118,118,judgment,incidente,colpa,colpa,right,1,mouse,21.0,F,keypress
EXP2,17,exp2_t119,119,judgment,caos,quaderno,caos,left,1,mouse,21.0,F,keypress
EXP2,18,exp2_t0,0,judgment,incidente,colpa,colpa,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t1,1,judgment,montagna,codardo,codardo,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t2,2,judgment,estasi,sughero,estasi,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t3,3,judgment,fastidio,naso,fastidio,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t4,4,judgment,dormire,paradiso,paradiso,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t5,5,judgment,insolente,vasca,insolente,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t6,6,judgment,rosso,bicchiere,rosso,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t7,7,judgment,precipizio,orrore,orrore,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t8,8,judgment,freddo,cappotto,freddo,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t9,9,judgment,immorale,attrezzo,immorale,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t10,10,judgment,dono,perspicacia,perspicacia,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t11,11,judgment,ispirato,geranio,ispirato,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t12,12,judgment,prestigio,lusso,prestigio,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t13,13,judgment,causa,stomaco,causa,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t14,14,judgment,tromba,potenza,potenza,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t15,15,judgment,gomito,astio,astio,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t16,16,judgment,crepuscolo,orologio,crepuscolo,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t17,17,judgment,guarire,ospedale,guarire,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t18,18,judgment,aereo,allerta,allerta,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t19,19,judgment,camera,cortesia,cortesia,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t20,20,judgment,ulivo,ambizione,ambizione,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t21,21,judgment,scrivania,pensieroso,pensieroso,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t22,22,judgment,carcere,pena,pena,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t23,23,judgment,magnifico,zanzara,magnifico,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t24,24,judgment,onore,vino,onore,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t25,25,judgment,burro,tenero,tenero,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t26,26,judgment,intimo,mistico,mistico,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t27,27,judgment,stanco,divano,stanco,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t28,28,judgment,musica,violino,musica,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t29,29,judgment,cappello,rovente,rovente,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t30,30,judgment,sedile,agile,agile,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t31,31,judgment,riparato,tenda,riparato,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t32,32,judgment,febbre,pino,febbre,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t33,33,judgment,ottimismo,profumo,ottimismo,left,1,mouse,27.0,F,keypress
EXP2,18,exp2_t34,34,judgment,dentista,fiducioso,fiducioso,right,1,mouse,27.0,F,keypress
EXP2,18,exp2_t35,35,judgment,occhio,inganno,inganno,right,1,mouse,27.0,F,keypress
