experiment,participant_id,trial_id,trial_order,phase_id,stimulus_left,stimulus_right,response,response_side,condition_raw,rt,age,gender,hand,rt_measure
EXP1,37,exp1_t66,66,judgment,brutale,miele,brutale,left,A,765.1,26,F,right,keypress
EXP1,37,exp1_t67,67,judgment,intimo,mistico,mistico,right,A,1543.7,26,F,right,keypress
EXP1,37,exp1_t68,68,judgment,gatto,spaventato,spaventato,right,A,1233.4,26,F,right,keypress
EXP1,37,exp1_t69,69,judgment,dollaro,utile,utile,right,A,1272.5,26,F,right,keypress
EXP1,37,exp1_t70,70,judgment,poltrona,fiducia,fiducia,right,A,1092.8,26,F,right,keypress
EXP1,37,exp1_t71,71,judgment,corrotto,gonna,corrotto,left,A,925.9,26,F,right,keypress
EXP1,37,exp1_t72,72,judgment,grato,abbraccio,grato,left,A,1062.3,26,F,right,keypress
EXP1,37,exp1_t73,73,judgment,giocattolo,insipido,insipido,right,A,1175.1,26,F,right,keypress
EXP1,37,exp1_t74,74,judgment,onore,vino,onore,left,A,1130.5,26,F,right,keypress
EXP1,37,exp1_t75,75,judgment,incidente,colpa,colpa,right,A,1758.2,26,F,right,keypress
EXP1,37,exp1_t76,76,judgment,caramella,melodia,melodia,right,A,1108.8,26,F,right,keypress
EXP1,37,exp1_t77,77,judgment,caos,quaderno,caos,left,A,791.9,26,F,right,keypress
EXP1,37,exp1_t78,78,judgment,idiota,scimmia,idiota,left,A,1268.1,26,F,right,keypress
EXP1,37,exp1_t79,79,judgment,latte,fetore,fetore,right,A,1361.6,26,F,right,keypress
EXP1,37,exp1_t80,80,judgment,bicicletta,passione,passione,right,A,1672.4,26,F,right,keypress
EXP1,37,exp1_t81,81,judgment,genere,cioccolato,genere,left,A,1009.2,26,F,right,keypress
EXP1,37,exp1_t82,82,judgment,puzza,stufa,puzza,left,A,1400.3,26,F,right,keypress
EXP1,37,exp1_t83,83,judgment,cavallo,arte,arte,right,A,942.4,26,F,right,keypress
EXP1,37,exp1_t84,84,judgment,infedele,sposa,infedele,left,A,1245.1,26,F,right,keypress
EXP1,37,exp1_t85,85,judgment,miracolo,applauso,miracolo,left,A,1633.7,26,F,right,keypress
EXP1,37,exp1_t86,86,judgment,eccellenza,diamante,eccellenza,left,A,1225.1,26,F,right,keypress
EXP1,37,exp1_t87,87,judgment,opzione,giacca,opzione,left,A,840.9,26,F,right,keypress
EXP1,37,exp1_t88,88,judgment,statua,audace,audace,right,A,1139.2,26,F,right,keypress
EXP1,37,exp1_t89,89,judgment,specchio,spirito,spirito,right,A,1144.4,26,F,right,keypress
EXP1,37,exp1_t90,90,judgment,evidente,serbatoio,evidente,left,A,1206.6,26,F,right,keypress
EXP1,37,exp1_t91,91,judgment,grezzo,barile,grezzo,left,A,2119.2,26,F,right,keypress
EXP1,37,exp1_t92,92,judgment,umano,morale,morale,right,A,877.6,26,F,right,keypress
EXP1,37,exp1_t93,93,judgment,deforme,tronco,deforme,left,A,1626.3,26,F,right,keypress
EXP1,37,exp1_t94,94,judgment,sfera,fase,fase,right,A,1737.8,26,F,right,keypress
EXP1,37,exp1_t95,95,judgment,frigido,forcina,frigido,left,A,1490.5,26,F,right,keypress
EXP1,37,exp1_t96,96,judgment,dormire,paradiso,paradiso,right,A,942.3,26,F,right,keypress
EXP1,37,exp1_t97,97,judgment,poesia,penna,poesia,left,A,1226.9,26,F,right,keypress
EXP1,37,exp1_t98,98,judgment,crepuscolo,orologio,crepuscolo,left,A,1291.3,26,F,right,keypress
EXP1,37,exp1_t99,99,judgment,farfalla,fantasia,fantasia,right,A,1068.0,26,F,right,keypress
EXP1,37,exp1_t100,100,judgment,elegante,felpa,elegante,left,A,1373.4,26,F,right,keypress
EXP1,37,exp1_t101,101,judgment,tromba,potenza,potenza,right,A,1059.3,26,F,right,keypress
EXP1,37,exp1_t102,102,judgment,abito,solenne,solenne,right,A,1329.0,26,F,right,keypress
EXP1,37,exp1_t103,103,judgment,camera,cortesia,cortesia,right,A,1210.0,26,F,right,keypress
EXP1,37,exp1_t104,104,judgment,orecchio,disturbare,disturbare,right,A,1142.4,26,F,right,keypress
EXP1,37,exp1_t105,105,judgment,libreria,spazio,spazio,right,A,1045.0,26,F,right,keypress
EXP1,37,exp1_t106,106,judgment,disprezzo,sorriso,disprezzo,left,A,1217.0,26,F,right,keypress
EXP1,37,exp1_t107,107,judgment,appetitoso,pizza,appetitoso,left,A,950.4,26,F,right,keypress
EXP1,37,exp1_t108,108,judgment,vittoria,ombrello,vittoria,left,A,1135.5,26,F,right,keypress
EXP1,37,exp1_t109,109,judgment,gomito,astio,astio,right,A,1095.3,26,F,right,keypress
EXP1,37,exp1_t110,110,judgment,scrivania,pensieroso,pensieroso,right,A,1037.9,26,F,right,keypress
EXP1,37,exp1_t111,111,judgment,tavolo,pressione,pressione,right,A,915.9,26,F,right,keypress
EXP1,37,exp1_t112,112,judgment,aereo,allerta,allerta,right,A,1207.8,26,F,right,keypress
EXP1,37,exp1_t113,113,judgment,guarire,ospedale,guarire,left,A,1341.2,26,F,right,keypress
EXP1,38,exp1_t0,0,judgment,latte,fetore,fetore,right,A,1025.0,23,F,right,keypress
EXP1,38,exp1_t1,1,judgment,freddo,cappotto,freddo,left,A,860.0,23,F,right,keypress
EXP1,38,exp1_t2,2,judgment,pentola,mente,mente,right,A,891.0,23,F,right,keypress
EXP1,38,exp1_t3,3,judgment,pugnale,fortuito,fortuito,right,A,1159.0,23,F,right,keypress
EXP1,38,exp1_t4,4,judgment,atletica,scarpa,atletica,left,A,1179.0,23,F,right,keypress
EXP1,38,exp1_t5,5,judgment,buio,balcone,buio,left,A,1109.0,23,F,right,keypress
EXP1,38,exp1_t6,6,judgment,onore,vino,onore,left,A,1103.0,23,F,right,keypress
EXP1,38,exp1_t7,7,judgment,statua,audace,audace,right,A,1376.0,23,F,right,keypress
EXP1,38,exp1_t8,8,judgment,sfera,fase,fase,right,A,2164.0,23,F,right,keypress
EXP1,38,exp1_t9,9,judgment,insolente,vasca,insolente,left,A,1481.0,23,F,right,keypress
EXP1,38,exp1_t10,10,judgment,asilo,motivo,motivo,right,A,811.0,23,F,right,keypress
EXP1,38,exp1_t11,11,judgment,rosso,bicchiere,rosso,left,A,1161.0,23,F,right,keypress
EXP1,38,exp1_t12,12,judgment,specchio,spirito,spirito,right,A,1596.0,23,F,right,keypress
EXP1,38,exp1_t13,13,judgment,caramella,melodia,melodia,right,A,1433.0,23,F,right,keypress
EXP1,38,exp1_t14,14,judgment,miracolo,applauso,miracolo,left,A,1792.0,23,F,right,keypress
EXP1,38,exp1_t15,15,judgment,gomito,astio,astio,right,A,729.0,23,F,right,keypress
EXP1,38,exp1_t16,16,judgment,umano,morale,morale,right,A,1326.0,23,F,right,keypress
EXP1,38,exp1_t17,17,judgment,lenire,ferite,lenire,left,A,1075.0,23,F,right,keypress
EXP1,38,exp1_t18,18,judgment,dono,perspicacia,perspicacia,right,A,1164.0,23,F,right,keypress
EXP1,38,exp1_t19,19,judgment,scarafaggio,orribile,orribile,right,A,986.0,23,F,right,keypress
EXP1,38,exp1_t20,20,judgment,lussuria,prateria,lussuria,left,A,1123.0,23,F,right,keypress
EXP1,38,exp1_t21,21,judgment,giardino,salute,salute,right,A,985.0,23,F,right,keypress
EXP1,38,exp1_t22,22,judgment,gattino,dettaglio,dettaglio,right,A,776.0,23,F,right,keypress
EXP1,38,exp1_t23,23,judgment,vetro,giustizia,giustizia,right,A,865.0,23,F,right,keypress
EXP1,38,exp1_t24,24,judgment,appetitoso,pizza,appetitoso,left,A,907.0,23,F,right,keypress
EXP1,38,exp1_t25,25,judgment,attico,modesto,modesto,right,A,1209.0,23,F,right,keypress
EXP1,38,exp1_t26,26,judgment,meraviglia,cornice,meraviglia,left,A,1038.0,23,F,right,keypress
EXP1,38,exp1_t27,27,judgment,genere,cioccolato,genere,left,A,1160.0,23,F,right,keypress
EXP1,38,exp1_t28,28,judgment,scrivania,pensieroso,pensieroso,right,A,1558.0,23,F,right,keypress
EXP1,38,exp1_t29,29,judgment,corrotto,gonna,corrotto,left,A,816.0,23,F,right,keypress
EXP1,38,exp1_t30,30,judgment,veloce,vespa,veloce,left,A,1008.0,23,F,right,keypress
EXP1,38,exp1_t31,31,judgment,libreria,spazio,spazio,right,A,1042.0,23,F,right,keypress
EXP1,38,exp1_t32,32,judgment,eccellenza,diamante,eccellenza,left,A,1015.0,23,F,right,keypress
EXP1,38,exp1_t33,33,judgment,pianta,saggio,saggio,right,A,892.0,23,F,right,keypress
EXP1,38,exp1_t34,34,judgment,poltrona,fiducia,fiducia,right,A,761.0,23,F,right,keypress
EXP1,38,exp1_t35,35,judgment,sedile,agile,agile,right,A,927.0,23,F,right,keypress
EXP1,38,exp1_t36,36,judgment,evidente,serbatoio,evidente,left,A,1369.0,23,F,right,keypress
EXP1,38,exp1_t37,37,judgment,immorale,attrezzo,immorale,left,A,927.0,23,F,right,keypress
EXP1,38,exp1_t38,38,judgment,cappello,rovente,rovente,right,A,2247.0,23,F,right,keypress
EXP1,38,exp1_t39,39,judgment,muscoloso,debole,debole,right,A,891.0,23,F,right,keypress
EXP1,38,exp1_t40,40,judgment,paralisi,sedia,paralisi,left,A,608.0,23,F,right,keypress
EXP1,38,exp1_t41,41,judgment,fastidio,naso,fastidio,left,A,1396.0,23,F,right,keypress
EXP1,38,exp1_t42,42,judgment,infuriato,forchetta,infuriato,left,A,830.0,23,F,right,keypress
EXP1,38,exp1_t43,43,judgment,paletta,collisione,collisione,right,A,1997.0,23,F,right,keypress
EXP1,38,exp1_t44,44,judgment,dollaro,utile,utile,right,A,1112.0,23,F,right,keypress
EXP1,38,exp1_t45,45,judgment,finestra,triste,triste,right,A,838.0,23,F,right,keypress
EXP1,38,exp1_t46,46,judgment,abito,solenne,solenne,right,A,1268.0,23,F,right,keypress
EXP1,38,exp1_t47,47,judgment,intelletto,idrante,intelletto,left,A,867.0,23,F,right,keypress
EXP1,38,exp1_t48,48,judgment,grato,abbraccio,grato,left,A,1398.0,23,F,right,keypress
EXP1,38,exp1_t49,49,judgment,natale,albero,natale,left,A,945.0,23,F,right,keypress
EXP1,38,exp1_t50,50,judgment,magnifico,zanzara,magnifico,left,A,1306.0,23,F,right,keypress
EXP1,38,exp1_t51,51,judgment,intimo,mistico,mistico,right,A,1127.0,23,F,right,keypress
EXP1,38,exp1_t52,52,judgment,disprezzo,sorriso,disprezzo,left,A,1311.0,23,F,right,keypress
EXP1,38,exp1_t53,53,judgment,laureato,dio,dio,right,A,1863.0,23,F,right,keypress
EXP1,38,exp1_t54,54,judgment,orecchio,disturbare,disturbare,right,A,1548.0,23,F,right,keypress
EXP1,38,exp1_t55,55,judgment,incidente,colpa,colpa,right,A,1993.0,23,F,right,keypress
EXP1,38,exp1_t56,56,judgment,mercato,vantaggio,vantaggio,right,A,2792.0,23,F,right,keypress
EXP1,38,exp1_t57,57,judgment,cane,cortese,cortese,right,A,1543.0,23,F,right,keypress
EXP1,38,exp1_t58,58,judgment,ulivo,ambizione,ambizione,right,A,1806.0,23,F,right,keypress
EXP1,38,exp1_t59,59,judgment,gatto,spaventato,spaventato,right,A,759.0,23,F,right,keypress
EXP1,38,exp1_t60,60,judgment,montagna,codardo,codardo,right,A,1282.0,23,F,right,keypress
EXP1,38,exp1_t61,61,judgment,grezzo,barile,grezzo,left,A,1147.0,23,F,right,keypress
EXP1,38,exp1_t62,62,judgment,opzione,giacca,opzione,left,A,1463.0,23,F,right,keypress
EXP1,38,exp1_t63,63,judgment,dentista,fiducioso,fiducioso,right,A,1794.0,23,F,right,keypress
EXP1,38,exp1_t64,64,judgment,febbre,pino,febbre,left,A,1343.0,23,F,right,keypress
EXP1,38,exp1_t65,65,judgment,mobilita,gomma,mobilita,left,A,878.0,23,F,right,keypress
EXP1,38,exp1_t66,66,judgment,facile,morbido,facile,left,A,998.0,23,F,right,keypress
EXP1,38,exp1_t67,67,judgment,elefante,innocente,innocente,right,A,750.0,23,F,right,keypress
EXP1,38,exp1_t68,68,judgment,leggenda,scala,leggenda,left,A,959.0,23,F,right,keypress
EXP1,38,exp1_t69,69,judgment,rasoio,stritolare,stritolare,right,A,2359.0,23,F,right,keypress
EXP1,38,exp1_t70,70,judgment,ostile,nuvoloso,ostile,left,A,692.0,23,F,right,keypress
EXP1,38,exp1_t71,71,judgment,deforme,tronco,deforme,left,A,878.0,23,F,right,keypress
EXP1,38,exp1_t72,72,judgment,bocca,riverente,riverente,right,A,893.0,23,F,right,keypress
EXP1,38,exp1_t73,73,judgment,aereo,allerta,allerta,right,A,1245.0,23,F,right,keypress
EXP1,38,exp1_t74,74,judgment,ispirato,geranio,ispirato,left,A,1543.0,23,F,right,keypress
EXP1,38,exp1_t75,75,judgment,rancido,insalata,rancido,left,A,710.0,23,F,right,keypress
EXP1,38,exp1_t76,76,judgment,tavolo,pressione,pressione,right,A,1742.0,23,F,right,keypress
EXP1,38,exp1_t77,77,judgment,maglia,vincere,vincere,right,A,675.0,23,F,right,keypress
EXP1,38,exp1_t78,78,judgment,musica,violino,musica,left,A,1545.0,23,F,right,keypress
EXP1,38,exp1_t79,79,judgment,ricatto,schiaffo,ricatto,left,A,1493.0,23,F,right,keypress
EXP1,38,exp1_t80,80,judgment,camera,cortesia,cortesia,right,A,1026.0,23,F,right,keypress
EXP1,38,exp1_t81,81,judgment,burro,tenero,tenero,right,A,889.0,23,F,right,keypress
EXP1,38,exp1_t82,82,judgment,carcere,pena,pena,right,A,941.0,23,F,right,keypress
EXP1,38,exp1_t83,83,judgment,vittoria,ombrello,vittoria,left,A,896.0,23,F,right,keypress
EXP1,38,exp1_t84,84,judgment,guarire,ospedale,guarire,left,A,948.0,23,F,right,keypress
EXP1,38,exp1_t85,85,judgment,coltello,demonio,demonio,right,A,896.0,23,F,right,keypress
EXP1,38,exp1_t86,86,judgment,elegante,felpa,elegante,left,A,1048.0,23,F,right,keypress
EXP1,38,exp1_t87,87,judgment,riparato,tenda,riparato,left,A,1293.0,23,F,right,keypress
EXP1,38,exp1_t88,88,judgment,cavallo,arte,arte,right,A,806.0,23,F,right,keypress
EXP1,38,exp1_t89,89,judgment,annoiato,mestolo,annoiato,left,A,800.0,23,F,right,keypress
EXP1,38,exp1_t90,90,judgment,farfalla,fantasia,fantasia,right,A,879.0,23,F,right,keypress
EXP1,38,exp1_t91,91,judgment,fetido,calza,fetido,left,A,1099.0,23,F,right,keypress
EXP1,38,exp1_t92,92,judgment,avventura,vacanza,avventura,left,A,1044.0,23,F,right,keypress
EXP1,38,exp1_t93,93,judgment,stanco,divano,stanco,left,A,846.0,23,F,right,keypress
EXP1,38,exp1_t94,94,judgment,ottimismo,profumo,ottimismo,left,A,879.0,23,F,right,keypress
EXP1,38,exp1_t95,95,judgment,brutale,miele,brutale,left,A,2512.0,23,F,right,keypress
EXP1,38,exp1_t96,96,judgment,diavolo,prigione,diavolo,left,A,927.0,23,F,right,keypress
EXP1,38,exp1_t97,97,judgment,caos,quaderno,caos,left,A,994.0,23,F,right,keypress
EXP1,38,exp1_t98,98,judgment,causa,stomaco,causa,left,A,962.0,23,F,right,keypress
EXP1,38,exp1_t99,99,judgment,infedele,sposa,infedele,left,A,757.0,23,F,right,keypress
EXP1,38,exp1_t100,100,judgment,giocattolo,insipido,insipido,right,A,941.0,23,F,right,keypress
EXP1,38,exp1_t101,101,judgment,assediato,ferito,assediato,left,A,744.0,23,F,right,keypress
EXP1,38,exp1_t102,102,judgment,idiota,scimmia,idiota,left,A,661.0,23,F,right,keypress
EXP1,38,exp1_t103,103,judgment,crepuscolo,orologio,crepuscolo,left,A,1043.0,23,F,right,keypress
EXP1,38,exp1_t104,104,judgment,maniaco,ossessione,ossessione,right,A,878.0,23,F,right,keypress
EXP1,38,exp1_t105,105,judgment,frigido,forcina,frigido,left,A,1065.0,23,F,right,keypress
EXP1,38,exp1_t106,106,judgment,estasi,sughero,estasi,left,A,894.0,23,F,right,keypress
EXP1,38,exp1_t107,107,judgment,puzza,stufa,puzza,left,A,1047.0,23,F,right,keypress
EXP1,38,exp1_t108,108,judgment,vaso,gloria,gloria,right,A,1164.0,23,F,right,keypress
EXP1,38,exp1_t109,109,judgment,occhio,inganno,inganno,right,A,862.0,23,F,right,keypress
EXP1,38,exp1_t110,110,judgment,piatto,insipido,insipido,right,A,911.0,23,F,right,keypress
EXP1,38,exp1_t111,111,judgment,tromba,potenza,potenza,right,A,1247.0,23,F,right,keypress
EXP1,38,exp1_t112,112,judgment,poesia,penna,poesia,left,A,1278.0,23,F,right,keypress
EXP1,38,exp1_t113,113,judgment,grave,caviglia,grave,left,A,1216.0,23,F,right,keypress
EXP1,38,exp1_t114,114,judgment,lavare,attivare,attivare,right,A,1019.0,23,F,right,keypress
EXP1,38,exp1_t115,115,judgment,bicicletta,passione,passione,right,A,862.0,23,F,right,keypress
EXP1,38,exp1_t116,116,judgment,prete,devoto,devoto,right,A,965.0,23,F,right,keypress
EXP1,39,exp1_t0,0,judgment,pentola,mente,pentola,left,B,975.5,22,F,right,keypress
EXP1,39,exp1_t1,1,judgment,appetitoso,pizza,pizza,right,B,958.9,22,F,right,keypress
EXP1,39,exp1_t2,2,judgment,poesia,penna,penna,right,B,1176.5,22,F,right,keypress
EXP1,39,exp1_t3,3,judgment,bicicletta,passione,bicicletta,left,B,845.4,22,F,right,keypress
EXP1,39,exp1_t4,4,judgment,grezzo,barile,barile,right,B,1067.1,22,F,right,keypress
EXP1,39,exp1_t5,5,judgment,precipizio,orrore,precipizio,left,B,1785.6,22,F,right,keypress
EXP1,39,exp1_t6,6,judgment,rosso,bicchiere,bicchiere,right,B,1043.0,22,F,right,keypress
EXP1,39,exp1_t7,7,judgment,caos,quaderno,quaderno,right,B,1158.8,22,F,right,keypress
EXP1,39,exp1_t8,8,judgment,grato,abbraccio,abbraccio,right,B,1882.8,22,F,right,keypress
EXP1,39,exp1_t9,9,judgment,genere,cioccolato,cioccolato,right,B,1569.4,22,F,right,keypress
EXP1,39,exp1_t10,10,judgment,sfera,fase,sfera,left,B,941.5,22,F,right,keypress
EXP1,39,exp1_t11,11,judgment,vetro,giustizia,vetro,left,B,1163.7,22,F,right,keypress
EXP1,39,exp1_t12,12,judgment,guarire,ospedale,ospedale,right,B,1144.5,22,F,right,keypress
EXP1,39,exp1_t13,13,judgment,libreria,spazio,libreria,left,B,804.2,22,F,right,keypress
EXP1,39,exp1_t14,14,judgment,statua,audace,statua,left,B,816.5,22,F,right,keypress
EXP1,39,exp1_t15,15,judgment,incidente,colpa,incidente,left,B,1261.5,22,F,right,keypress
EXP1,39,exp1_t16,16,judgment,paletta,collisione,paletta,left,B,971.0,22,F,right,keypress
EXP1,39,exp1_t17,17,judgment,lenire,ferite,ferite,right,B,2062.8,22,F,right,keypress
EXP1,39,exp1_t18,18,judgment,gatto,spaventato,gatto,left,B,534.3,22,F,right,keypress
EXP1,39,exp1_t19,19,judgment,coltello,demonio,coltello,left,B,1043.5,22,F,right,keypress
EXP1,39,exp1_t20,20,judgment,intelletto,idrante,idrante,right,B,1275.9,22,F,right,keypress
EXP1,39,exp1_t21,21,judgment,cappello,rovente,cappello,left,B,720.4,22,F,right,keypress
EXP1,39,exp1_t22,22,judgment,scrivania,pensieroso,scrivania,left,B,663.2,22,F,right,keypress
EXP1,39,exp1_t23,23,judgment,mercato,vantaggio,mercato,left,B,1176.0,22,F,right,keypress
EXP1,39,exp1_t24,24,judgment,assediato,ferito,ferito,right,B,2276.1,22,F,right,keypress
EXP1,39,exp1_t25,25,judgment,avventura,vacanza,vacanza,right,B,917.7,22,F,right,keypress
EXP1,39,exp1_t26,26,judgment,veloce,vespa,vespa,right,B,908.4,22,F,right,keypress
EXP1,39,exp1_t27,27,judgment,frigido,forcina,forcina,right,B,1104.3,22,F,right,keypress
EXP1,39,exp1_t28,28,judgment,fetido,calza,calza,right,B,917.2,22,F,right,keypress
EXP1,39,exp1_t29,29,judgment,gattino,dettaglio,gattino,left,B,1009.3,22,F,right,keypress
EXP1,39,exp1_t30,30,judgment,umano,morale,umano,left,B,1292.6,22,F,right,keypress
EXP1,39,exp1_t31,31,judgment,intimo,mistico,intimo,left,B,1516.1,22,F,right,keypress
EXP1,39,exp1_t32,32,judgment,meraviglia,cornice,cornice,right,B,941.9,22,F,right,keypress
EXP1,39,exp1_t33,33,judgment,infuriato,forchetta,forchetta,right,B,783.1,22,F,right,keypress
EXP1,39,exp1_t34,34,judgment,latte,fetore,latte,left,B,761.0,22,F,right,keypress
EXP1,39,exp1_t35,35,judgment,atletica,scarpa,scarpa,right,B,1240.8,22,F,right,keypress
EXP1,39,exp1_t36,36,judgment,caramella,melodia,caramella,left,B,1034.8,22,F,right,keypress
EXP1,39,exp1_t37,37,judgment,insolente,vasca,vasca,right,B,1041.9,22,F,right,keypress
EXP1,39,exp1_t38,38,judgment,eccellenza,diamante,diamante,right,B,908.6,22,F,right,keypress
EXP1,39,exp1_t39,39,judgment,puzza,stufa,stufa,right,B,1091.8,22,F,right,keypress
EXP1,39,exp1_t40,40,judgment,asilo,motivo,asilo,left,B,934.3,22,F,right,keypress
EXP1,39,exp1_t41,41,judgment,sedile,agile,sedile,left,B,737.1,22,F,right,keypress
EXP1,39,exp1_t42,42,judgment,magnifico,zanzara,zanzara,right,B,853.3,22,F,right,keypress
EXP1,39,exp1_t43,43,judgment,corrotto,gonna,gonna,right,B,1158.0,22,F,right,keypress
EXP1,39,exp1_t44,44,judgment,ulivo,ambizione,ulivo,left,B,854.9,22,F,right,keypress
EXP1,39,exp1_t45,45,judgment,ispirato,geranio,geranio,right,B,1272.7,22,F,right,keypress
EXP1,39,exp1_t46,46,judgment,lavare,attivare,lavare,left,B,1408.5,22,F,right,keypress
EXP1,39,exp1_t47,47,judgment,stanco,divano,divano,right,B,2208.7,22,F,right,keypress
EXP1,39,exp1_t48,48,judgment,carcere,pena,carcere,left,B,1985.6,22,F,right,keypress
EXP1,39,exp1_t49,49,judgment,dentista,fiducioso,dentista,left,B,1211.0,22,F,right,keypress
EXP1,39,exp1_t50,50,judgment,leggenda,scala,scala,right,B,983.3,22,F,right,keypress
EXP1,39,exp1_t51,51,judgment,giardino,salute,giardino,left,B,1252.4,22,F,right,keypress
EXP1,39,exp1_t52,52,judgment,musica,violino,violino,right,B,1080.0,22,F,right,keypress
EXP1,39,exp1_t53,53,judgment,febbre,pino,pino,right,B,845.6,22,F,right,keypress
EXP1,39,exp1_t54,54,judgment,riparato,tenda,tenda,right,B,897.2,22,F,right,keypress
EXP1,39,exp1_t55,55,judgment,buio,balcone,balcone,right,B,896.1,22,F,right,keypress
EXP1,39,exp1_t56,56,judgment,immorale,attrezzo,attrezzo,right,B,1059.1,22,F,right,keypress
EXP1,39,exp1_t57,57,judgment,maniaco,ossessione,maniaco,left,B,1394.9,22,F,right,keypress
EXP1,39,exp1_t58,58,judgment,natale,albero,albero,right,B,1302.3,22,F,right,keypress
EXP1,39,exp1_t59,59,judgment,infedele,sposa,sposa,right,B,1740.1,22,F,right,keypress
EXP1,39,exp1_t60,60,judgment,pianta,saggio,pianta,left,B,1375.1,22,F,right,keypress
EXP1,39,exp1_t61,61,judgment,scarafaggio,orribile,scarafaggio,left,B,834.0,22,F,right,keypress
EXP1,39,exp1_t62,62,judgment,prestigio,lusso,lusso,right,B,1936.8,22,F,right,keypress
EXP1,39,exp1_t63,63,judgment,facile,morbido,morbido,right,B,2626.6,22,F,right,keypress
EXP1,39,exp1_t64,64,judgment,giocattolo,insipido,giocattolo,left,B,584.2,22,F,right,keypress
EXP1,39,exp1_t65,65,judgment,muscoloso,debole,muscoloso,left,B,1499.8,22,F,right,keypress
EXP1,39,exp1_t66,66,judgment,miracolo,applauso,applauso,right,B,1226.7,22,F,right,keypress
EXP1,39,exp1_t67,67,judgment,orecchio,disturbare,orecchio,left,B,610.3,22,F,right,keypress
EXP1,39,exp1_t68,68,judgment,specchio,spirito,specchio,left,B,919.1,22,F,right,keypress
EXP1,39,exp1_t69,69,judgment,prete,devoto,prete,left,B,1199.4,22,F,right,keypress
EXP1,39,exp1_t70,70,judgment,disprezzo,sorriso,sorriso,right,B,957.4,22,F,right,keypress
EXP1,39,exp1_t71,71,judgment,laureato,dio,laureato,left,B,1328.8,22,F,right,keypress
EXP1,39,exp1_t72,72,judgment,abito,solenne,abito,left,B,843.1,22,F,right,keypress
EXP1,39,exp1_t73,73,judgment,elegante,felpa,felpa,right,B,1231.3,22,F,right,keypress
EXP1,39,exp1_t74,74,judgment,idiota,scimmia,scimmia,right,B,791.0,22,F,right,keypress
EXP1,39,exp1_t75,75,judgment,opzione,giacca,giacca,right,B,959.0,22,F,right,keypress
EXP1,39,exp1_t76,76,judgment,poltrona,fiducia,poltrona,left,B,858.5,22,F,right,keypress
EXP1,39,exp1_t77,77,judgment,tromba,potenza,tromba,left,B,959.9,22,F,right,keypress
EXP1,39,exp1_t78,78,judgment,fastidio,naso,naso,right,B,908.6,22,F,right,keypress
EXP1,39,exp1_t79,79,judgment,gomito,astio,gomito,left,B,1176.1,22,F,right,keypress
EXP1,39,exp1_t80,80,judgment,montagna,codardo,montagna,left,B,1025.5,22,F,right,keypress
