participant_id,trial_order,cue_id,stimulus,response1,response2,response3,response4,response5,response6,response7,response8,response9,response10,response11,response12,response13,response14,response15,response16,response17,response18,response19,response20,first_key_RT1,first_key_RT2,first_key_RT3,first_key_RT4,first_key_RT5,first_key_RT6,first_key_RT7,first_key_RT8,first_key_RT9,first_key_RT10,first_key_RT11,first_key_RT12,first_key_RT13,first_key_RT14,first_key_RT15,first_key_RT16,first_key_RT17,first_key_RT18,first_key_RT19,first_key_RT20
26,2,10,FIG,TREE,BISCUIT,FRUIT,TREE,PUDDING,DESSERT,PUDDING,CHRISTMAS,ROLL,SWEET,FRUIT,GROW,GREEN,TREE,,,,,,,1168.2,463.8,620.1,1363.4,2082.7,314.9,8433.8,1066.5,2339.3,890.1,553.0,1360.1,805.8,19795.3,,,,,,
26,3,12,FRAGMENT,PIECE,GLASS,SMALL,SHARP,SHARD,BROKEN,PIECE,PLASTIC,DREAM,SHATTER,ITEM,DEBRIS,HARD,SHARP,REFLECT,TRIANGLE,ELEMENT,ITEM,SHARD,WINDOW,926.2,1310.6,344.8,357.7,428.0,1637.5,1264.6,4831.6,1110.2,4684.9,5504.8,11968.0,8463.0,1440.1,4615.3,3868.8,6279.1,10343.5,2981.2,5166.0
26,4,14,GROUNDHOG,DAY,FILM,BILL MURRAY,STORY,HOG,PIG,REPETITION,MOVIE,AGAIN,DAY,AGAIN,REPEAT,FUNNY,AMUSING,FILM,CONCEPT,,,,,1269.1,1177.4,936.6,10107.8,9180.7,1557.9,13545.6,15934.1,15425.8,10168.9,3803.4,3657.1,11125.0,1732.6,8353.2,3984.1,,,,
26,5,22,MOSQUITO,BITE,BUZZ,PEST,INSECT,ITCH,ALLERGY,HOT,ANNOYING,BUG,FLY,WINGS,STING,MALARIA,SPAIN,NIGHT,CITRONELLA,BITE CREAM,HURT,FLY,STING,1278.3,860.7,377.1,560.2,709.6,674.0,1329.3,824.3,5483.9,1061.3,394.6,544.6,16573.9,9235.3,2169.2,1188.5,4184.2,2350.9,5458.7,1911.5
26,6,24,NAPKIN,PAPER,FABRIC,CLEAN,CRUMBS,DINNER,FOOD,PARTY,MOUTH,TABLE,BUFFET,DINNER,RESTAURANT,CAFE,EATING,DINING,KNIFE,FORK,SPOON,PLATE,BOWL,587.1,496.9,536.0,397.4,4329.2,446.2,360.7,4664.0,6104.4,1074.6,1360.3,382.0,1953.1,3096.6,1191.9,1901.8,634.4,958.7,677.9,1992.1
26,7,30,RHUBARB,CRUMBLE,CUSTARD,SUGAR,SWEET,SWEET,BITTER,DESSERT,GROW,COOK,HARVEST,BAKE,BOIL,SUGAR,GIN,SHARP,BAKING,GRANDMA,SUNDAY LUNCH,DESSERT,PUDDING,230.2,725.4,635.6,553.4,1197.6,715.7,2160.5,1808.3,586.4,295.5,2944.0,2455.6,1430.3,2128.0,6896.7,2701.1,2781.3,2445.4,896.9,1682.0
26,8,35,SPREAD,BUTTER,MARGARINE,SANDWICH,BUFFET,SHARE,JAM,MARMALADE,MARMITE,CHOCOLATE,PATE,SANDWICH,LUNCH,PICNIC,FOOD,HAPPY,SHARE,DINNER,LUNCH,PACKED SCHOOL LUNCH,CHEESE,734.6,617.4,6411.1,1411.1,6426.3,6023.5,378.5,505.0,503.8,469.1,2305.8,2764.0,648.1,2384.2,2206.1,2014.7,3198.5,563.0,568.3,5810.1
26,9,39,TOWER,HIGH,TALL,CASTLE,SCARY,BT,ROYAL,POSH,BLOCK,FLATS,LARGE,BRICKS,STONE,LONDON,EXECUTION,PRINCESS,EIFFEL,PARIS,PC TOWER,BLACKPOOL,TWIN,756.5,288.8,459.7,6775.8,4224.8,6791.6,566.9,3852.7,1008.8,5259.1,593.0,559.0,1672.4,462.6,6687.1,1465.7,2513.3,4152.4,4551.9,4959.6
26,10,40,XYLOPHONE,INSTRUMENT,MUSIC,PLAY,SCHOOL,ORCHESTRA,BAND,NOISY,TUNE,PLAY,LEARN,WOODEN,STRIKE,NOISY,LOUD,HIT,SCHOOL BAND,MELANCHOLIC,ASSEMBLY,SCHOOL HALL,MUSIC,1037.4,1224.4,608.8,399.1,1696.5,1463.6,2048.2,1007.3,2280.7,968.5,2402.3,3283.8,6743.6,1280.6,3977.0,7615.8,7014.8,5141.6,1377.9,2069.4
27,1,1,ALPHABET,LETTERS,STREET,PHONETIC,LEARN,TWENTY SIX,VOWELS,CONSANANTS,SPELL,CHILD,SCHOOL,PAINTING,WALL,KEYBOARD,TYPE,WRITE,PRINCE,SOUNDS,SHAPES,LEFT,RIGHT,840.2,3612.6,755.7,1083.5,1282.1,758.2,493.7,2531.6,1180.9,773.6,739.6,729.8,1219.6,895.7,13234.7,8065.0,6499.8,597.5,1473.5,850.5
27,2,3,CANNONBALL,WEAPON,MISSILE,ARMED,CASTLE,OLD FASHIONED,KNIGHT,METAL,HEAVY,ARMY,MOAT,FUSE,DYNAMITE,KILL,BALL,BANG,EXPLOSION,SMOKE,NOISE,FIRE,DISTANCE,935.1,3843.5,2450.7,759.8,820.4,956.3,3174.3,914.8,889.6,3523.3,4953.9,1020.9,1450.1,2003.1,2641.5,401.1,724.8,5385.1,1718.3,1302.7
27,3,4,COUPON,VOUCHER,TICKET,DISCOUNT,FREE,FOOD,PAPER,CUT,MAGAZINE,NEWSPAPER,COLLECT,CHECKOUT,TILL,PURSE,MONEY,PRODUCE,LOYALTY,SAVING,SHOPPING,KEEP,SPEND,1022.5,997.3,1894.9,809.0,3639.2,3964.3,915.3,2992.1,428.0,1320.3,1119.7,784.4,2571.0,2777.2,3102.4,2292.7,2457.9,4081.3,7766.2,860.9
27,4,5,CUDDLE,HUGS,AFFECTION,BABY,PET,TOY,TEDDY BEAR,DOLL,COMFORT,GREETING,ARMS,UNCOMFORTABLE,LOVE,FRIENDSHIP,CAT,DOG,CHILD,KISS,WARMTH,SOFT,AWKWARD,714.5,1065.1,2349.2,1033.6,5659.6,826.5,1134.1,1384.9,831.7,3026.5,841.8,1922.9,2295.6,805.9,964.6,3004.9,3447.0,3055.6,2882.1,2496.7
27,5,8,ENAMEL,TEETH,MATERIAL,TISSUE,WHITE,DENTIST,COATING,PAINT,GLOSSY,DAMAGE,YELLOW,ROT,STRENGTH,BITE,COLORS,DECORATION,,,,,,1257.0,15714.5,4976.4,12125.0,1235.9,10987.6,774.2,8236.1,2482.1,938.6,2170.1,10800.5,2615.4,9034.8,17640.4,,,,,
27,6,13,GEM,JEWELRY,RUBY,SAPPHIRE,RING,EARRING,PENDANT,PEARL,EXPENSIVE,GIFT,JEWELER,GOLD,SILVER,STONE,BRACELET,ENGAGEMENT,WEDDING,STUD,COLOR,RED,BLUE,1145.1,977.7,663.9,1436.2,794.8,1512.5,4165.3,4200.6,777.5,2152.3,3606.4,691.5,5216.1,2357.6,1819.5,488.7,4549.5,1757.9,1352.6,766.8
27,7,23,MOUNTAIN,HILL,CLIMB,EXPLORE,SCENERY,SNOW,LANDSCAPE,COUNTRYSIDE,ICE,HIKE,LION,GOAT,CLOUDS,SUMMIT,RESCUE,BACKPACK,BOOTS,COLD,ROPE,MAP,FLAG,803.4,891.6,787.1,538.1,655.0,401.9,1564.4,1331.1,3140.5,3786.1,1628.3,2751.7,1705.7,833.0,4987.2,1071.7,795.1,4439.0,3683.0,1200.8
27,8,26,PASTA,FOOD,DRIED,ITALIAN,LASAGNE,JAR,SHAPES,BOIL,SAUCE,CHEESE,DINNER,WARM,FULL,TOMATO,FUSILI,SPAGHETTI,PAN,COOK,VEGETABLES,STORAGE,PACKETS,793.4,891.8,1881.2,889.5,3282.8,553.9,678.5,460.6,637.2,1043.9,443.8,1090.1,3287.8,2699.6,1431.6,710.8,917.9,4896.7,2934.8,1128.2
27,9,27,PEACOCK,BIRD,COLORS,FEATHERS,NECK,ESTATES,MANSIONS,GREEN,WALKING,BLUE,WINGS,STRONG,AGGRESSIVE,PECK,BEAK,GROUPS,LAWNS,SPACE,WILD,FEED,,933.2,970.9,1095.2,4594.2,1733.6,1580.5,3099.5,4803.7,4474.6,4004.5,2809.8,5388.1,1492.6,1608.4,8307.7,4741.1,5003.0,5752.7,2912.1,
27,10,28,PUKE,VOMIT,SICK,ILLNESS,DRINKING,HANGOVER,TRAVEL,AMERICAN,EATING,FOOD,CHILD,MAN,ALCOHOL,OVER INDULGANCE,SWEETS,JUNK,AILMENT,BAG,TOILET,SINK,PLANE,1134.5,754.2,1924.9,1007.9,681.6,2335.4,742.0,3436.8,942.0,2032.2,1138.0,4388.0,2967.6,3111.9,3584.5,5387.0,960.5,1355.6,1429.9,1569.3
28,1,2,BATTLE,ABBEY,1066,HASTINGS,FEAR,NORMANS,SAXONS,MARKET,TAPESTRY,WORK,CONFLICT,WAR,SCHOOL GROUND,ROBERTSBRIDGE,ARROWS,MEMORABILIA,HOME,TRAIN STATION,POPPY,CASTLES,ANGLO,772.0,722.6,1533.3,2005.0,433.2,589.1,2692.1,6894.1,11458.3,3767.7,5621.1,4606.1,3727.1,4605.0,4100.5,7003.0,14461.2,13397.8,7171.5,6080.3
28,2,11,FOLD,PAPER,INWARD,COLLAPSE,CARD GAME,TURN,COUNT,DECLINE,LOSE,IMPROVE,ALTER,,,,,,,,,,,1464.7,3610.6,2728.8,2943.1,13269.5,10725.5,5637.1,10719.0,6869.7,1848.4,,,,,,,,,,
28,3,16,HEROIN,FEMALE,CELEBRATE,SAVIOR,STORY,TALE,DRUG,HARM,FEAR,,,,,,,,,,,,,1211.4,6461.3,1893.3,4974.4,2462.9,3668.1,1108.6,2519.3,,,,,,,,,,,,
28,4,17,KIDNEY,CANCER,TASTE,OFAL,YUCK,BEANS,ORGANS,URINE,INFECTION,DIALYSIS,ILLNESS,PAIN,ALCOHOL,BACK PAIN,,,,,,,,1321.9,928.8,1517.5,2200.2,4638.3,6648.4,5496.3,428.6,548.4,5414.1,12971.8,2308.9,6198.6,,,,,,,
28,5,20,MAGNIFY,IMPROVE,SIGHT,ELABORATE,COOPERATE,INVESTIGATE,GLASSES,AGE,DETERIORATION,IMPROVEMENT,DECLINE,LASER TREATMENT,INSTRUMENT,,,,,,,,,1187.1,349.6,1104.5,3700.2,4496.2,5973.5,4012.2,3132.3,7525.1,2381.0,12865.8,4454.0,,,,,,,,
28,6,21,MONASTERY,RELIGION,SPAIN,CATHOLICS,PRIESTS,NUNS,QUIETNESS,CANDLES,MONEY,ABUSE,POWER,LAWS,ABSTINENCE,ARTS,STAIN GLASS,TREASURES,GOLD,BURIALS,SOLEMN,STILLNESS,VISITORS,797.7,429.9,829.8,1975.4,1197.9,2682.1,1006.1,2048.0,8158.7,957.6,2062.5,3567.9,9308.8,2133.4,2405.0,443.9,2693.5,8185.6,9117.1,2578.3
28,7,29,RADIO,MUSIC,BBC,VIRGIN,DOCUMENTARY,HUMOR,COMPANY,COMPANIONSHIP,SING ALONG,TOP 10,SUNDAY NIGHTS,DAVE LEE TRAVIS,CHRIS EVANS,GRAHAM NORTON,,,,,,,,847.3,460.9,510.5,4052.3,5666.3,3843.7,2566.3,2146.8,5172.2,148.5,11586.0,2964.0,9620.6,,,,,,,
28,8,32,SPANK,BOTTOM,ANGER,70S,FORBIDDEN,CHILD,WHOLLOP,HURT,HARM,FEAR,ABUSE,PLAY,SEX,REDNESS,NERVES,ANXIETY,TEACHERS,CANE,EMBARRASS,SLIPPER,RULER,1048.8,4222.3,2247.0,3397.3,3325.3,1950.4,1760.8,407.4,3686.5,1446.1,4846.7,918.3,8206.1,12098.1,4635.2,3591.0,2093.3,6830.7,8118.0,1416.5
28,9,36,STOMACH,PAIN,WEIGHT,FOOD,OPERATIONS,DIGESTION,FLUID,PAIN,LOSS,EMPTY,FULL,WATER,YUMMY,CANCER,BIOLOGY,FLAT,WOBBLY,FAT,MUMMY,PREGNANCY,YOGA,1853.1,1111.9,303.5,5296.9,2690.3,2060.8,1925.2,12217.2,8484.5,252.5,6309.0,6416.0,1861.3,5835.6,1909.0,2878.5,5052.7,6246.1,4868.8,13789.9
28,10,37,TEXTILE,FABRIC,SEWING,PARENTS,TAILORS,SEAMSTRESS,FAMILY BUSINESS,LOOM,STUDY,SANDERSON,LAURA ASHLEY,HABIDASHERY,THREAD,WEIGHT,QUALITY,COTTON,VELVET,UPHOLSTERY,POLYESTER,,,1161.1,852.6,800.4,710.7,1356.2,3476.3,294.3,3549.4,1797.4,5431.5,2156.5,3159.2,2070.4,2973.9,5371.3,1984.2,4262.4,4463.9,,
29,1,9,FARMYARD,FARM,YARD,FARMER,GRASS,GREEN,ANIMALS,PLANTS,CROPS,HARVEST,CORN,PIG,COWS,CHICKEN,DOG,HERDING,CULTIVATE,EAT,,,,1178.0,493.8,205.3,707.8,293.3,156.7,317.9,303.7,7494.9,4085.8,433.1,186.8,216.1,1770.9,1226.0,3164.2,12566.1,,,
29,2,10,FIG,FRUIT,RAISIN,GRAPE,MEDITERRANEAN,OLIVES,HUMMUS,TREE,EAT,FOOD,PLATE,SNACK,VEGETABLE,EATING,MEAL,,,,,,,776.4,1164.5,400.0,596.5,2765.5,1787.9,3326.3,8369.8,961.9,427.3,794.5,2188.3,4936.4,257.3,,,,,,
29,3,12,FRAGMENT,PIECE,PART,BROKEN,CERAMIC,IMAGINATION,TEAR,BREAK,SHATTER,COLLAPSE,CR,,,,,,,,,,,902.2,611.7,2241.7,268.9,7188.6,556.2,754.2,196.4,1155.6,19654.9,,,,,,,,,,
29,4,14,GROUNDHOG,GROUND,ANIMAL,SOIL,MUD,MESS,BURROW,TEETH,TONGUE,FOOT,SQUIRREL,PLATYPUS,HEDGEHOG,SMALL,SMELL,PEST,GRASS,TREE,FARMER,LAND,,1467.0,396.9,1937.7,605.7,318.9,5877.8,655.1,436.5,228.7,3381.7,2720.9,2599.7,3215.6,1059.9,2278.2,8800.7,647.7,1629.9,255.8,
29,5,22,MOSQUITO,BITE,ANNOYING,SCARS,MALARIA,SRI LANKA,HEAT,HUMID,PEST,WATER,NIGHT,STING,MARK,NOISE,DIRTY,RED,BUMP,ITCHY,IRRITATING,FLY,,795.4,330.8,166.3,451.0,198.0,422.9,639.1,1919.2,211.6,2795.0,423.8,833.7,357.0,4260.0,1055.3,694.9,350.1,4644.8,3113.7,
29,6,24,NAPKIN,NOSE,PARTY,TISSUE,WHITE,RESTAURANT,EAT,FOOD,CLEAN,TIDY,CUTLERY,COLD,SPILL,EAT,WRITE,PEN,CORNER,EDGE,SQUARE,WHITE,PATTERN,850.3,1770.4,574.7,293.3,393.1,178.8,191.1,1442.9,599.2,348.6,8242.3,652.0,2551.6,3516.6,1393.8,3090.1,738.6,719.0,826.0,3645.3
29,7,30,RHUBARB,ROSE,FOOD,PIE,COLOR,RED,PINK,EAT,PLATE,VEGETABLE,FRUIT,PUMPKIN,SEASONAL,TREAT,PICKY,TASTE,SMELL,TOUCH,FEEL,BUMP,CLEAN,671.7,1975.9,1504.1,1123.9,385.7,437.4,1622.1,951.6,1123.8,550.9,572.4,10812.1,2752.2,2178.3,1839.2,334.6,641.2,824.5,461.1,4475.8
29,8,35,SPREAD,BUTTER,FOOD,NUTELLA,WIDE,KNIFE,TOAST,TOASTER,EAT,FOOD,,,,,,,,,,,,666.8,401.4,475.8,2446.4,1463.9,691.7,726.1,1387.9,145.8,,,,,,,,,,,
29,9,39,TOWER,EIFFEL,CLOCK,PARIS,FRANCE,PRETTY,TALL,STABLE,ENGINEERING,CONCRETE,TREES,SKYSCRAPER,CRASH,,,,,,,,,778.1,1030.5,2327.9,553.2,446.9,144.6,542.1,431.9,261.3,1119.5,427.9,2353.6,,,,,,,,
29,10,40,XYLOPHONE,INSTRUMENT,SOUND,HEARING,ORCHESTRA,MUSIC,DIFFICULT,NOTES,SHEET,PEOPLE,GROUP,HARMONIC,PLEASANT,VIOLIN,GUITAR,CELLO,PIANO,TROMBONE,FLUTE,HARP,TRIANGLE,990.8,199.8,613.0,243.8,1522.7,268.8,4283.5,1812.4,1642.8,349.6,720.1,1739.9,16921.2,559.9,1159.6,3163.1,4038.4,2551.4,4634.8,974.5
30,1,6,DIAGRAM,DRAWING,CHART,LINES,EXPLANATION,SCIENCE,MATH,CIRCLE,VENN,MEDICINE,BODY,ILLUSTRATION,PENCIL,STATISTICS,SHOW,EXPLAIN,3D,PIE CHART,SKETCH,DNA,SYSTEM,988.4,1107.0,1996.4,1045.3,3549.7,474.2,5136.8,402.2,5137.1,385.8,4312.0,5545.1,1234.2,2327.5,3121.8,6532.6,9636.6,5405.3,2012.3,30.7
30,2,7,DOORMAT,WIPE,SHY,DIRT,SLOGAN,MUD,WELCOME,RECTANGLE,ENTRANCE,ENTER,DOOR,QUIET,INVISIBLE,PRICKLY,HAY,BROWN,FIRST,THICK,WRITING,PARCEL,HIDE,1032.5,208.0,582.3,1607.9,4885.9,1564.9,3780.2,1863.5,2361.1,391.5,4991.4,2741.4,8254.2,280.5,1865.9,7455.5,6785.7,6181.5,1520.2,297.2
30,3,15,GUST,WIND,BLOW,BIRD,WINGS,BREEZE,WEATHER,TORNADO,HURRICANE,FLYING,EYE,COLD,STRONG,FLUTTER,UNCOMFORTABLE,DISRUPTIVE,DEBRIS,POKEMON,SCARF,FLOAT,CHILLY,865.1,478.9,451.3,372.8,2370.5,1474.4,1653.1,4725.5,5458.1,3743.3,4278.4,1481.2,7870.3,7678.5,9814.4,295.6,3410.4,10781.6,2635.7,4415.1
30,4,18,KITCHEN,COOK,PREPARE,BOIL,STEAM,OVEN,FRY,ROAST,CUT,BLEND,EAT,MIX,FRIDGE,WASHING MACHINE,PANTRY,MICROWAVE,HUNGRY,THIRSTY,TAPS,WASHING,ICE,1277.5,253.2,1196.8,253.3,352.4,173.3,835.6,782.2,971.5,1045.8,1429.6,2756.3,839.5,8510.8,7786.2,289.7,297.2,341.9,173.8,7097.0
30,5,19,LEASE,RENT,HOME,FLAT,APARTMENT,MONEY,BORROW,BUY,SELL,TEMPORARY,LIVE,OFFICE,BUILDING,SPACE,TENANT,HOME,SHOP,EXPENSIVE,CONTROL,CONTRACT,SIGN,1448.0,249.2,233.9,318.6,228.9,829.9,854.1,353.4,3341.5,2377.4,1972.5,1009.0,210.3,3130.3,3664.1,5261.7,6426.5,13353.7,3787.3,425.7
30,6,25,OAK,TREE,CEDAR,FINISH,POLISH,WOOD,TABLE,CHAIRS,PROFESSOR,POKEMON,BIG,EXPENSIVE,SHOP,COUNTERTOP,FOREST,PARK,CONKERS,KNOCK,POSH,SMART,DECORATIVE,1938.9,888.3,624.4,255.6,174.0,274.5,414.1,2185.2,561.2,620.7,1750.8,3993.6,1662.1,2906.8,1533.9,1530.6,7462.6,3309.9,212.8,4293.5
30,7,31,SLAUGHTER,KILL,MURDER,MEAT,PIG,COW,HOUSE,FACTORY,CRUEL,SLASH,MURDERER,KNIFE,SLIT,THROAT,BLOOD,GUSH,RED,UNETHICAL,VIOLENT,MASK,BUTCHER,1109.6,240.8,314.8,1091.8,261.8,1266.8,1398.4,1624.8,4288.9,1703.7,7084.2,359.8,285.6,260.1,347.6,2117.9,5871.0,5043.9,17310.7,2344.5
30,8,33,SPOKESPERSON,SPEAK,DISCOURSE,PRESENT,CONVEY,TALK,LEADER,EVENT,MICROPHONE,STAND,LECTERN,TELEPROMPTER,SPEECH,REPRESENTATIVE,POLITICS,LANGUAGE,PERFORMANCE,GLASSES,AUDIENCE,ANTICIPATION,SLIDESHOW,859.4,1929.2,1038.6,3403.2,884.4,1321.0,5617.5,903.6,422.1,3308.5,4197.3,3662.7,4125.6,1107.7,645.7,560.8,6062.8,2894.7,589.0,1190.6
30,9,34,SPRAIN,PAIN,BONES,MUSCLES,SCIENCE,MEDICINE,PAINKILLERS,IBUPROFEN,BANDAGE,BREATH,HOSPITAL,CRUTCH,HURT,ACCIDENT,BEND,SNAP,PULL,,,,,1563.9,875.5,311.5,473.6,184.4,561.7,424.2,237.8,3240.6,1559.6,1405.7,6054.4,330.6,1388.6,724.1,829.8,,,,
30,10,38,TORTOISE,SLOW,HARE,TURTLE,BIG,CONFUSED,GREEN,SHELL,CUTE,GALAPAGOS,SCIENCE,CONSERVATION,ECOLOGY,ANIMAL,WEIRD,FABLES,TALES,CRAWL,PROTECT,WINNER,RACE,690.1,304.4,7475.5,335.5,751.7,956.5,262.3,2008.3,1132.2,1963.4,399.0,440.5,353.2,3851.2,3532.3,637.6,8372.0,2441.5,172.7,2439.9
31,1,9,FARMYARD,ANIMAL,FARMER,COW,HORSE,PIG,DUCKS,CHICKEN,TURKEY,HILL,GATE,SHED,TRACTOR,LANE,BUCKET,STRAW,MOUSE,HOUSE,CHIMNEY,PUDDLE,CORN,573.0,444.6,226.3,355.4,437.7,233.3,260.4,909.4,1040.4,459.0,386.1,1471.4,1030.7,1746.6,1139.6,2396.7,4003.9,1276.4,732.3,5923.1
31,2,10,FIG,OLIVE,BRANCH,FRUIT,DATES,GREECE,WARM,SUNNY,HEALTHY,FOOD,TOGA,GODS,FIGMENT,FIGARO,FIGGIDABOUTIT,,,,,,,708.5,610.2,1534.4,416.5,649.7,1189.9,455.0,2497.4,5507.6,7361.0,2585.6,10203.9,4415.4,2622.5,,,,,,
31,3,12,FRAGMENT,PIECE,JIGSAW,SHATTER,BIT,SHARD,PIECES,BREAK,SMASH,DIVIDE,LOST,BROKEN,SHATTER,SNIPPET,,,,,,,,821.3,856.2,460.5,910.9,1154.2,2206.2,3257.7,850.7,2085.8,2086.8,1548.1,3492.2,5051.6,,,,,,,
31,4,14,GROUNDHOG,DAY,ANIMAL,WARTHOG,TUSKS,FORAGE,THIRTEENTH,AUTUMN,LEAVES,FORAGE,TRUFFLES,REPEAT,LOOP,STUCK,HAIRY,TUSKS,TEETH,OINK,FOREST,WOODS,TREES,644.0,427.5,4025.4,2648.1,427.6,1226.3,436.3,1025.1,430.4,1148.5,2136.2,2635.0,1214.9,1463.4,3278.1,2115.4,2937.9,9811.6,1327.9,437.0
31,5,22,MOSQUITO,BITE,INSECT,MALARIA,CHERYL COLE,BITE,NOZZLE,BLOOD,DISEASE,NET,WARM,SWAT,PEST,PESTILENCE,PLAGUE,EVIL,TRIAL,SORE,ITCHY,SUCKING,AFRICA,872.0,597.2,356.2,1322.6,2385.9,1165.2,1220.4,759.4,2531.9,2677.7,2613.4,5742.0,1165.3,935.1,4434.8,11135.2,4634.2,1063.3,1077.4,5012.3
31,6,24,NAPKIN,WIPE,SERVIETTE,CLEAN,DAB,MOUTH,LAP,MESSY,CLOTH,FOOD,FACE,MUCKY,CLARITY,DAB,TISSUE,SOAK,TOWEL,MOP,I,,,561.8,2045.1,441.6,418.1,354.4,683.5,1991.9,1273.4,4013.2,2196.6,3415.9,625.5,7067.5,6883.1,791.8,13562.0,5026.0,19756.7,,
31,7,30,RHUBARB,CUSTARD,PLANT,VEGETABLE,GARDEN,RED,PURPLE,SUGAR,TASTE,GROWN,HARVEST,PLOT,EARTH,MUD,HORTICULTURE,FARMER,GARDENER,LEAVES,,,,491.3,445.4,360.4,716.2,510.7,310.4,433.4,5198.5,2231.4,6967.3,10285.7,2610.5,749.3,3553.7,2927.6,1162.8,2015.3,,,
31,8,35,SPREAD,BUTTER,LEGS,THEM,ARMS,BED,BED,TOAST,BILBO,FOOD,PARTY,PARTY,MARGARINE,YELLOW,CRUMPET,THIN,OUT,EAGLE,WINGS,DISEASE,GEMRS,2182.3,644.0,1784.3,2096.6,2468.8,1275.2,2903.8,638.5,6529.4,2166.4,2728.4,5666.0,1073.3,3466.5,9549.9,4822.4,1798.2,2380.0,4159.9,351.9
31,9,39,TOWER,CASTLE,TALL,PRINCESS,SPIKES,TURRET,ROOF,TROLL,DRAWBRIDGE,DRAGON,WIZARD,HIGH,PRISON,BIG,KEEP,FORT,SAURON,BARADUR,TWIN,PLANE,CRASH,578.5,803.2,1000.8,923.2,2480.6,626.1,1981.7,2806.6,2139.1,791.4,2295.0,5782.7,2761.3,4701.6,1592.0,3039.9,2193.2,7268.3,1527.0,948.6
31,10,40,XYLOPHONE,MUSIC,PERCUSSION,BEATERS,GLOCKENSPIEL,TIMPANI,NOTES,STAND,CONDUCTOR,SCHOOL,CLASSROOM,CHRISTMAS,CYMBAL,AUDIENCE,PLAY,CHIME,DING,BANG,CLUNK,HIGH,TUNED,738.3,408.4,439.0,297.3,1589.8,3294.8,705.4,747.8,262.9,206.0,541.8,3714.9,813.0,1065.9,2510.9,656.5,999.5,591.8,4563.0,1399.1
32,1,9,FARMYARD,ANIMALS,MUD,POO PICKING,HAYBAILS,FARMERS,TRACTORS,BARNS,PIGS,COWS,,,,,,,,,,,,1291.3,1955.1,754.9,2691.0,2876.8,3499.1,2546.3,15499.6,3028.6,,,,,,,,,,,
32,2,10,FIG,DRIED,COOK,TIN,PLANT,EDIBLE,FLOWER,FRUIT,FLOWER,COOK,DESSERT,SNACK,BROWN,PURPLE,ROUND,RIPE,TENDER,SYRUP,FRESH,TREE,TREE,1867.6,188.6,201.0,201.7,1057.0,7097.7,10413.9,5648.1,4249.6,4666.7,1034.7,1666.1,455.6,2616.2,7210.3,306.1,5690.4,1850.3,9611.0,2977.8
32,3,12,FRAGMENT,BROKEN,PART,GLASS,CLOTHING,PLANT,POTTERY,CHINA,FOOD,PIECE,BROKEN,GREENERY,POTS,PANS,FA,,,,,,,855.8,663.5,410.3,1357.4,1765.1,4784.7,147.7,5040.5,5809.2,1976.2,9617.1,8172.3,155.8,18975.9,,,,,,
32,4,14,GROUNDHOG,ANIMAL,DAY,RODENT,USA,,,,,,,,,,,,,,,,,535.7,1829.8,2541.2,4226.5,,,,,,,,,,,,,,,,
32,5,22,MOSQUITO,BITES,HOT COUNTRY,SUNSCREEN,BITE CREAM,ITCHY,LUMPS,IRRITATING,COVER UP,CREAMS,INFECTION,NET,SPRAY,SWIMMING POOL,NIGHT,HOLIDAY,SORE,UNCOMFORTABLE,ANNOYING,TABLETS,CREAMS,1328.9,1037.9,658.0,2587.2,666.3,617.7,780.4,6833.9,4389.5,6532.7,13311.1,4280.7,6329.2,1060.1,3623.8,8425.3,6192.3,2588.5,6340.0,13038.7
32,6,24,NAPKIN,TABLE,EATING,CLEANING,WIPE MOUTH,CLEAR UP MESS,WHITE,FOLDED,UNDER CUTLERY,RESTAURANT,CHRISTMAS DINNER,CAKE,BLOW YOUR NOSE,SICK,BABY,COOKING,EATING,DINNER,LUNCH,CLEAN,DOGGY BAG,1948.2,598.7,913.9,503.2,215.4,546.4,198.3,1235.5,1407.9,1222.1,1795.0,5924.3,7953.9,8597.6,4251.0,818.8,2474.4,1487.6,8889.7,9856.4
32,7,30,RHUBARB,CUSTARD,SWEETS,VEGETABLE,FRUIT,SMOOTHIE,FOOD,CRUMBLE,ROASTED,BOILED,CREAM,FLAVOR,GARDEN,PLANT,COOK,SMELLS,VITAMIN,BONE HEALTH,RAW,INFLAMMATORY,TASTY,687.4,535.2,3848.3,458.2,554.0,2568.2,4781.7,3937.6,1454.4,3828.3,3369.0,10887.3,4277.0,3047.7,8309.5,11811.5,4031.0,3531.8,5097.7,1843.2
32,8,35,SPREAD,BUTTER,CHEESE,SAUCE,PIZZA,BUFFET,JAM,HONEY,TOAST,SANDWICH,SPACE,ARTS AND CRAFTS,SPACE,,,,,,,,,605.9,133.4,1810.9,4353.5,10389.2,6775.1,1172.9,1302.9,1895.0,12831.8,8900.5,18244.6,,,,,,,,
32,9,39,TOWER,TALL,HEIGHTS,VIEW,HIGH,SKY,STAIRS,LIFTS,BIG,BUSY,PEOPLE,SEE FOR MILES,CAN BE SEEN FOR MILES,BUILDING,UGLY,BIG,SKYSCRAPER,WINDOW,DOOR,FIRE EXIT,ESCALATORS,609.8,2946.5,4120.0,3511.6,2498.2,3580.6,186.8,3655.9,12969.1,1072.5,4240.7,1784.8,6376.4,1523.6,1447.6,5283.7,2950.1,1262.9,2123.3,4185.2
