participant_id,age,gender,first_language,monolingual,item_id,trial_order,stimulus,word,word_position,question,response,rt,first_pass_duration,right_bounded_duration,go_past_duration,accuracy
15,31.0,male,English,1,68,139,I think our friend's demands are well justified.,friend's,4,Does the friend want anything?,y,196.0,196.0,196.0,196.0,1.0
15,31.0,male,English,1,68,139,I think our friend's demands are well justified.,demands,5,Does the friend want anything?,y,,,,,1.0
15,31.0,male,English,1,68,139,I think our friend's demands are well justified.,are,6,Does the friend want anything?,y,,,,,1.0
15,31.0,male,English,1,68,139,I think our friend's demands are well justified.,well,7,Does the friend want anything?,y,352.0,352.0,352.0,352.0,1.0
15,31.0,male,English,1,68,139,I think our friend's demands are well justified.,justified.,8,Does the friend want anything?,y,104.0,104.0,104.0,308.0,1.0
15,31.0,male,English,1,137,140,Lawrence rubbed the back of his neck and hung his head.,Lawrence,1,,,248.0,248.0,248.0,248.0,
15,31.0,male,English,1,137,140,Lawrence rubbed the back of his neck and hung his head.,rubbed,2,,,236.0,236.0,236.0,236.0,
15,31.0,male,English,1,137,140,Lawrence rubbed the back of his neck and hung his head.,the,3,,,,,,,
15,31.0,male,English,1,137,140,Lawrence rubbed the back of his neck and hung his head.,back,4,,,,,,,
15,31.0,male,English,1,137,140,Lawrence rubbed the back of his neck and hung his head.,of,5,,,,,,,
15,31.0,male,English,1,137,140,Lawrence rubbed the back of his neck and hung his head.,his,6,,,176.0,176.0,176.0,176.0,
15,31.0,male,English,1,137,140,Lawrence rubbed the back of his neck and hung his head.,neck,7,,,84.0,84.0,84.0,84.0,
15,31.0,male,English,1,137,140,Lawrence rubbed the back of his neck and hung his head.,and,8,,,,,,,
15,31.0,male,English,1,137,140,Lawrence rubbed the back of his neck and hung his head.,hung,9,,,,,,,
15,31.0,male,English,1,137,140,Lawrence rubbed the back of his neck and hung his head.,his,10,,,240.0,836.0,836.0,836.0,
15,31.0,male,English,1,137,140,Lawrence rubbed the back of his neck and hung his head.,head.,11,,,,,,,
15,31.0,male,English,1,175,141,She threatened to leave before and this time she just had enough.,She,1,,,60.0,60.0,60.0,60.0,
15,31.0,male,English,1,175,141,She threatened to leave before and this time she just had enough.,threatened,2,,,212.0,212.0,212.0,212.0,
15,31.0,male,English,1,175,141,She threatened to leave before and this time she just had enough.,to,3,,,,,,,
15,31.0,male,English,1,175,141,She threatened to leave before and this time she just had enough.,leave,4,,,196.0,196.0,196.0,196.0,
15,31.0,male,English,1,175,141,She threatened to leave before and this time she just had enough.,before,5,,,,,,,
15,31.0,male,English,1,175,141,She threatened to leave before and this time she just had enough.,and,6,,,108.0,108.0,108.0,108.0,
15,31.0,male,English,1,175,141,She threatened to leave before and this time she just had enough.,this,7,,,,,,,
15,31.0,male,English,1,175,141,She threatened to leave before and this time she just had enough.,time,8,,,,,,,
15,31.0,male,English,1,175,141,She threatened to leave before and this time she just had enough.,she,9,,,244.0,244.0,244.0,492.0,
15,31.0,male,English,1,175,141,She threatened to leave before and this time she just had enough.,just,10,,,,,,,
15,31.0,male,English,1,175,141,She threatened to leave before and this time she just had enough.,had,11,,,152.0,152.0,152.0,152.0,
15,31.0,male,English,1,175,141,She threatened to leave before and this time she just had enough.,enough.,12,,,136.0,136.0,240.0,760.0,
15,31.0,male,English,1,16,142,Gordon felt his anger build up.,Gordon,1,Did Gordon feel happy?,n,248.0,248.0,248.0,248.0,1.0
15,31.0,male,English,1,16,142,Gordon felt his anger build up.,felt,2,Did Gordon feel happy?,n,,,,,1.0
15,31.0,male,English,1,16,142,Gordon felt his anger build up.,his,3,Did Gordon feel happy?,n,196.0,196.0,196.0,196.0,1.0
15,31.0,male,English,1,16,142,Gordon felt his anger build up.,anger,4,Did Gordon feel happy?,n,,,,,1.0
15,31.0,male,English,1,16,142,Gordon felt his anger build up.,build,5,Did Gordon feel happy?,n,264.0,264.0,264.0,520.0,1.0
15,31.0,male,English,1,16,142,Gordon felt his anger build up.,up.,6,Did Gordon feel happy?,n,404.0,404.0,404.0,404.0,1.0
15,31.0,male,English,1,101,143,Charles felt sick to the pit of his stomach.,Charles,1,Was Charles feeling all right?,n,240.0,240.0,240.0,240.0,1.0
15,31.0,male,English,1,101,143,Charles felt sick to the pit of his stomach.,felt,2,Was Charles feeling all right?,n,,,,,1.0
15,31.0,male,English,1,101,143,Charles felt sick to the pit of his stomach.,sick,3,Was Charles feeling all right?,n,248.0,248.0,248.0,248.0,1.0
15,31.0,male,English,1,101,143,Charles felt sick to the pit of his stomach.,to,4,Was Charles feeling all right?,n,,,,,1.0
15,31.0,male,English,1,101,143,Charles felt sick to the pit of his stomach.,the,5,Was Charles feeling all right?,n,28.0,28.0,28.0,28.0,1.0
15,31.0,male,English,1,101,143,Charles felt sick to the pit of his stomach.,pit,6,Was Charles feeling all right?,n,180.0,180.0,180.0,180.0,1.0
15,31.0,male,English,1,101,143,Charles felt sick to the pit of his stomach.,of,7,Was Charles feeling all right?,n,,,,,1.0
15,31.0,male,English,1,101,143,Charles felt sick to the pit of his stomach.,his,8,Was Charles feeling all right?,n,,,,,1.0
15,31.0,male,English,1,101,143,Charles felt sick to the pit of his stomach.,stomach.,9,Was Charles feeling all right?,n,236.0,236.0,236.0,656.0,1.0
15,31.0,male,English,1,36,144,Have a carriage sent for us immediately.,Have,1,Do we want a carriage?,y,,,,,1.0
15,31.0,male,English,1,36,144,Have a carriage sent for us immediately.,a,2,Do we want a carriage?,y,236.0,236.0,236.0,236.0,1.0
15,31.0,male,English,1,36,144,Have a carriage sent for us immediately.,carriage,3,Do we want a carriage?,y,152.0,304.0,304.0,304.0,1.0
15,31.0,male,English,1,36,144,Have a carriage sent for us immediately.,sent,4,Do we want a carriage?,y,,,,,1.0
15,31.0,male,English,1,36,144,Have a carriage sent for us immediately.,for,5,Do we want a carriage?,y,,,,,1.0
15,31.0,male,English,1,36,144,Have a carriage sent for us immediately.,us,6,Do we want a carriage?,y,180.0,180.0,180.0,180.0,1.0
15,31.0,male,English,1,36,144,Have a carriage sent for us immediately.,immediately.,7,Do we want a carriage?,y,748.0,748.0,748.0,748.0,1.0
15,31.0,male,English,1,61,145,Come within the walls to escape the enemy.,Come,1,Is the enemy within the walls?,n,44.0,44.0,44.0,44.0,1.0
15,31.0,male,English,1,61,145,Come within the walls to escape the enemy.,within,2,Is the enemy within the walls?,n,,,,,1.0
15,31.0,male,English,1,61,145,Come within the walls to escape the enemy.,the,3,Is the enemy within the walls?,n,264.0,264.0,264.0,264.0,1.0
15,31.0,male,English,1,61,145,Come within the walls to escape the enemy.,walls,4,Is the enemy within the walls?,n,,,,,1.0
15,31.0,male,English,1,61,145,Come within the walls to escape the enemy.,to,5,Is the enemy within the walls?,n,,,,,1.0
15,31.0,male,English,1,61,145,Come within the walls to escape the enemy.,escape,6,Is the enemy within the walls?,n,152.0,152.0,152.0,152.0,1.0
15,31.0,male,English,1,61,145,Come within the walls to escape the enemy.,the,7,Is the enemy within the walls?,n,128.0,128.0,128.0,788.0,1.0
15,31.0,male,English,1,61,145,Come within the walls to escape the enemy.,enemy.,8,Is the enemy within the walls?,n,180.0,180.0,180.0,540.0,1.0
15,31.0,male,English,1,28,146,She couldn't help feel for Alex.,She,1,,,244.0,244.0,244.0,244.0,
15,31.0,male,English,1,28,146,She couldn't help feel for Alex.,couldn't,2,,,124.0,124.0,124.0,124.0,
15,31.0,male,English,1,28,146,She couldn't help feel for Alex.,help,3,,,,,,,
15,31.0,male,English,1,28,146,She couldn't help feel for Alex.,feel,4,,,200.0,460.0,460.0,460.0,
15,31.0,male,English,1,28,146,She couldn't help feel for Alex.,for,5,,,100.0,100.0,100.0,656.0,
15,31.0,male,English,1,28,146,She couldn't help feel for Alex.,Alex.,6,,,,,,,
15,31.0,male,English,1,51,147,"Powerful in the wrong hands, is that.",Powerful,1,Can that be dangerous?,y,160.0,288.0,288.0,288.0,1.0
15,31.0,male,English,1,51,147,"Powerful in the wrong hands, is that.",in,2,Can that be dangerous?,y,,,,,1.0
15,31.0,male,English,1,51,147,"Powerful in the wrong hands, is that.",the,3,Can that be dangerous?,y,,,,,1.0
15,31.0,male,English,1,51,147,"Powerful in the wrong hands, is that.",wrong,4,Can that be dangerous?,y,236.0,236.0,236.0,236.0,1.0
15,31.0,male,English,1,51,147,"Powerful in the wrong hands, is that.","hands,",5,Can that be dangerous?,y,,,,,1.0
15,31.0,male,English,1,51,147,"Powerful in the wrong hands, is that.",is,6,Can that be dangerous?,y,476.0,476.0,476.0,956.0,1.0
15,31.0,male,English,1,51,147,"Powerful in the wrong hands, is that.",that.,7,Can that be dangerous?,y,460.0,460.0,460.0,460.0,1.0
15,31.0,male,English,1,54,148,The bored looking soldier continued looking bored.,The,1,Was it a policeman who was looking bored?,n,,,,,1.0
15,31.0,male,English,1,54,148,The bored looking soldier continued looking bored.,bored,2,Was it a policeman who was looking bored?,n,304.0,304.0,304.0,304.0,1.0
15,31.0,male,English,1,54,148,The bored looking soldier continued looking bored.,looking,3,Was it a policeman who was looking bored?,n,140.0,140.0,360.0,720.0,1.0
15,31.0,male,English,1,54,148,The bored looking soldier continued looking bored.,soldier,4,Was it a policeman who was looking bored?,n,168.0,168.0,168.0,168.0,1.0
15,31.0,male,English,1,54,148,The bored looking soldier continued looking bored.,continued,5,Was it a policeman who was looking bored?,n,88.0,88.0,88.0,88.0,1.0
15,31.0,male,English,1,54,148,The bored looking soldier continued looking bored.,looking,6,Was it a policeman who was looking bored?,n,152.0,152.0,152.0,152.0,1.0
15,31.0,male,English,1,54,148,The bored looking soldier continued looking bored.,bored.,7,Was it a policeman who was looking bored?,n,320.0,320.0,320.0,588.0,1.0
15,31.0,male,English,1,104,149,Dexter opened his letter and found a photograph inside.,Dexter,1,Did the letter contain a photograph?,y,148.0,148.0,148.0,148.0,1.0
15,31.0,male,English,1,104,149,Dexter opened his letter and found a photograph inside.,opened,2,Did the letter contain a photograph?,y,184.0,184.0,184.0,184.0,1.0
15,31.0,male,English,1,104,149,Dexter opened his letter and found a photograph inside.,his,3,Did the letter contain a photograph?,y,132.0,132.0,132.0,132.0,1.0
15,31.0,male,English,1,104,149,Dexter opened his letter and found a photograph inside.,letter,4,Did the letter contain a photograph?,y,,,,,1.0
15,31.0,male,English,1,104,149,Dexter opened his letter and found a photograph inside.,and,5,Did the letter contain a photograph?,y,,,,,1.0
15,31.0,male,English,1,104,149,Dexter opened his letter and found a photograph inside.,found,6,Did the letter contain a photograph?,y,68.0,68.0,68.0,68.0,1.0
15,31.0,male,English,1,104,149,Dexter opened his letter and found a photograph inside.,a,7,Did the letter contain a photograph?,y,,,,,1.0
15,31.0,male,English,1,104,149,Dexter opened his letter and found a photograph inside.,photograph,8,Did the letter contain a photograph?,y,160.0,160.0,160.0,160.0,1.0
15,31.0,male,English,1,104,149,Dexter opened his letter and found a photograph inside.,inside.,9,Did the letter contain a photograph?,y,168.0,168.0,168.0,612.0,1.0
15,31.0,male,English,1,49,150,Tony stopped off at his first delivery.,Tony,1,,,108.0,236.0,236.0,236.0,
15,31.0,male,English,1,49,150,Tony stopped off at his first delivery.,stopped,2,,,,,,,
15,31.0,male,English,1,49,150,Tony stopped off at his first delivery.,off,3,,,148.0,148.0,148.0,148.0,
15,31.0,male,English,1,49,150,Tony stopped off at his first delivery.,at,4,,,,,,,
15,31.0,male,English,1,49,150,Tony stopped off at his first delivery.,his,5,,,,,,,
15,31.0,male,English,1,49,150,Tony stopped off at his first delivery.,first,6,,,156.0,156.0,156.0,156.0,
15,31.0,male,English,1,49,150,Tony stopped off at his first delivery.,delivery.,7,,,144.0,144.0,344.0,1020.0,
15,31.0,male,English,1,80,151,There were choked screams and shouts of dismay.,There,1,Did anyone raise his voice?,y,236.0,236.0,236.0,236.0,1.0
15,31.0,male,English,1,80,151,There were choked screams and shouts of dismay.,were,2,Did anyone raise his voice?,y,,,,,1.0
15,31.0,male,English,1,80,151,There were choked screams and shouts of dismay.,choked,3,Did anyone raise his voice?,y,228.0,228.0,228.0,228.0,1.0
15,31.0,male,English,1,80,151,There were choked screams and shouts of dismay.,screams,4,Did anyone raise his voice?,y,324.0,324.0,324.0,324.0,1.0
15,31.0,male,English,1,80,151,There were choked screams and shouts of dismay.,and,5,Did anyone raise his voice?,y,,,,,1.0
15,31.0,male,English,1,80,151,There were choked screams and shouts of dismay.,shouts,6,Did anyone raise his voice?,y,168.0,168.0,168.0,168.0,1.0
15,31.0,male,English,1,80,151,There were choked screams and shouts of dismay.,of,7,Did anyone raise his voice?,y,,,,,1.0
15,31.0,male,English,1,80,151,There were choked screams and shouts of dismay.,dismay.,8,Did anyone raise his voice?,y,464.0,464.0,464.0,884.0,1.0
15,31.0,male,English,1,108,152,They turned round just as Frankie walked toward them.,They,1,,,,,,,
15,31.0,male,English,1,108,152,They turned round just as Frankie walked toward them.,turned,2,,,268.0,268.0,268.0,268.0,
15,31.0,male,English,1,108,152,They turned round just as Frankie walked toward them.,round,3,,,,,,,
15,31.0,male,English,1,108,152,They turned round just as Frankie walked toward them.,just,4,,,160.0,160.0,160.0,160.0,
15,31.0,male,English,1,108,152,They turned round just as Frankie walked toward them.,as,5,,,,,,,
15,31.0,male,English,1,108,152,They turned round just as Frankie walked toward them.,Frankie,6,,,152.0,152.0,152.0,152.0,
15,31.0,male,English,1,108,152,They turned round just as Frankie walked toward them.,walked,7,,,148.0,148.0,148.0,148.0,
15,31.0,male,English,1,108,152,They turned round just as Frankie walked toward them.,toward,8,,,,,,,
15,31.0,male,English,1,108,152,They turned round just as Frankie walked toward them.,them.,9,,,212.0,212.0,212.0,1172.0,
15,31.0,male,English,1,87,153,He heaved his shoulders and swung the axe again.,He,1,Was he holding an axe?,y,,,,,1.0
15,31.0,male,English,1,87,153,He heaved his shoulders and swung the axe again.,heaved,2,Was he holding an axe?,y,,,,,1.0
15,31.0,male,English,1,87,153,He heaved his shoulders and swung the axe again.,his,3,Was he holding an axe?,y,300.0,300.0,300.0,300.0,1.0
15,31.0,male,English,1,87,153,He heaved his shoulders and swung the axe again.,shoulders,4,Was he holding an axe?,y,,,,,1.0
15,31.0,male,English,1,87,153,He heaved his shoulders and swung the axe again.,and,5,Was he holding an axe?,y,164.0,164.0,164.0,164.0,1.0
15,31.0,male,English,1,87,153,He heaved his shoulders and swung the axe again.,swung,6,Was he holding an axe?,y,,,,,1.0
15,31.0,male,English,1,87,153,He heaved his shoulders and swung the axe again.,the,7,Was he holding an axe?,y,164.0,164.0,164.0,164.0,1.0
15,31.0,male,English,1,87,153,He heaved his shoulders and swung the axe again.,axe,8,Was he holding an axe?,y,,,,,1.0
15,31.0,male,English,1,87,153,He heaved his shoulders and swung the axe again.,again.,9,Was he holding an axe?,y,176.0,176.0,176.0,1032.0,1.0
15,31.0,male,English,1,86,154,"Good God, if you are watching, give me strength.",Good,1,,,,,,,
15,31.0,male,English,1,86,154,"Good God, if you are watching, give me strength.","God,",2,,,256.0,256.0,256.0,256.0,
15,31.0,male,English,1,86,154,"Good God, if you are watching, give me strength.",if,3,,,,,,,
15,31.0,male,English,1,86,154,"Good God, if you are watching, give me strength.",you,4,,,,,,,
15,31.0,male,English,1,86,154,"Good God, if you are watching, give me strength.",are,5,,,168.0,168.0,168.0,168.0,
15,31.0,male,English,1,86,154,"Good God, if you are watching, give me strength.","watching,",6,,,116.0,116.0,116.0,116.0,
15,31.0,male,English,1,86,154,"Good God, if you are watching, give me strength.",give,7,,,,,,,
15,31.0,male,English,1,86,154,"Good God, if you are watching, give me strength.",me,8,,,,,,,
15,31.0,male,English,1,86,154,"Good God, if you are watching, give me strength.",strength.,9,,,296.0,296.0,296.0,724.0,
15,31.0,male,English,1,14,155,A tube train took his legs.,A,1,Did he lose both legs?,n,,,,,0.0
15,31.0,male,English,1,14,155,A tube train took his legs.,tube,2,Did he lose both legs?,n,244.0,244.0,244.0,244.0,0.0
15,31.0,male,English,1,14,155,A tube train took his legs.,train,3,Did he lose both legs?,n,,,,,0.0
15,31.0,male,English,1,14,155,A tube train took his legs.,took,4,Did he lose both legs?,n,208.0,208.0,208.0,208.0,0.0
15,31.0,male,English,1,14,155,A tube train took his legs.,his,5,Did he lose both legs?,n,132.0,132.0,352.0,768.0,0.0
15,31.0,male,English,1,14,155,A tube train took his legs.,legs.,6,Did he lose both legs?,n,,,,,0.0
15,31.0,male,English,1,142,156,She wound up talking to Barry about her time in India.,She,1,Has she been to India?,y,,,,,1.0
15,31.0,male,English,1,142,156,She wound up talking to Barry about her time in India.,wound,2,Has she been to India?,y,248.0,248.0,248.0,248.0,1.0
