experiment,participant_id,trial_label,trial_order,phase_id,stimulus,target_word,response,emotion,rt,age,gender,rt_measure
martineztomas2026_discrete_emotionality_exp2,exp2_24,exp2_t11,11,word_decoding,landado,enfadado,tirado,anger,11400.4,34,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_24,exp2_t12,12,word_decoding,furieta,rabia,rabieta,anger,13167.4,34,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_24,exp2_t13,13,word_decoding,residuera,basura,basura,disgust,10800.7,34,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_24,exp2_t14,14,word_decoding,frórico,eufórico,folclórico,happiness,11402.2,34,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_24,exp2_t15,15,word_decoding,flastación,visión,rápido,happiness,53736.6,34,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_24,exp2_t16,16,word_decoding,desabete,censura,caballete,disgust,39536.2,34,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_24,exp2_t17,17,word_decoding,dinería,lotería,jardinería,happiness,21035.7,34,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_24,exp2_t18,18,word_decoding,argola,pistola,gargola,fear,7833.9,34,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_24,exp2_t19,19,word_decoding,descín,ruina,decir,sadness,13301.9,34,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_24,exp2_t20,20,word_decoding,valacer,cadáver,hacer,sadness,8667.4,34,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_24,exp2_t21,21,word_decoding,eniecido,enemigo,amanecido,anger,12500.5,34,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_24,exp2_t22,22,word_decoding,plareja,novio,pareja,happiness,11899.3,34,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_24,exp2_t23,23,word_decoding,clespiente,veneno,serpiente,fear,17701.4,34,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_24,exp2_t24,24,word_decoding,dastro,intruso,diestro,fear,5067.4,34,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t0,0,word_decoding,queranza,añoranza,esperanza,sadness,3217,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t1,1,word_decoding,argola,pistola,gargola,fear,3483.1,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t2,2,word_decoding,fierdo,hedor,cerdo,disgust,5116.9,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t3,3,word_decoding,chismolo,rumor,chismoso,anger,3983.2,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t4,4,word_decoding,landado,enfadado,candado,anger,5417.2,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t5,5,word_decoding,desabete,censura,diabetes,disgust,4300.1,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t6,6,word_decoding,frórico,eufórico,folclorico,happiness,6233.1,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t7,7,word_decoding,residuera,basura,residual,disgust,5800.2,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t8,8,word_decoding,bailetín,carnaval,baile,happiness,3216.9,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t9,9,word_decoding,bendigolo,mendigo,mendigo,sadness,7000.1,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t10,10,word_decoding,fiminos,piojos,fino,disgust,8784,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t11,11,word_decoding,valacer,cadáver,valer,sadness,2982.8,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t12,12,word_decoding,clespiente,veneno,serpiente,fear,4483.7,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t13,13,word_decoding,dastro,intruso,sastre,fear,6184.1,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t14,14,word_decoding,eniecido,enemigo,incendio,anger,6750.4,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t15,15,word_decoding,descín,ruina,delfin,sadness,11417,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t16,16,word_decoding,palabrostio,insulto,palabrota,anger,4850.1,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t17,17,word_decoding,distantación,lejanía,distancia,sadness,9617,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t18,18,word_decoding,furieta,rabia,furia,anger,2550.4,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t19,19,word_decoding,fumaika,tabaco,fumar,disgust,6050.1,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t20,20,word_decoding,plareja,novio,pareja,happiness,2983.6,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t21,21,word_decoding,puntiaguja,espada,puntiaguda,fear,4532.6,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t22,22,word_decoding,enjauladero,prisión,enjaulado,fear,3934,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_25,exp2_t23,23,word_decoding,dinería,lotería,dinero,happiness,3000.6,20,male,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t0,0,word_decoding,dastro,intruso,rastro,fear,8548,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t1,1,word_decoding,dinería,lotería,banco,happiness,5265,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t2,2,word_decoding,distantación,lejanía,distancia,sadness,5479,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t3,3,word_decoding,residuera,basura,basura,disgust,17681,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t4,4,word_decoding,chismolo,rumor,rumor,anger,11126,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t5,5,word_decoding,fiminos,piojos,femeninos,disgust,6061,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t6,6,word_decoding,landado,enfadado,candado,anger,5946,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t7,7,word_decoding,argola,pistola,alegria,fear,5014,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t8,8,word_decoding,furieta,rabia,furiosa,anger,3581,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t9,9,word_decoding,puntiaguja,espada,filoso,fear,8932,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t10,10,word_decoding,bailetín,carnaval,baile,happiness,6815,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t11,11,word_decoding,plareja,novio,pareja,happiness,5656,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t12,12,word_decoding,frórico,eufórico,terror,happiness,9416,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t13,13,word_decoding,descín,ruina,desde,sadness,6632,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t14,14,word_decoding,eniecido,enemigo,envejecer,anger,7414,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t15,15,word_decoding,bendigolo,mendigo,mendigo,sadness,6931,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t16,16,word_decoding,fierdo,hedor,cerdo,disgust,13881,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t17,17,word_decoding,queranza,añoranza,esperanza,sadness,5083,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t18,18,word_decoding,flastación,visión,hablar,happiness,20878,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t19,19,word_decoding,enjauladero,prisión,carcel,fear,10997,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t20,20,word_decoding,valacer,cadáver,balance,sadness,7931,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_26,exp2_t21,21,word_decoding,palabrostio,insulto,grosería,anger,7864,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t0,0,word_decoding,valacer,cadáver,balance,sadness,20273.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t1,1,word_decoding,desabete,censura,debate,disgust,5685.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t2,2,word_decoding,distantación,lejanía,distancia,sadness,11008.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t3,3,word_decoding,furieta,rabia,furia,anger,6003.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t4,4,word_decoding,bailetín,carnaval,baile,happiness,5827,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t5,5,word_decoding,puntiaguja,espada,puntiaguda,fear,9600.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t6,6,word_decoding,argola,pistola,gárgola,fear,16185.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t7,7,word_decoding,enjauladero,prisión,jaula,fear,6048.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t8,8,word_decoding,descín,ruina,festin,sadness,11034.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t9,9,word_decoding,palabrostio,insulto,palabra,anger,4753.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t10,10,word_decoding,landado,enfadado,lana,anger,13050.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t11,11,word_decoding,chismolo,rumor,chismoso,anger,8165.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t12,12,word_decoding,plareja,novio,pareja,happiness,7136.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t13,13,word_decoding,fumaika,tabaco,fumar,disgust,5432.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t14,14,word_decoding,flastación,visión,fiesta,happiness,29032,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t15,15,word_decoding,queranza,añoranza,querer,sadness,6532,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t16,16,word_decoding,eniecido,enemigo,encendido,anger,27145,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t17,17,word_decoding,clespiente,veneno,serpiente,fear,6299,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t18,18,word_decoding,bendigolo,mendigo,dialogo,sadness,33658.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t19,19,word_decoding,frórico,eufórico,rico,happiness,12143.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t20,20,word_decoding,fiminos,piojos,finos,disgust,11217.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t21,21,word_decoding,fierdo,hedor,cerdo,disgust,9950.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t22,22,word_decoding,dastro,intruso,astro,fear,14303.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t23,23,word_decoding,residuera,basura,residencia,disgust,5751.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_27,exp2_t24,24,word_decoding,dinería,lotería,dinero,happiness,5115.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t0,0,word_decoding,valacer,cadáver,calavera,sadness,354791.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t1,1,word_decoding,dinería,lotería,dinero,happiness,3449,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t2,2,word_decoding,queranza,añoranza,querer,sadness,16465.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t3,3,word_decoding,residuera,basura,residencia,disgust,5249.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t4,4,word_decoding,fumaika,tabaco,fumar,disgust,5668.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t5,5,word_decoding,plareja,novio,pareja,happiness,3433.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t6,6,word_decoding,furieta,rabia,furia,anger,91879.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t7,7,word_decoding,argola,pistola,gárgola,fear,6633.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t8,8,word_decoding,fiminos,piojos,fimosis,disgust,13130.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t9,9,word_decoding,fierdo,hedor,pierdo,disgust,4282.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t10,10,word_decoding,enjauladero,prisión,enjaulado,fear,4966.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t11,11,word_decoding,distantación,lejanía,distanciación,sadness,8032.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t12,12,word_decoding,palabrostio,insulto,palabrota,anger,5084.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t13,13,word_decoding,clespiente,veneno,serpiente,fear,6067,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t14,14,word_decoding,desabete,censura,debastado,disgust,13399.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t15,15,word_decoding,bailetín,carnaval,baile,happiness,4650.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t16,16,word_decoding,frórico,eufórico,trópico,happiness,6533.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t17,17,word_decoding,chismolo,rumor,chisme,anger,4334.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t18,18,word_decoding,eniecido,enemigo,incendio,anger,4949,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t19,19,word_decoding,flastación,visión,estación,happiness,12599.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t20,20,word_decoding,puntiaguja,espada,puntiaguda,fear,5250.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t21,21,word_decoding,dastro,intruso,rastro,fear,5116.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_28,exp2_t22,22,word_decoding,bendigolo,mendigo,bendito,sadness,9133.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t0,0,word_decoding,chismolo,rumor,chismoso,anger,14018.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t1,1,word_decoding,landado,enfadado,lanzado,anger,3949.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t2,2,word_decoding,plareja,novio,pareja,happiness,6032.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t3,3,word_decoding,fumaika,tabaco,fumar,disgust,4916.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t4,4,word_decoding,palabrostio,insulto,palabrota,anger,5617.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t5,5,word_decoding,desabete,censura,desacuerdo,disgust,30900,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t6,6,word_decoding,argola,pistola,argüelles,fear,28649.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t7,7,word_decoding,flastación,visión,aplastante,happiness,8817,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t8,8,word_decoding,furieta,rabia,furioso,anger,7150.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t9,9,word_decoding,fierdo,hedor,fiero,disgust,3550.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t10,10,word_decoding,puntiaguja,espada,puntiagudo,fear,5599.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t11,11,word_decoding,queranza,añoranza,querer,sadness,3948.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t12,12,word_decoding,valacer,cadáver,placer,sadness,4316,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t13,13,word_decoding,enjauladero,prisión,enjaulado,fear,5238.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t14,14,word_decoding,eniecido,enemigo,enunciado,anger,10117.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t15,15,word_decoding,distantación,lejanía,distancia,sadness,7816.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t16,16,word_decoding,residuera,basura,residuo,disgust,12562.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t17,17,word_decoding,bailetín,carnaval,bailarina,happiness,33698.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t18,18,word_decoding,frórico,eufórico,frigorífico,happiness,10772.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t19,19,word_decoding,descín,ruina,desciende,sadness,4633,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t20,20,word_decoding,dinería,lotería,dinero,happiness,8600.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t21,21,word_decoding,clespiente,veneno,serpiente,fear,5332.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t22,22,word_decoding,fiminos,piojos,filipinos,disgust,8065.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_29,exp2_t23,23,word_decoding,dastro,intruso,rastro,fear,7816.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_30,exp2_t0,0,word_decoding,argola,pistola,argolla,fear,37324.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_30,exp2_t1,1,word_decoding,fumaika,tabaco,fumigar,disgust,23416.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_30,exp2_t2,2,word_decoding,queranza,añoranza,esperanza,sadness,19599.3,18,female,keypress
