experiment,participant_id,trial_label,trial_order,phase_id,stimulus,target_word,response,correct_response,accuracy,emotion,rt,age,gender,rt_measure
martineztomas2026_discrete_emotionality_exp3,exp3_16,exp3_t9,9,emotion_decoding,descín,ruina,happiness,sadness,0,sadness,2758.7,21,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_16,exp3_t10,10,emotion_decoding,fiminos,piojos,happiness,disgust,0,disgust,5108.1,21,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_16,exp3_t11,11,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,4458.6,21,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_16,exp3_t12,12,emotion_decoding,flastación,visión,anger,happiness,0,happiness,2708.9,21,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_16,exp3_t13,13,emotion_decoding,eniecido,enemigo,sadness,anger,0,anger,8605.2,21,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_16,exp3_t14,14,emotion_decoding,valacer,cadáver,happiness,sadness,0,sadness,2808.9,21,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_16,exp3_t15,15,emotion_decoding,fumaika,tabaco,disgust,disgust,1,disgust,5489.3,21,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_16,exp3_t16,16,emotion_decoding,chismolo,rumor,happiness,anger,0,anger,9653.1,21,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_16,exp3_t17,17,emotion_decoding,bendigolo,mendigo,happiness,sadness,0,sadness,5740.9,21,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_16,exp3_t18,18,emotion_decoding,frórico,eufórico,anger,happiness,0,happiness,15281,21,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_16,exp3_t19,19,emotion_decoding,puntiaguja,espada,disgust,fear,0,fear,13649.2,21,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_16,exp3_t20,20,emotion_decoding,furieta,rabia,anger,anger,1,anger,1843.9,21,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t0,0,emotion_decoding,desabete,censura,disgust,disgust,1,disgust,4299.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t1,1,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,3020,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t2,2,emotion_decoding,plareja,novio,happiness,happiness,1,happiness,3682.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t3,3,emotion_decoding,fumaika,tabaco,disgust,disgust,1,disgust,3936.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t4,4,emotion_decoding,landado,enfadado,disgust,anger,0,anger,14714.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t5,5,emotion_decoding,descín,ruina,sadness,sadness,1,sadness,3916,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t6,6,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,7379,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t7,7,emotion_decoding,bendigolo,mendigo,anger,sadness,0,sadness,16167.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t8,8,emotion_decoding,fiminos,piojos,happiness,disgust,0,disgust,4331.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t9,9,emotion_decoding,argola,pistola,happiness,fear,0,fear,3070.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t10,10,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,4960.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t11,11,emotion_decoding,furieta,rabia,anger,anger,1,anger,1749.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t12,12,emotion_decoding,residuera,basura,sadness,disgust,0,disgust,4544.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t13,13,emotion_decoding,dastro,intruso,fear,fear,1,fear,7799.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t14,14,emotion_decoding,clespiente,veneno,sadness,fear,0,fear,5460.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t15,15,emotion_decoding,flastación,visión,happiness,happiness,1,happiness,2632.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t16,16,emotion_decoding,eniecido,enemigo,anger,anger,1,anger,2503.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t17,17,emotion_decoding,chismolo,rumor,happiness,anger,0,anger,3014.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t18,18,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,6136.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t19,19,emotion_decoding,queranza,añoranza,happiness,sadness,0,sadness,1865.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t20,20,emotion_decoding,frórico,eufórico,anger,happiness,0,happiness,3903.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t21,21,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,2233.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t22,22,emotion_decoding,fierdo,hedor,fear,disgust,0,disgust,2186.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t23,23,emotion_decoding,valacer,cadáver,happiness,sadness,0,sadness,3327.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_17,exp3_t24,24,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,7864,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t0,0,emotion_decoding,bendigolo,mendigo,happiness,sadness,0,sadness,1599.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t1,1,emotion_decoding,plareja,novio,sadness,happiness,0,happiness,4895,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t2,2,emotion_decoding,fierdo,hedor,anger,disgust,0,disgust,3036.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t3,3,emotion_decoding,valacer,cadáver,sadness,sadness,1,sadness,8741.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t4,4,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,2647.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t5,5,emotion_decoding,flastación,visión,anger,happiness,0,happiness,4671.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t6,6,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,2832,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t7,7,emotion_decoding,queranza,añoranza,happiness,sadness,0,sadness,1364.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t8,8,emotion_decoding,clespiente,veneno,happiness,fear,0,fear,7876.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t9,9,emotion_decoding,dastro,intruso,anger,fear,0,fear,4997.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t10,10,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,2914.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t11,11,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,1615.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t12,12,emotion_decoding,furieta,rabia,anger,anger,1,anger,1631.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t13,13,emotion_decoding,eniecido,enemigo,fear,anger,0,anger,3837.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t14,14,emotion_decoding,landado,enfadado,fear,anger,0,anger,4081.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t15,15,emotion_decoding,desabete,censura,disgust,disgust,1,disgust,10417.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t16,16,emotion_decoding,fumaika,tabaco,disgust,disgust,1,disgust,7159.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t17,17,emotion_decoding,descín,ruina,anger,sadness,0,sadness,4164,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t18,18,emotion_decoding,residuera,basura,disgust,disgust,1,disgust,3898.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t19,19,emotion_decoding,fiminos,piojos,happiness,disgust,0,disgust,4947.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t20,20,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,2450.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t21,21,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,1971.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t22,22,emotion_decoding,chismolo,rumor,happiness,anger,0,anger,1913.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t23,23,emotion_decoding,argola,pistola,disgust,fear,0,fear,4114.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_18,exp3_t24,24,emotion_decoding,frórico,eufórico,happiness,happiness,1,happiness,1381.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t0,0,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,4362,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t1,1,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,2077.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t2,2,emotion_decoding,descín,ruina,sadness,sadness,1,sadness,3077.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t3,3,emotion_decoding,clespiente,veneno,happiness,fear,0,fear,2948.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t4,4,emotion_decoding,frórico,eufórico,happiness,happiness,1,happiness,1688.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t5,5,emotion_decoding,furieta,rabia,anger,anger,1,anger,2073.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t6,6,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,2569.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t7,7,emotion_decoding,landado,enfadado,anger,anger,1,anger,5017.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t8,8,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,3408.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t9,9,emotion_decoding,dastro,intruso,disgust,fear,0,fear,3850.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t10,10,emotion_decoding,fierdo,hedor,anger,disgust,0,disgust,2758.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t11,11,emotion_decoding,argola,pistola,sadness,fear,0,fear,5782.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t12,12,emotion_decoding,valacer,cadáver,happiness,sadness,0,sadness,2956.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t13,13,emotion_decoding,residuera,basura,disgust,disgust,1,disgust,9153.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t14,14,emotion_decoding,bendigolo,mendigo,sadness,sadness,1,sadness,4459.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t15,15,emotion_decoding,queranza,añoranza,happiness,sadness,0,sadness,3862.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t16,16,emotion_decoding,palabrostio,insulto,disgust,anger,0,anger,4624.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t17,17,emotion_decoding,flastación,visión,sadness,happiness,0,happiness,5279.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t18,18,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,9226.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t19,19,emotion_decoding,fiminos,piojos,happiness,disgust,0,disgust,3736.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t20,20,emotion_decoding,desabete,censura,disgust,disgust,1,disgust,4866.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t21,21,emotion_decoding,chismolo,rumor,happiness,anger,0,anger,1364.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t22,22,emotion_decoding,plareja,novio,fear,happiness,0,happiness,8791.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t23,23,emotion_decoding,fumaika,tabaco,happiness,disgust,0,disgust,5098.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_19,exp3_t24,24,emotion_decoding,eniecido,enemigo,sadness,anger,0,anger,3623.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t0,0,emotion_decoding,clespiente,veneno,sadness,fear,0,fear,7832,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t1,1,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,1597,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t2,2,emotion_decoding,fumaika,tabaco,fear,disgust,0,disgust,1745,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t3,3,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,1781,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t4,4,emotion_decoding,flastación,visión,happiness,happiness,1,happiness,5581,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t5,5,emotion_decoding,residuera,basura,disgust,disgust,1,disgust,2296,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t6,6,emotion_decoding,landado,enfadado,anger,anger,1,anger,1514,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t7,7,emotion_decoding,fiminos,piojos,sadness,disgust,0,disgust,6944,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t8,8,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,1244,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t9,9,emotion_decoding,distantación,lejanía,fear,sadness,0,sadness,2848,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t10,10,emotion_decoding,eniecido,enemigo,anger,anger,1,anger,2049,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t11,11,emotion_decoding,dastro,intruso,disgust,fear,0,fear,9564,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t12,12,emotion_decoding,desabete,censura,sadness,disgust,0,disgust,3432,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t13,13,emotion_decoding,frórico,eufórico,happiness,happiness,1,happiness,1781,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t14,14,emotion_decoding,argola,pistola,happiness,fear,0,fear,4614,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t15,15,emotion_decoding,furieta,rabia,anger,anger,1,anger,1746,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t16,16,emotion_decoding,valacer,cadáver,happiness,sadness,0,sadness,3075,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t17,17,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,2463,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t18,18,emotion_decoding,fierdo,hedor,sadness,disgust,0,disgust,5849,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t19,19,emotion_decoding,bendigolo,mendigo,happiness,sadness,0,sadness,1447,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t20,20,emotion_decoding,plareja,novio,happiness,happiness,1,happiness,4468,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t21,21,emotion_decoding,queranza,añoranza,happiness,sadness,0,sadness,1846,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t22,22,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,1947,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t23,23,emotion_decoding,descín,ruina,disgust,sadness,0,sadness,2511,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_20,exp3_t24,24,emotion_decoding,chismolo,rumor,happiness,anger,0,anger,1746,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_21,exp3_t0,0,emotion_decoding,distantación,lejanía,anger,sadness,0,sadness,3528.9,23,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_21,exp3_t1,1,emotion_decoding,chismolo,rumor,happiness,anger,0,anger,3194,23,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_21,exp3_t2,2,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,5812.2,23,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_21,exp3_t3,3,emotion_decoding,valacer,cadáver,sadness,sadness,1,sadness,6380.8,23,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_21,exp3_t4,4,emotion_decoding,fiminos,piojos,disgust,disgust,1,disgust,2811.6,23,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_21,exp3_t5,5,emotion_decoding,furieta,rabia,anger,anger,1,anger,1378.4,23,female,keypress
