experiment,participant_id,trial_label,trial_order,phase_id,stimulus,response,emotion,rt,age,gender,rt_measure
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t1,1,production,veneno,huntero,fear,9187.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t2,2,production,prisión,casfole,fear,13804.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t3,3,production,ruina,vijistu,sadness,13249,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t4,4,production,rabia,trifacia,anger,16683,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t5,5,production,tabaco,lilarro,disgust,8332.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t6,6,production,enfadado,chuchurre,anger,9916.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t7,7,production,lotería,dintritería,happiness,13715.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t8,8,production,piojos,sipis,disgust,7901.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t9,9,production,lejanía,fusfus,sadness,8054.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t10,10,production,enemigo,malinco,anger,13633,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t11,11,production,visión,ojitria,happiness,14986.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t12,12,production,cadáver,guguento,sadness,12031.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t13,13,production,eufórico,aegia,happiness,5736,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t14,14,production,espada,repesda,fear,14732.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t15,15,production,añoranza,bibenza,sadness,6514.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t16,16,production,censura,tundura,disgust,11405.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t17,17,production,carnaval,ventagal,happiness,10149.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t18,18,production,basura,cusure,disgust,13932.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t19,19,production,insulto,untiso,anger,12589.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t20,20,production,mendigo,riestu,sadness,12350.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t21,21,production,rumor,nulor,anger,9433,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_33,exp1_t22,22,production,hedor,undor,disgust,9818.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_34,exp1_t0,0,production,hedor,oril,disgust,5983.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_34,exp1_t1,1,production,carnaval,disfiesteal,happiness,17779.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_34,exp1_t2,2,production,tabaco,casbo,disgust,31994.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_34,exp1_t3,3,production,piojos,friscos,disgust,6845.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_34,exp1_t4,4,production,veneno,enserpentado,fear,9341.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_34,exp1_t5,5,production,basura,brestolsa,disgust,63834.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_34,exp1_t6,6,production,ruina,rotra,sadness,15916.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_34,exp1_t7,7,production,cadáver,sinvit,sadness,67081.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_34,exp1_t8,8,production,eufórico,exitado,happiness,28623.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_34,exp1_t9,9,production,pistola,puntiaguja,fear,16628.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_34,exp1_t10,10,production,enfadado,fachuco,anger,15631.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_34,exp1_t11,11,production,añoranza,lloranza,sadness,10693.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_34,exp1_t12,12,production,rabia,furra,anger,55039.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_34,exp1_t13,13,production,lejanía,flesína,sadness,13338.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_34,exp1_t14,14,production,lotería,premoni,happiness,24064.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_34,exp1_t15,15,production,espada,defenarma,fear,55793.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t0,0,production,veneno,pumnizo,fear,86841.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t1,1,production,eufórico,jilioso,happiness,22641.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t2,2,production,rumor,mulio,anger,24894.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t3,3,production,prisión,losera,fear,16500,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t4,4,production,pistola,hestana,fear,14318.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t5,5,production,enemigo,jozere,anger,35349.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t6,6,production,censura,vicilor,disgust,39809.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t7,7,production,lejanía,mentanja,sadness,32952.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t8,8,production,insulto,milaro,anger,26998.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t9,9,production,ruina,husta,sadness,15539.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t10,10,production,tabaco,riplaivo,disgust,30982.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t11,11,production,enfadado,vuidano,anger,42005,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t12,12,production,añoranza,capilistara,sadness,30319.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t13,13,production,carnaval,besternai,happiness,40960,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t14,14,production,mendigo,busdou,sadness,14267.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t15,15,production,lotería,bionestra,happiness,31349.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t16,16,production,basura,groplema,disgust,69303.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t17,17,production,espada,llinaré,fear,45433.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t18,18,production,piojos,liolo,disgust,40973.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t19,19,production,cadáver,liqueren,sadness,45572.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_35,exp1_t20,20,production,intruso,flíjoro,fear,41921.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t0,0,production,rumor,pidor,anger,4929.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t1,1,production,espada,flacho,fear,7921.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t2,2,production,añoranza,carifenta,sadness,7283,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t3,3,production,enfadado,maritado,anger,6550.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t4,4,production,ruina,mertios,sadness,8701.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t5,5,production,intruso,nonde,fear,6015.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t6,6,production,eufórico,risófiro,happiness,24354.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t7,7,production,censura,disnamia,disgust,73035.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t8,8,production,hedor,nucol,disgust,10260.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t9,9,production,carnaval,nistra,happiness,11612,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t10,10,production,insulto,fartino,anger,8646.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t11,11,production,basura,portina,disgust,15737.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t12,12,production,lejanía,nisteria,sadness,8721.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t13,13,production,mendigo,fintino,sadness,19833,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t14,14,production,cadáver,huorto,sadness,23487.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t15,15,production,visión,matión,happiness,31404.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_36,exp1_t16,16,production,pistola,niveta,fear,9867,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t0,0,production,hedor,fiudo,disgust,9698.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t1,1,production,lotería,jomeria,happiness,36928.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t2,2,production,eufórico,trefonico,happiness,23233.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t3,3,production,enemigo,lomino,anger,9567.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t4,4,production,tabaco,gomaco,disgust,7582.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t5,5,production,enfadado,didonado,anger,17065.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t6,6,production,lejanía,tisaria,sadness,20154.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t7,7,production,visión,trilon,happiness,9367.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t8,8,production,novio,gomio,happiness,6216.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t9,9,production,veneno,remeno,fear,4934.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t10,10,production,cadáver,pabe,sadness,9865.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t11,11,production,añoranza,solanza,sadness,6768.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t12,12,production,intruso,truoso,fear,12199.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t13,13,production,censura,fenura,disgust,7068.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t14,14,production,pistola,tritola,fear,11237.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t15,15,production,insulto,diulo,anger,6748.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t16,16,production,rumor,guson,anger,11229.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_37,exp1_t17,17,production,mendigo,gomino,sadness,5033.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t0,0,production,censura,mernura,disgust,9522.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t1,1,production,lotería,trimillón,happiness,31600.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t2,2,production,visión,vister,happiness,55674.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t3,3,production,enfadado,ingratero,anger,30316.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t4,4,production,cadáver,morticio,sadness,16392.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t5,5,production,eufórico,alegriz,happiness,20408.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t6,6,production,hedor,gasteoso,disgust,14167,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t7,7,production,añoranza,oníran,sadness,28499.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t8,8,production,prisión,enjauladero,fear,11233.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t9,9,production,intruso,leveco,fear,19742.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t10,10,production,insulto,impririo,anger,50966.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t11,11,production,pistola,celtrona,fear,17542.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t12,12,production,carnaval,bailetín,happiness,16950.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t13,13,production,veneno,asbozo,fear,24859.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t14,14,production,rabia,furieta,anger,23116.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t15,15,production,espada,sepión,fear,53582.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t16,16,production,rumor,asilenciado,anger,15800.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t17,17,production,mendigo,deshogariado,sadness,17300,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_38,exp1_t18,18,production,tabaco,vaprérito,disgust,21649.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t0,0,production,carnaval,festri,happiness,61179.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t1,1,production,lejanía,sersa,sadness,176439.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t2,2,production,piojos,ñimis,disgust,7432.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t3,3,production,tabaco,chumis,disgust,13798.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t4,4,production,enfadado,plino,anger,24115.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t5,5,production,visión,olmia,happiness,26263.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t6,6,production,insulto,dilmo,anger,19014.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t7,7,production,intruso,trumo,fear,11983.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t8,8,production,hedor,helki,disgust,47329.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t9,9,production,cadáver,durdo,sadness,7648.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t10,10,production,prisión,tacel,fear,30448,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t11,11,production,novio,boliop,happiness,20232.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t12,12,production,veneno,espietro,fear,18815.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t13,13,production,añoranza,masna,sadness,19297.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t14,14,production,lotería,mirma,happiness,558843,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t15,15,production,ruina,sinla,sadness,122892.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_39,exp1_t16,16,production,mendigo,drimo,sadness,21082.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t0,0,production,espada,armeración,fear,17180,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t1,1,production,lotería,bolatoto,happiness,5431,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t2,2,production,lejanía,culartoma,sadness,8313,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t3,3,production,insulto,palabrostio,anger,8415,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t4,4,production,hedor,maxasco,disgust,8299,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t5,5,production,carnaval,culdirio,happiness,15814,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t6,6,production,censura,estopación,disgust,20059,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t7,7,production,mendigo,clinclineador,sadness,6831,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t8,8,production,añoranza,amorración,sadness,10562,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t9,9,production,intruso,señorotisio,fear,24695,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t10,10,production,piojos,bichefactos,disgust,9279,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t11,11,production,rumor,bulisme,anger,9830,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t12,12,production,ruina,adulería,sadness,9595,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t13,13,production,novio,churripurro,happiness,5746,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t14,14,production,enemigo,odiosampero,anger,42059,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t15,15,production,prisión,jailerencia,fear,6545,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t16,16,production,visión,flastación,happiness,16147,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t17,17,production,rabia,asquirosinencia,anger,15377,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t18,18,production,veneno,moradación,fear,17597,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t19,19,production,basura,trasmod,disgust,24313,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_40,exp1_t20,20,production,cadáver,fiambririzado,sadness,8645,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t0,0,production,enfadado,irondoco,anger,11463.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t1,1,production,novio,mimimio,happiness,30588.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t2,2,production,rumor,misusu,anger,9377.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t3,3,production,pistola,matutatu,fear,16135.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t4,4,production,enemigo,nomigo,anger,39380,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t5,5,production,hedor,puajo,disgust,11238.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t6,6,production,ruina,nonarui,sadness,22928.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t7,7,production,añoranza,misutu,sadness,14271.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t8,8,production,eufórico,yiyirupi,happiness,15391.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t9,9,production,prisión,jaurón,fear,50041.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t10,10,production,insulto,bubabra,anger,91888.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t11,11,production,intruso,roguelo,fear,25964.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t12,12,production,carnaval,rioval,happiness,26807,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t13,13,production,lotería,suereton,happiness,81166.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t14,14,production,basura,caviaca,disgust,21960.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t15,15,production,visión,gafion,happiness,29791.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t16,16,production,censura,tapavera,disgust,112828.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t17,17,production,mendigo,sinediblo,sadness,15545.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t18,18,production,veneno,inorroe,fear,58563.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t19,19,production,cadáver,somasi,sadness,12261.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t20,20,production,tabaco,pititin,disgust,22945.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_41,exp1_t21,21,production,piojos,picotones,disgust,9600.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t0,0,production,basura,papesura,disgust,298754.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t1,1,production,lejanía,faranía,sadness,497147,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t2,2,production,intruso,extrañuzo,fear,110538.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t3,3,production,visión,iseeón,happiness,109085.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t4,4,production,rabia,enfaria,anger,109271.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t5,5,production,rumor,hablaludoría,anger,108738.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t6,6,production,eufórico,forboresciente,happiness,81313.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t7,7,production,prisión,penaxión,fear,175304.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t8,8,production,novio,amornio,happiness,112555,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t9,9,production,veneno,bememo,fear,123768.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t10,10,production,añoranza,amorranxa,sadness,237670.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t11,11,production,piojos,razkapipis,disgust,88175.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t12,12,production,carnaval,karnabla,happiness,875050,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t13,13,production,cadáver,kodober,sadness,349524.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t14,14,production,ruina,ruizma,sadness,284343.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t15,15,production,pistola,piupium,fear,120371.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t16,16,production,censura,ziemxura,disgust,121968.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t17,17,production,lotería,llodelía,happiness,504102.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t18,18,production,mendigo,ñemtijo,sadness,115619.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_42,exp1_t19,19,production,tabaco,fumataco,disgust,71883.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t0,0,production,prisión,berucas,fear,9150,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t1,1,production,tabaco,futaco,disgust,9366,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t2,2,production,carnaval,fieluki,happiness,7233,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t3,3,production,pistola,decujo,fear,7100,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t4,4,production,lejanía,dilecia,sadness,15484,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t5,5,production,mendigo,nisario,sadness,10067,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t6,6,production,piojos,bilosu,disgust,6800,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t7,7,production,rabia,dedaria,anger,10749,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t8,8,production,ruina,johuna,sadness,4200,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t9,9,production,enemigo,dedasino,anger,4417,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t10,10,production,insulto,emfiro,anger,5766,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t11,11,production,basura,jopagiego,disgust,10483,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t12,12,production,rumor,flureina,anger,13833,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t13,13,production,hedor,aseru,disgust,7166,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t14,14,production,eufórico,frirecio,happiness,5516,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t15,15,production,intruso,tronucio,fear,9750,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t16,16,production,espada,libeturia,fear,14615,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t17,17,production,censura,varcuta,disgust,8316,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t18,18,production,cadáver,podeilo,sadness,13682,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t19,19,production,enfadado,geronu,anger,12116,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t20,20,production,veneno,peliburo,fear,10416,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t21,21,production,visión,nonuito,happiness,6283,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t22,22,production,lotería,disufri,happiness,11250,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_43,exp1_t23,23,production,novio,imlolio,happiness,12833,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t0,0,production,tabaco,pulgro,disgust,65442.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t1,1,production,basura,cestras,disgust,57466.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t2,2,production,enfadado,angrio,anger,65565.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t3,3,production,insulto,paquedad,anger,19785.7,19,female,keypress
