experiment,participant_id,trial_label,trial_order,phase_id,age,gender,gender_raw,hand,hand_raw,city_left,city_right,response_raw,response_side,correct_response,correct_side,accuracy,response_correct,rt_raw,rt_ms
geographical_judgment,SD1999,exp1_t85,85,judgment,23,F,FALSE,right,DX,Napoli,Rimini,l,right,l,right,1,1,"1968,9",1968.9
geographical_judgment,SD1999,exp1_t86,86,judgment,23,F,FALSE,right,DX,Perugia,Rimini,l,right,l,right,1,1,"2642,2",2642.2
geographical_judgment,SD1999,exp1_t87,87,judgment,23,F,FALSE,right,DX,Pescara,Rimini,l,right,l,right,1,1,"1350,6",1350.6
geographical_judgment,SD1999,exp1_t88,88,judgment,23,F,FALSE,right,DX,Roma,Rimini,l,right,l,right,1,1,1543,1543.0
geographical_judgment,SD1999,exp1_t89,89,judgment,23,F,FALSE,right,DX,Taranto,Rimini,l,right,l,right,1,1,"1233,5",1233.5
geographical_judgment,SD1999,exp1_t90,90,judgment,23,F,FALSE,right,DX,Bologna,Roma,a,left,a,left,1,1,"965,9",965.9
geographical_judgment,SD1999,exp1_t91,91,judgment,23,F,FALSE,right,DX,Bolzano,Roma,a,left,a,left,1,1,"2237,3",2237.3
geographical_judgment,SD1999,exp1_t92,92,judgment,23,F,FALSE,right,DX,Foggia,Roma,l,right,l,right,1,1,"1652,5",1652.5
geographical_judgment,SD1999,exp1_t93,93,judgment,23,F,FALSE,right,DX,Grosseto,Roma,a,left,a,left,1,1,"2972,2",2972.2
geographical_judgment,SD1999,exp1_t94,94,judgment,23,F,FALSE,right,DX,Livorno,Roma,a,left,a,left,1,1,"1223,3",1223.3
geographical_judgment,SD1999,exp1_t95,95,judgment,23,F,FALSE,right,DX,Napoli,Roma,l,right,l,right,1,1,"1338,7",1338.7
geographical_judgment,SD1999,exp1_t96,96,judgment,23,F,FALSE,right,DX,Perugia,Roma,a,left,a,left,1,1,"1507,8",1507.8
geographical_judgment,SD1999,exp1_t97,97,judgment,23,F,FALSE,right,DX,Rimini,Roma,a,left,a,left,1,1,"2660,9",2660.9
geographical_judgment,SD1999,exp1_t98,98,judgment,23,F,FALSE,right,DX,Taranto,Roma,l,right,l,right,1,1,"2420,8",2420.8
geographical_judgment,SD1999,exp1_t99,99,judgment,23,F,FALSE,right,DX,Bologna,Taranto,a,left,a,left,1,1,"2438,9",2438.9
geographical_judgment,SD1999,exp1_t100,100,judgment,23,F,FALSE,right,DX,Bolzano,Taranto,a,left,a,left,1,1,"1122,6",1122.6
geographical_judgment,SD1999,exp1_t101,101,judgment,23,F,FALSE,right,DX,Grosseto,Taranto,a,left,a,left,1,1,1393,1393.0
geographical_judgment,SD1999,exp1_t102,102,judgment,23,F,FALSE,right,DX,Latina,Taranto,a,left,a,left,1,1,"1241,2",1241.2
geographical_judgment,SD1999,exp1_t103,103,judgment,23,F,FALSE,right,DX,Livorno,Taranto,a,left,a,left,1,1,"1419,1",1419.1
geographical_judgment,SD1999,exp1_t104,104,judgment,23,F,FALSE,right,DX,Napoli,Taranto,a,left,a,left,1,1,2159,2159.0
geographical_judgment,SD1999,exp1_t105,105,judgment,23,F,FALSE,right,DX,Pescara,Taranto,a,left,a,left,1,1,"1692,7",1692.7
geographical_judgment,SD1999,exp1_t106,106,judgment,23,F,FALSE,right,DX,Rimini,Taranto,a,left,a,left,1,1,"2224,2",2224.2
geographical_judgment,SF2002,exp1_t0,0,judgment,20,F,FALSE,left,SX,Bolzano,Bologna,l,right,l,right,1,1,"2766,5",2766.5
geographical_judgment,SF2002,exp1_t1,1,judgment,20,F,FALSE,left,SX,Foggia,Bologna,l,right,l,right,1,1,"1413,9",1413.9
geographical_judgment,SF2002,exp1_t2,2,judgment,20,F,FALSE,left,SX,Grosseto,Bologna,l,right,l,right,1,1,"2544,4",2544.4
geographical_judgment,SF2002,exp1_t3,3,judgment,20,F,FALSE,left,SX,Latina,Bologna,l,right,l,right,1,1,1675,1675.0
geographical_judgment,SF2002,exp1_t4,4,judgment,20,F,FALSE,left,SX,Livorno,Bologna,l,right,l,right,1,1,"2280,7",2280.7
geographical_judgment,SF2002,exp1_t5,5,judgment,20,F,FALSE,left,SX,Napoli,Bologna,l,right,l,right,1,1,1029,1029.0
geographical_judgment,SF2002,exp1_t6,6,judgment,20,F,FALSE,left,SX,Perugia,Bologna,l,right,l,right,1,1,1644,1644.0
geographical_judgment,SF2002,exp1_t7,7,judgment,20,F,FALSE,left,SX,Pescara,Bologna,a,left,l,right,0,0,"1227,7",1227.7
geographical_judgment,SF2002,exp1_t8,8,judgment,20,F,FALSE,left,SX,Rimini,Bologna,a,left,l,right,0,0,"1009,9",1009.9
geographical_judgment,SF2002,exp1_t9,9,judgment,20,F,FALSE,left,SX,Roma,Bologna,l,right,l,right,1,1,"1947,7",1947.7
geographical_judgment,SF2002,exp1_t10,10,judgment,20,F,FALSE,left,SX,Taranto,Bologna,l,right,l,right,1,1,1321,1321.0
geographical_judgment,SF2002,exp1_t11,11,judgment,20,F,FALSE,left,SX,Bologna,Bolzano,a,left,a,left,1,1,"2344,7",2344.7
geographical_judgment,SF2002,exp1_t12,12,judgment,20,F,FALSE,left,SX,Foggia,Bolzano,l,right,l,right,1,1,"1346,4",1346.4
geographical_judgment,SF2002,exp1_t13,13,judgment,20,F,FALSE,left,SX,Grosseto,Bolzano,a,left,l,right,0,0,"1114,1",1114.1
geographical_judgment,SF2002,exp1_t14,14,judgment,20,F,FALSE,left,SX,Latina,Bolzano,l,right,l,right,1,1,"1914,1",1914.1
geographical_judgment,SF2002,exp1_t15,15,judgment,20,F,FALSE,left,SX,Livorno,Bolzano,l,right,l,right,1,1,"2831,5",2831.5
geographical_judgment,SF2002,exp1_t16,16,judgment,20,F,FALSE,left,SX,Napoli,Bolzano,l,right,l,right,1,1,"1477,5",1477.5
geographical_judgment,SF2002,exp1_t17,17,judgment,20,F,FALSE,left,SX,Perugia,Bolzano,l,right,l,right,1,1,"2113,3",2113.3
geographical_judgment,SF2002,exp1_t18,18,judgment,20,F,FALSE,left,SX,Pescara,Bolzano,l,right,l,right,1,1,"2166,7",2166.7
geographical_judgment,SF2002,exp1_t19,19,judgment,20,F,FALSE,left,SX,Rimini,Bolzano,a,left,l,right,0,0,"852,8",852.8
geographical_judgment,SF2002,exp1_t20,20,judgment,20,F,FALSE,left,SX,Roma,Bolzano,l,right,l,right,1,1,"1231,7",1231.7
geographical_judgment,SF2002,exp1_t21,21,judgment,20,F,FALSE,left,SX,Taranto,Bolzano,l,right,l,right,1,1,"1483,2",1483.2
geographical_judgment,SF2002,exp1_t22,22,judgment,20,F,FALSE,left,SX,Bologna,Foggia,a,left,a,left,1,1,"1246,5",1246.5
geographical_judgment,SF2002,exp1_t23,23,judgment,20,F,FALSE,left,SX,Bolzano,Foggia,a,left,a,left,1,1,"1203,2",1203.2
geographical_judgment,SF2002,exp1_t24,24,judgment,20,F,FALSE,left,SX,Grosseto,Foggia,a,left,a,left,1,1,"1431,6",1431.6
geographical_judgment,SF2002,exp1_t25,25,judgment,20,F,FALSE,left,SX,Latina,Foggia,a,left,a,left,1,1,"1829,3",1829.3
geographical_judgment,SF2002,exp1_t26,26,judgment,20,F,FALSE,left,SX,Livorno,Foggia,a,left,a,left,1,1,"1702,4",1702.4
geographical_judgment,SF2002,exp1_t27,27,judgment,20,F,FALSE,left,SX,Napoli,Foggia,a,left,a,left,1,1,"1383,8",1383.8
geographical_judgment,SF2002,exp1_t28,28,judgment,20,F,FALSE,left,SX,Perugia,Foggia,a,left,a,left,1,1,"1514,1",1514.1
geographical_judgment,SF2002,exp1_t29,29,judgment,20,F,FALSE,left,SX,Pescara,Foggia,a,left,a,left,1,1,"1263,4",1263.4
geographical_judgment,SF2002,exp1_t30,30,judgment,20,F,FALSE,left,SX,Rimini,Foggia,a,left,a,left,1,1,"932,6",932.6
geographical_judgment,SF2002,exp1_t31,31,judgment,20,F,FALSE,left,SX,Roma,Foggia,l,right,a,left,0,0,"2586,1",2586.1
geographical_judgment,SF2002,exp1_t32,32,judgment,20,F,FALSE,left,SX,Bologna,Grosseto,a,left,a,left,1,1,"1778,2",1778.2
geographical_judgment,SF2002,exp1_t33,33,judgment,20,F,FALSE,left,SX,Bolzano,Grosseto,l,right,a,left,0,0,"2931,6",2931.6
geographical_judgment,SF2002,exp1_t34,34,judgment,20,F,FALSE,left,SX,Foggia,Grosseto,l,right,l,right,1,1,"1961,7",1961.7
geographical_judgment,SF2002,exp1_t35,35,judgment,20,F,FALSE,left,SX,Latina,Grosseto,l,right,l,right,1,1,"2111,7",2111.7
geographical_judgment,SF2002,exp1_t36,36,judgment,20,F,FALSE,left,SX,Napoli,Grosseto,l,right,l,right,1,1,"2243,8",2243.8
geographical_judgment,SF2002,exp1_t37,37,judgment,20,F,FALSE,left,SX,Perugia,Grosseto,l,right,l,right,1,1,"1939,6",1939.6
geographical_judgment,SF2002,exp1_t38,38,judgment,20,F,FALSE,left,SX,Pescara,Grosseto,l,right,l,right,1,1,"930,2",930.2
geographical_judgment,SF2002,exp1_t39,39,judgment,20,F,FALSE,left,SX,Rimini,Grosseto,a,left,a,left,1,1,"1095,8",1095.8
geographical_judgment,SF2002,exp1_t40,40,judgment,20,F,FALSE,left,SX,Taranto,Grosseto,a,left,l,right,0,0,1643,1643.0
geographical_judgment,SF2002,exp1_t41,41,judgment,20,F,FALSE,left,SX,Bologna,Latina,a,left,a,left,1,1,"1181,6",1181.6
geographical_judgment,SF2002,exp1_t42,42,judgment,20,F,FALSE,left,SX,Bolzano,Latina,a,left,a,left,1,1,"1827,2",1827.2
geographical_judgment,SF2002,exp1_t43,43,judgment,20,F,FALSE,left,SX,Foggia,Latina,l,right,l,right,1,1,"2914,5",2914.5
geographical_judgment,SF2002,exp1_t44,44,judgment,20,F,FALSE,left,SX,Grosseto,Latina,a,left,a,left,1,1,"1797,4",1797.4
geographical_judgment,SF2002,exp1_t45,45,judgment,20,F,FALSE,left,SX,Livorno,Latina,a,left,a,left,1,1,"1763,8",1763.8
geographical_judgment,SF2002,exp1_t46,46,judgment,20,F,FALSE,left,SX,Napoli,Latina,l,right,l,right,1,1,"2684,7",2684.7
geographical_judgment,SF2002,exp1_t47,47,judgment,20,F,FALSE,left,SX,Perugia,Latina,l,right,a,left,0,0,"1945,3",1945.3
geographical_judgment,SF2002,exp1_t48,48,judgment,20,F,FALSE,left,SX,Pescara,Latina,l,right,a,left,0,0,"1781,2",1781.2
geographical_judgment,SF2002,exp1_t49,49,judgment,20,F,FALSE,left,SX,Rimini,Latina,a,left,a,left,1,1,"1017,5",1017.5
geographical_judgment,SF2002,exp1_t50,50,judgment,20,F,FALSE,left,SX,Roma,Latina,a,left,a,left,1,1,"1678,1",1678.1
geographical_judgment,SF2002,exp1_t51,51,judgment,20,F,FALSE,left,SX,Taranto,Latina,l,right,l,right,1,1,"1499,1",1499.1
geographical_judgment,SF2002,exp1_t52,52,judgment,20,F,FALSE,left,SX,Bologna,Livorno,a,left,a,left,1,1,"2104,6",2104.6
geographical_judgment,SF2002,exp1_t53,53,judgment,20,F,FALSE,left,SX,Bolzano,Livorno,l,right,a,left,0,0,"1883,5",1883.5
geographical_judgment,SF2002,exp1_t54,54,judgment,20,F,FALSE,left,SX,Foggia,Livorno,l,right,l,right,1,1,"1037,3",1037.3
geographical_judgment,SF2002,exp1_t55,55,judgment,20,F,FALSE,left,SX,Grosseto,Livorno,l,right,l,right,1,1,"2661,6",2661.6
geographical_judgment,SF2002,exp1_t56,56,judgment,20,F,FALSE,left,SX,Latina,Livorno,l,right,l,right,1,1,"1164,2",1164.2
geographical_judgment,SF2002,exp1_t57,57,judgment,20,F,FALSE,left,SX,Napoli,Livorno,l,right,l,right,1,1,"2393,5",2393.5
geographical_judgment,SF2002,exp1_t58,58,judgment,20,F,FALSE,left,SX,Perugia,Livorno,l,right,l,right,1,1,"2578,3",2578.3
geographical_judgment,SF2002,exp1_t59,59,judgment,20,F,FALSE,left,SX,Pescara,Livorno,l,right,l,right,1,1,"1393,9",1393.9
geographical_judgment,SF2002,exp1_t60,60,judgment,20,F,FALSE,left,SX,Rimini,Livorno,a,left,l,right,0,0,"1646,5",1646.5
geographical_judgment,SF2002,exp1_t61,61,judgment,20,F,FALSE,left,SX,Roma,Livorno,l,right,l,right,1,1,"1264,6",1264.6
geographical_judgment,SF2002,exp1_t62,62,judgment,20,F,FALSE,left,SX,Taranto,Livorno,l,right,l,right,1,1,"1262,1",1262.1
geographical_judgment,SF2002,exp1_t63,63,judgment,20,F,FALSE,left,SX,Bologna,Napoli,a,left,a,left,1,1,"1348,1",1348.1
geographical_judgment,SF2002,exp1_t64,64,judgment,20,F,FALSE,left,SX,Bolzano,Napoli,a,left,a,left,1,1,"1529,7",1529.7
geographical_judgment,SF2002,exp1_t65,65,judgment,20,F,FALSE,left,SX,Foggia,Napoli,l,right,l,right,1,1,"1365,9",1365.9
geographical_judgment,SF2002,exp1_t66,66,judgment,20,F,FALSE,left,SX,Grosseto,Napoli,a,left,a,left,1,1,"1329,8",1329.8
geographical_judgment,SF2002,exp1_t67,67,judgment,20,F,FALSE,left,SX,Latina,Napoli,a,left,a,left,1,1,"1345,9",1345.9
geographical_judgment,SF2002,exp1_t68,68,judgment,20,F,FALSE,left,SX,Livorno,Napoli,a,left,a,left,1,1,"2828,2",2828.2
geographical_judgment,SF2002,exp1_t69,69,judgment,20,F,FALSE,left,SX,Pescara,Napoli,a,left,a,left,1,1,"1113,4",1113.4
geographical_judgment,SF2002,exp1_t70,70,judgment,20,F,FALSE,left,SX,Rimini,Napoli,l,right,a,left,0,0,"1110,9",1110.9
geographical_judgment,SF2002,exp1_t71,71,judgment,20,F,FALSE,left,SX,Roma,Napoli,a,left,a,left,1,1,"1846,1",1846.1
geographical_judgment,SF2002,exp1_t72,72,judgment,20,F,FALSE,left,SX,Taranto,Napoli,l,right,l,right,1,1,"1648,3",1648.3
geographical_judgment,SF2002,exp1_t73,73,judgment,20,F,FALSE,left,SX,Bologna,Perugia,a,left,a,left,1,1,1761,1761.0
geographical_judgment,SF2002,exp1_t74,74,judgment,20,F,FALSE,left,SX,Bolzano,Perugia,a,left,a,left,1,1,2150,2150.0
geographical_judgment,SF2002,exp1_t75,75,judgment,20,F,FALSE,left,SX,Grosseto,Perugia,a,left,a,left,1,1,"1131,7",1131.7
geographical_judgment,SF2002,exp1_t76,76,judgment,20,F,FALSE,left,SX,Livorno,Perugia,a,left,a,left,1,1,"1591,7",1591.7
geographical_judgment,SF2002,exp1_t77,77,judgment,20,F,FALSE,left,SX,Napoli,Perugia,l,right,l,right,1,1,"1843,7",1843.7
geographical_judgment,SF2002,exp1_t78,78,judgment,20,F,FALSE,left,SX,Rimini,Perugia,a,left,a,left,1,1,"862,5",862.5
geographical_judgment,SF2002,exp1_t79,79,judgment,20,F,FALSE,left,SX,Roma,Perugia,a,left,l,right,0,0,"2886,1",2886.1
geographical_judgment,SF2002,exp1_t80,80,judgment,20,F,FALSE,left,SX,Taranto,Perugia,l,right,l,right,1,1,"1929,3",1929.3
geographical_judgment,SF2002,exp1_t81,81,judgment,20,F,FALSE,left,SX,Bologna,Pescara,a,left,a,left,1,1,"1346,1",1346.1
geographical_judgment,SF2002,exp1_t82,82,judgment,20,F,FALSE,left,SX,Bolzano,Pescara,a,left,a,left,1,1,1573,1573.0
geographical_judgment,SF2002,exp1_t83,83,judgment,20,F,FALSE,left,SX,Foggia,Pescara,l,right,l,right,1,1,"2329,9",2329.9
geographical_judgment,SF2002,exp1_t84,84,judgment,20,F,FALSE,left,SX,Grosseto,Pescara,a,left,a,left,1,1,"1762,1",1762.1
geographical_judgment,SF2002,exp1_t85,85,judgment,20,F,FALSE,left,SX,Latina,Pescara,l,right,l,right,1,1,2432,2432.0
geographical_judgment,SF2002,exp1_t86,86,judgment,20,F,FALSE,left,SX,Livorno,Pescara,a,left,a,left,1,1,"1397,3",1397.3
geographical_judgment,SF2002,exp1_t87,87,judgment,20,F,FALSE,left,SX,Perugia,Pescara,a,left,a,left,1,1,"2777,7",2777.7
geographical_judgment,SF2002,exp1_t88,88,judgment,20,F,FALSE,left,SX,Rimini,Pescara,a,left,a,left,1,1,"1146,3",1146.3
geographical_judgment,SF2002,exp1_t89,89,judgment,20,F,FALSE,left,SX,Roma,Pescara,a,left,a,left,1,1,"1527,9",1527.9
geographical_judgment,SF2002,exp1_t90,90,judgment,20,F,FALSE,left,SX,Taranto,Pescara,l,right,l,right,1,1,"1031,2",1031.2
geographical_judgment,SF2002,exp1_t91,91,judgment,20,F,FALSE,left,SX,Bologna,Rimini,l,right,a,left,0,0,"1381,2",1381.2
geographical_judgment,SF2002,exp1_t92,92,judgment,20,F,FALSE,left,SX,Bolzano,Rimini,l,right,a,left,0,0,"797,4",797.4
geographical_judgment,SF2002,exp1_t93,93,judgment,20,F,FALSE,left,SX,Foggia,Rimini,l,right,l,right,1,1,"1061,8",1061.8
geographical_judgment,SF2002,exp1_t94,94,judgment,20,F,FALSE,left,SX,Grosseto,Rimini,l,right,l,right,1,1,"1904,7",1904.7
geographical_judgment,SF2002,exp1_t95,95,judgment,20,F,FALSE,left,SX,Latina,Rimini,l,right,l,right,1,1,1093,1093.0
geographical_judgment,SF2002,exp1_t96,96,judgment,20,F,FALSE,left,SX,Livorno,Rimini,a,left,a,left,1,1,597,597.0
geographical_judgment,SF2002,exp1_t97,97,judgment,20,F,FALSE,left,SX,Napoli,Rimini,l,right,l,right,1,1,"1386,3",1386.3
geographical_judgment,SF2002,exp1_t98,98,judgment,20,F,FALSE,left,SX,Perugia,Rimini,l,right,l,right,1,1,"896,7",896.7
geographical_judgment,SF2002,exp1_t99,99,judgment,20,F,FALSE,left,SX,Pescara,Rimini,l,right,l,right,1,1,"1371,3",1371.3
geographical_judgment,SF2002,exp1_t100,100,judgment,20,F,FALSE,left,SX,Roma,Rimini,l,right,l,right,1,1,"1045,2",1045.2
geographical_judgment,SF2002,exp1_t101,101,judgment,20,F,FALSE,left,SX,Taranto,Rimini,l,right,l,right,1,1,"747,9",747.9
geographical_judgment,SF2002,exp1_t102,102,judgment,20,F,FALSE,left,SX,Bologna,Roma,a,left,a,left,1,1,"1533,4",1533.4
geographical_judgment,SF2002,exp1_t103,103,judgment,20,F,FALSE,left,SX,Bolzano,Roma,a,left,a,left,1,1,"1078,4",1078.4
geographical_judgment,SF2002,exp1_t104,104,judgment,20,F,FALSE,left,SX,Foggia,Roma,l,right,l,right,1,1,"2229,5",2229.5
geographical_judgment,SF2002,exp1_t105,105,judgment,20,F,FALSE,left,SX,Grosseto,Roma,a,left,a,left,1,1,"1797,5",1797.5
geographical_judgment,SF2002,exp1_t106,106,judgment,20,F,FALSE,left,SX,Latina,Roma,l,right,l,right,1,1,"1568,1",1568.1
geographical_judgment,SF2002,exp1_t107,107,judgment,20,F,FALSE,left,SX,Livorno,Roma,a,left,a,left,1,1,"1463,5",1463.5
geographical_judgment,SF2002,exp1_t108,108,judgment,20,F,FALSE,left,SX,Napoli,Roma,l,right,l,right,1,1,"1114,8",1114.8
geographical_judgment,SF2002,exp1_t109,109,judgment,20,F,FALSE,left,SX,Pescara,Roma,l,right,l,right,1,1,"2828,7",2828.7
geographical_judgment,SF2002,exp1_t110,110,judgment,20,F,FALSE,left,SX,Rimini,Roma,a,left,a,left,1,1,"595,1",595.1
geographical_judgment,SF2002,exp1_t111,111,judgment,20,F,FALSE,left,SX,Taranto,Roma,l,right,l,right,1,1,"2394,9",2394.9
geographical_judgment,SF2002,exp1_t112,112,judgment,20,F,FALSE,left,SX,Bologna,Taranto,a,left,a,left,1,1,"2197,3",2197.3
geographical_judgment,SF2002,exp1_t113,113,judgment,20,F,FALSE,left,SX,Bolzano,Taranto,a,left,a,left,1,1,"884,2",884.2
geographical_judgment,SF2002,exp1_t114,114,judgment,20,F,FALSE,left,SX,Grosseto,Taranto,a,left,a,left,1,1,1175,1175.0
geographical_judgment,SF2002,exp1_t115,115,judgment,20,F,FALSE,left,SX,Latina,Taranto,a,left,a,left,1,1,"1783,5",1783.5
geographical_judgment,SF2002,exp1_t116,116,judgment,20,F,FALSE,left,SX,Livorno,Taranto,a,left,a,left,1,1,"1243,1",1243.1
geographical_judgment,SF2002,exp1_t117,117,judgment,20,F,FALSE,left,SX,Napoli,Taranto,a,left,a,left,1,1,"1415,6",1415.6
geographical_judgment,SF2002,exp1_t118,118,judgment,20,F,FALSE,left,SX,Perugia,Taranto,a,left,a,left,1,1,"1601,2",1601.2
geographical_judgment,SF2002,exp1_t119,119,judgment,20,F,FALSE,left,SX,Pescara,Taranto,a,left,a,left,1,1,"1230,7",1230.7
geographical_judgment,SF2002,exp1_t120,120,judgment,20,F,FALSE,left,SX,Rimini,Taranto,a,left,a,left,1,1,"889,8",889.8
geographical_judgment,SF2002,exp1_t121,121,judgment,20,F,FALSE,left,SX,Roma,Taranto,a,left,a,left,1,1,"1281,6",1281.6
geographical_judgment,Sonia,exp1_t0,0,judgment,26,F,FALSE,right,DX,Latina,Bologna,l,right,l,right,1,1,"1191,7",1191.7
geographical_judgment,Sonia,exp1_t1,1,judgment,26,F,FALSE,right,DX,Livorno,Bologna,l,right,l,right,1,1,"2374,5",2374.5
geographical_judgment,Sonia,exp1_t2,2,judgment,26,F,FALSE,right,DX,Napoli,Bologna,l,right,l,right,1,1,"1061,6",1061.6
geographical_judgment,Sonia,exp1_t3,3,judgment,26,F,FALSE,right,DX,Perugia,Bologna,l,right,l,right,1,1,"2601,7",2601.7
geographical_judgment,Sonia,exp1_t4,4,judgment,26,F,FALSE,right,DX,Pescara,Bologna,l,right,l,right,1,1,"1492,6",1492.6
geographical_judgment,Sonia,exp1_t5,5,judgment,26,F,FALSE,right,DX,Rimini,Bologna,a,left,l,right,0,0,"2709,3",2709.3
geographical_judgment,Sonia,exp1_t6,6,judgment,26,F,FALSE,right,DX,Roma,Bologna,l,right,l,right,1,1,"2713,7",2713.7
geographical_judgment,Sonia,exp1_t7,7,judgment,26,F,FALSE,right,DX,Taranto,Bologna,l,right,l,right,1,1,1825,1825.0
geographical_judgment,Sonia,exp1_t8,8,judgment,26,F,FALSE,right,DX,Bologna,Bolzano,l,right,a,left,0,0,"2524,4",2524.4
geographical_judgment,Sonia,exp1_t9,9,judgment,26,F,FALSE,right,DX,Foggia,Bolzano,l,right,l,right,1,1,"1587,1",1587.1
geographical_judgment,Sonia,exp1_t10,10,judgment,26,F,FALSE,right,DX,Grosseto,Bolzano,l,right,l,right,1,1,"1947,8",1947.8
geographical_judgment,Sonia,exp1_t11,11,judgment,26,F,FALSE,right,DX,Latina,Bolzano,l,right,l,right,1,1,"1671,6",1671.6
geographical_judgment,Sonia,exp1_t12,12,judgment,26,F,FALSE,right,DX,Livorno,Bolzano,l,right,l,right,1,1,"2232,1",2232.1
geographical_judgment,Sonia,exp1_t13,13,judgment,26,F,FALSE,right,DX,Napoli,Bolzano,l,right,l,right,1,1,1358,1358.0
geographical_judgment,Sonia,exp1_t14,14,judgment,26,F,FALSE,right,DX,Perugia,Bolzano,l,right,l,right,1,1,"1896,2",1896.2
geographical_judgment,Sonia,exp1_t15,15,judgment,26,F,FALSE,right,DX,Pescara,Bolzano,l,right,l,right,1,1,"2004,4",2004.4
geographical_judgment,Sonia,exp1_t16,16,judgment,26,F,FALSE,right,DX,Rimini,Bolzano,l,right,l,right,1,1,"2037,2",2037.2
geographical_judgment,Sonia,exp1_t17,17,judgment,26,F,FALSE,right,DX,Roma,Bolzano,l,right,l,right,1,1,2198,2198.0
geographical_judgment,Sonia,exp1_t18,18,judgment,26,F,FALSE,right,DX,Taranto,Bolzano,l,right,l,right,1,1,"1929,5",1929.5
geographical_judgment,Sonia,exp1_t19,19,judgment,26,F,FALSE,right,DX,Bologna,Foggia,a,left,a,left,1,1,"1375,5",1375.5
geographical_judgment,Sonia,exp1_t20,20,judgment,26,F,FALSE,right,DX,Bolzano,Foggia,a,left,a,left,1,1,"1496,1",1496.1
geographical_judgment,Sonia,exp1_t21,21,judgment,26,F,FALSE,right,DX,Grosseto,Foggia,a,left,a,left,1,1,"2040,2",2040.2
geographical_judgment,Sonia,exp1_t22,22,judgment,26,F,FALSE,right,DX,Latina,Foggia,a,left,a,left,1,1,"1079,2",1079.2
geographical_judgment,Sonia,exp1_t23,23,judgment,26,F,FALSE,right,DX,Livorno,Foggia,a,left,a,left,1,1,"2347,7",2347.7
geographical_judgment,Sonia,exp1_t24,24,judgment,26,F,FALSE,right,DX,Napoli,Foggia,a,left,a,left,1,1,"1847,1",1847.1
geographical_judgment,Sonia,exp1_t25,25,judgment,26,F,FALSE,right,DX,Perugia,Foggia,a,left,a,left,1,1,"1728,2",1728.2
geographical_judgment,Sonia,exp1_t26,26,judgment,26,F,FALSE,right,DX,Pescara,Foggia,a,left,a,left,1,1,"2029,5",2029.5
geographical_judgment,Sonia,exp1_t27,27,judgment,26,F,FALSE,right,DX,Rimini,Foggia,a,left,a,left,1,1,"1314,5",1314.5
geographical_judgment,Sonia,exp1_t28,28,judgment,26,F,FALSE,right,DX,Roma,Foggia,a,left,a,left,1,1,"1126,9",1126.9
geographical_judgment,Sonia,exp1_t29,29,judgment,26,F,FALSE,right,DX,Bolzano,Grosseto,a,left,a,left,1,1,2490,2490.0
geographical_judgment,Sonia,exp1_t30,30,judgment,26,F,FALSE,right,DX,Foggia,Grosseto,l,right,l,right,1,1,"1096,3",1096.3
geographical_judgment,Sonia,exp1_t31,31,judgment,26,F,FALSE,right,DX,Latina,Grosseto,l,right,l,right,1,1,2097,2097.0
geographical_judgment,Sonia,exp1_t32,32,judgment,26,F,FALSE,right,DX,Livorno,Grosseto,a,left,a,left,1,1,"2747,9",2747.9
geographical_judgment,Sonia,exp1_t33,33,judgment,26,F,FALSE,right,DX,Napoli,Grosseto,a,left,l,right,0,0,"1062,3",1062.3
geographical_judgment,Sonia,exp1_t34,34,judgment,26,F,FALSE,right,DX,Perugia,Grosseto,l,right,l,right,1,1,"2204,6",2204.6
geographical_judgment,Sonia,exp1_t35,35,judgment,26,F,FALSE,right,DX,Pescara,Grosseto,l,right,l,right,1,1,"1957,8",1957.8
geographical_judgment,Sonia,exp1_t36,36,judgment,26,F,FALSE,right,DX,Rimini,Grosseto,l,right,a,left,0,0,"1251,7",1251.7
geographical_judgment,Sonia,exp1_t37,37,judgment,26,F,FALSE,right,DX,Roma,Grosseto,l,right,l,right,1,1,"2113,2",2113.2
geographical_judgment,Sonia,exp1_t38,38,judgment,26,F,FALSE,right,DX,Taranto,Grosseto,l,right,l,right,1,1,1592,1592.0
geographical_judgment,Sonia,exp1_t39,39,judgment,26,F,FALSE,right,DX,Bologna,Latina,a,left,a,left,1,1,"932,2",932.2
geographical_judgment,Sonia,exp1_t40,40,judgment,26,F,FALSE,right,DX,Bolzano,Latina,a,left,a,left,1,1,"1727,8",1727.8
geographical_judgment,Sonia,exp1_t41,41,judgment,26,F,FALSE,right,DX,Foggia,Latina,l,right,l,right,1,1,"1557,3",1557.3
