participant_id;stimulus;response;accuracy;rt;trial_order;age
45;materia;1;1;620;40;29
45;cambiamento;1;1;521;41;29
45;responsabile;1;1;783;42;29
45;bluiere;2;1;626;43;29
45;prezioso;1;1;615;44;29
45;rosezza;2;1;758;45;29
45;bluista;2;1;622;46;29
45;roseria;2;1;760;47;29
45;bianchista;1;0;1619;48;29
45;bianchista;2;1;1319;49;29
45;umorismo;1;1;1572;50;29
45;bluoso;2;1;599;51;29
45;biancomento;2;1;909;52;29
45;intelligenza;1;1;660;53;29
45;arancionismo;2;1;682;54;29
45;arancionemento;2;1;922;55;29
45;bluenza;2;1;488;56;29
45;giornalista;1;1;722;57;29
45;rososo;2;1;649;58;29
45;rosiere;2;1;803;59;29
45;pazienza;1;1;605;60;29
45;tempismo;1;1;723;61;29
45;arancionista;2;1;541;62;29
45;bluzione;2;1;581;63;29
45;bluiere;2;1;397;64;29
45;cacciatore;1;1;694;65;29
45;imperatore;1;1;681;66;29
45;bianchismo;2;1;654;67;29
45;roseria;2;1;704;68;29
45;biancabile;2;1;637;69;29
45;esperimento;1;1;682;70;29
45;attenzione;1;1;521;71;29
45;bluezza;2;1;599;72;29
45;bianchiere;2;1;554;73;29
45;biancozione;2;1;1070;74;29
45;verdenza;2;1;779;75;29
45;verdista;2;1;785;76;29
45;giallismo;2;1;658;77;29
45;colazione;1;1;733;78;29
45;riposo;1;1;732;79;29
45;segreteria;1;1;828;80;29
45;bianchiere;2;1;1435;81;29
45;organismo;1;1;885;82;29
45;scienza;1;1;612;83;29
45;stazione;1;1;521;84;29
45;giallabile;2;1;665;85;29
45;famoso;1;1;545;86;29
45;arancionetore;2;1;665;87;29
45;togliere;2;0;561;88;29
45;verderia;2;1;608;89;29
45;bluismo;2;1;579;90;29
45;rosatore;2;1;553;91;29
45;scegliere;1;1;598;92;29
45;emergenza;1;1;438;93;29
45;situazione;1;1;604;94;29
45;rosiere;2;1;565;95;29
45;verdezione;1;0;511;96;29
45;dentista;1;1;610;97;29
45;gialloso;2;1;525;98;29
45;batteria;2;0;455;99;29
45;arancionezione;2;1;659;100;29
45;rososo;2;1;652;101;29
45;rosista;2;1;629;102;29
45;rosamento;2;1;556;103;29
45;biancotore;2;1;1006;104;29
45;terrorismo;1;1;784;105;29
45;rosabile;2;1;1145;106;29
45;bluenza;2;1;760;107;29
45;verdabile;2;1;575;108;29
45;bluabile;2;1;473;109;29
45;rivista;1;1;1263;110;29
45;preoccupazione;1;1;1016;111;29
45;tradimento;1;1;876;112;29
45;direttore;1;1;596;113;29
45;riconoscimento;1;1;585;114;29
45;gialliere;2;1;906;115;29
45;biancoso;2;1;535;116;29
45;verdezza;2;1;405;117;29
45;operazione;1;1;1115;118;29
45;rosenza;2;1;1089;119;29
45;rosezza;2;1;620;120;29
45;verderia;2;1;643;121;29
45;verdismo;2;1;542;122;29
45;senatore;1;1;1088;123;29
45;giallista;2;1;942;124;29
45;bianchenza;2;1;624;125;29
45;bianchenza;2;1;652;126;29
45;arancionemento;2;1;498;127;29
45;blueria;2;1;471;128;29
45;lotteria;2;0;350;129;29
45;biancoso;2;1;463;130;29
45;bluabile;2;1;464;131;29
45;giallista;2;1;403;132;29
45;movimento;1;1;914;133;29
45;verdemento;2;1;733;134;29
45;verdiere;2;1;610;135;29
45;giallomento;2;1;551;136;29
45;artista;1;1;708;137;29
45;chiacchiere;1;1;654;138;29
45;giallotore;2;1;697;139;29
45;arancionenza;2;1;579;140;29
45;mestiere;1;1;913;141;29
45;arancionetore;2;1;588;142;29
45;verdetore;2;1;526;143;29
45;giallotore;2;1;563;144;29
45;rosazione;2;1;547;145;29
45;verdenza;2;1;752;146;29
45;verdetore;2;1;389;147;29
45;verdiere;2;1;476;148;29
45;arancionabile;2;1;497;149;29
45;giallozione;2;1;544;150;29
45;pericoloso;2;0;632;151;29
45;adorabile;1;1;560;152;29
45;verdoso;1;0;410;153;29
45;romanticismo;1;1;488;154;29
45;eufemismo;2;0;601;155;29
45;rosabile;2;1;1081;156;29
45;bellezza;1;1;1411;157;29
45;miseria;1;1;484;158;29
45;instabile;1;1;525;159;29
45;arancionezione;2;1;708;160;29
45;verdabile;2;1;790;161;29
45;blueria;2;1;556;162;29
45;gialliere;2;1;532;163;29
45;elemento;1;1;691;164;29
45;rosismo;2;1;571;165;29
45;giallenza;2;1;592;166;29
45;musicista;1;1;718;167;29
45;arancionoso;1;0;409;168;29
45;dolcezza;1;1;535;169;29
45;arancionabile;2;1;622;170;29
45;rosatore;2;1;866;171;29
45;bluoso;2;1;476;172;29
45;bluista;2;1;381;173;29
45;giallozione;2;1;551;174;29
45;probabile;2;0;382;175;29
45;verdezione;2;1;633;176;29
45;arancioniere;2;1;534;177;29
45;gialloso;2;1;578;178;29
45;biancomento;2;1;519;179;29
45;arancioneria;2;1;597;180;29
45;giallenza;2;1;546;181;29
45;verdoso;2;1;557;182;29
45;arancionezza;2;1;592;183;29
45;arancionista;2;1;480;184;29
45;biancabile;2;1;516;185;29
45;infermiere;1;1;1084;186;29
45;verdemento;2;1;557;187;29
45;bianchismo;2;1;433;188;29
45;arancionezza;2;1;508;189;29
46;schifoso;1;1;1387;1;35
46;umorismo;1;1;847;2;35
46;verdoso;2;1;1175;3;35
46;potenza;1;1;1232;4;35
46;bianchiere;1;0;2688;5;35
46;gialliere;1;0;3644;6;35
46;scienza;1;1;846;7;35
46;tempismo;1;1;1005;8;35
46;biancozione;1;0;4000;9;35
46;gialliere;1;0;1714;10;35
46;giallomento;1;0;3448;11;35
46;rososo;2;1;965;12;35
46;arancioniere;1;0;2291;13;35
46;bluiere;1;0;1190;14;35
46;arancionenza;1;0;4000;15;35
46;bluezza;1;0;1491;16;35
46;arancioneria;2;1;1345;17;35
46;arancionismo;2;1;1344;18;35
46;bluenza;2;1;2000;19;35
46;probabile;1;1;837;20;35
46;bluismo;1;0;1710;21;35
46;bluista;1;0;1205;22;35
46;intelligenza;1;1;825;23;35
46;rosismo;1;0;2137;24;35
46;arancionemento;2;1;1736;25;35
46;togliere;1;1;1010;26;35
46;direttore;1;1;782;27;35
46;verdoso;2;1;1084;28;35
46;giallabile;1;0;955;29;35
46;maniere;1;1;1143;30;35
46;esperimento;1;1;983;31;35
46;verdiere;1;0;1760;32;35
46;verdabile;1;0;864;33;35
46;bluabile;1;0;960;34;35
46;cambiamento;1;1;776;35;35
46;miseria;1;1;784;36;35
46;arancionabile;1;0;1018;37;35
46;rosazione;1;0;1531;38;35
46;attenzione;1;1;650;39;35
46;gialloso;2;1;762;40;35
46;verdezza;1;0;1522;41;35
46;musicista;1;1;718;42;35
46;cacciatore;1;1;862;43;35
46;rosatore;1;0;1983;44;35
46;biancabile;1;0;1870;45;35
46;giallismo;1;0;1147;46;35
46;colazione;1;1;700;47;35
46;biancomento;2;1;1356;48;35
46;instabile;1;1;1037;49;35
46;romanticismo;1;1;746;50;35
46;rosezza;2;1;1617;51;35
46;bluabile;1;0;1677;52;35
46;tradimento;1;1;780;53;35
46;verdemento;2;1;1417;54;35
46;rososo;2;1;858;55;35
46;verdezza;1;0;1033;56;35
46;rosenza;1;0;1249;57;35
46;giallenza;1;0;1014;58;35
46;bianchismo;1;0;2881;59;35
46;verdemento;2;1;1158;60;35
46;verdismo;1;0;1067;61;35
46;verdiere;1;0;1009;62;35
46;pazienza;1;1;894;63;35
46;arancionezione;2;1;1780;64;35
46;bianchista;1;0;1201;65;35
46;arancionista;1;0;1101;66;35
46;lotteria;1;1;884;67;35
46;arancionismo;1;0;1085;68;35
46;roseria;1;0;1134;69;35
46;intervista;1;1;1039;70;35
46;dentista;1;1;740;71;35
46;gialleria;1;0;1120;72;35
46;famoso;1;1;905;73;35
46;arancioneria;1;0;799;74;35
46;giallozione;2;1;2040;75;35
46;bluoso;2;1;745;76;35
46;blutore;1;0;1138;77;35
46;rosiere;1;0;902;78;35
46;improbabile;1;1;867;79;35
46;rosezza;1;0;1725;80;35
46;blumento;2;1;1196;81;35
46;verdista;1;0;1339;82;35
46;gialleria;1;0;1166;83;35
46;dolcezza;1;1;1078;84;35
46;colpevolezza;1;1;646;85;35
46;arancionoso;2;1;798;86;35
46;roseria;1;0;987;87;35
46;rosista;1;0;916;88;35
46;bluzione;1;0;1635;89;35
46;bluiere;2;1;1542;90;35
46;bluezza;1;0;1064;91;35
46;bianchista;1;0;838;92;35
46;verdenza;1;0;1349;93;35
46;arancionezione;2;1;1281;94;35
46;rosamento;2;1;1810;95;35
46;imperatore;1;1;1265;96;35
46;arancionezza;2;1;1230;97;35
46;biancoso;2;1;922;98;35
46;arancioniere;1;0;991;99;35
46;arancionista;1;0;781;100;35
46;responsabile;1;1;838;101;35
46;giallotore;2;1;1533;102;35
46;giallabile;1;0;1228;103;35
46;gialloso;2;1;1002;104;35
46;biancotore;2;1;1169;105;35
46;investigatore;1;1;741;106;35
46;chiacchiere;1;1;1409;107;35
46;segreteria;1;1;835;108;35
46;verdismo;1;0;911;109;35
46;altezza;1;1;659;110;35
46;situazione;1;1;641;111;35
46;giallenza;1;0;1360;112;35
46;mestiere;1;1;835;113;35
46;giallista;1;0;1320;114;35
46;senatore;1;1;628;115;35
46;materia;1;1;596;116;35
46;rosatore;1;0;655;117;35
46;rosamento;1;0;628;118;35
46;eufemismo;1;1;928;119;35
46;biancotore;2;1;1930;120;35
46;blutore;1;0;1420;121;35
46;bellezza;1;1;890;122;35
46;verderia;1;0;988;123;35
46;rosismo;1;0;723;124;35
46;terrorismo;1;1;680;125;35
46;bianchenza;1;0;1614;126;35
46;giallomento;2;1;1327;127;35
46;bianchiere;1;0;1139;128;35
46;riposo;1;1;722;129;35
46;bluoso;2;1;866;130;35
46;bluzione;1;0;823;131;35
46;giallismo;1;0;1188;132;35
46;giallotore;2;1;1026;133;35
46;riconoscimento;1;1;996;134;35
46;nervoso;1;1;790;135;35
46;infermiere;1;1;601;136;35
46;verdabile;1;0;1657;137;35
46;blumento;2;1;1204;138;35
46;movimento;1;1;1193;139;35
46;bianchenza;1;0;1719;140;35
46;affidabile;1;1;851;141;35
46;arancionabile;2;1;1619;142;35
46;biancoso;2;1;775;143;35
46;blueria;1;0;1154;144;35
46;arancionezza;2;1;1409;145;35
46;bluismo;1;0;992;146;35
46;giallozione;2;1;1332;147;35
46;rivista;1;1;721;148;35
46;arancionenza;2;1;2220;149;35
46;verderia;1;0;1066;150;35
46;batteria;1;1;824;151;35
46;rosazione;1;0;961;152;35
46;bianchismo;1;0;1113;153;35
46;rosiere;1;0;670;154;35
46;bluenza;1;0;946;155;35
46;dottore;1;1;676;156;35
46;giornalista;1;1;968;157;35
46;scegliere;1;1;693;158;35
46;giallista;1;0;1161;159;35
46;rosabile;1;0;1587;160;35
46;rosista;1;0;675;161;35
46;verdenza;1;0;1729;162;35
46;biancabile;1;0;901;163;35
46;adorabile;1;1;815;164;35
46;biancomento;2;1;1609;165;35
46;arancionoso;2;1;2680;166;35
46;operazione;1;1;706;167;35
46;rosenza;2;1;2051;168;35
46;biancozione;2;1;2501;169;35
46;arancionemento;2;1;1147;170;35
46;pericoloso;1;1;1236;171;35
46;stazione;1;1;698;172;35
46;organismo;1;1;698;173;35
46;blueria;1;0;1024;174;35
46;verdetore;2;1;1327;175;35
46;preoccupazione;1;1;803;176;35
46;arancionetore;2;1;1004;177;35
46;artista;1;1;764;178;35
46;verdetore;1;0;727;179;35
46;rosabile;1;0;2010;180;35
46;emergenza;1;1;711;181;35
46;verdezione;2;1;1376;182;35
46;prezioso;1;1;622;183;35
46;arancionetore;2;1;889;184;35
46;verdista;1;0;903;185;35
46;elemento;1;1;907;186;35
46;bluista;1;0;978;187;35
46;verdezione;2;1;1051;188;35
46;differenza;1;1;705;189;35
47;verderia;2;1;777;1;29
47;verdenza;2;1;715;2;29
47;artista;1;1;641;3;29
47;blumento;2;1;631;4;29
47;verdezza;2;1;826;5;29
47;senatore;1;1;709;6;29
47;arancioneria;2;1;663;7;29
47;colpevolezza;1;1;826;8;29
47;rosenza;2;1;636;9;29
47;stazione;1;1;638;10;29
47;bluiere;2;1;671;11;29
47;rososo;2;1;574;12;29
47;togliere;1;1;575;13;29
47;adorabile;1;1;565;14;29
47;arancionoso;2;1;589;15;29
47;arancionemento;2;1;620;16;29
47;miseria;1;1;541;17;29
47;verdezza;2;1;747;18;29
47;bluenza;2;1;598;19;29
47;bluezza;2;1;579;20;29
47;bluezza;2;1;718;21;29
47;infermiere;1;1;537;22;29
47;situazione;1;1;506;23;29
47;bluiere;2;1;561;24;29
47;rosista;2;1;606;25;29
47;verdiere;2;1;611;26;29
47;bluismo;2;1;590;27;29
47;giallozione;2;1;652;28;29
47;potenza;1;1;537;29;29
47;biancotore;2;1;590;30;29
47;bianchenza;2;1;640;31;29
47;giallabile;2;1;795;32;29
47;rosiere;2;1;508;33;29
47;nervoso;1;1;563;34;29
47;rosatore;2;1;665;35;29
47;pazienza;1;1;690;36;29
47;emergenza;1;1;489;37;29
47;esperimento;1;1;555;38;29
47;prezioso;1;1;702;39;29
47;eufemismo;1;1;801;40;29
47;scienza;1;1;664;41;29
47;operazione;1;1;627;42;29
47;rosazione;2;1;1194;43;29
47;umorismo;1;1;574;44;29
47;giornalista;1;1;520;45;29
47;giallismo;2;1;599;46;29
47;rosezza;2;1;545;47;29
47;giallenza;2;1;565;48;29
47;bianchenza;2;1;648;49;29
47;tradimento;1;1;538;50;29
47;arancionismo;2;1;522;51;29
47;tempismo;1;1;498;52;29
47;giallenza;2;1;614;53;29
47;verdabile;2;1;605;54;29
47;biancozione;2;1;703;55;29
47;chiacchiere;1;1;551;56;29
47;verdoso;2;1;1360;57;29
47;arancionista;2;1;964;58;29
47;dolcezza;1;1;545;59;29
47;dentista;1;1;705;60;29
47;biancozione;2;1;603;61;29
47;biancoso;2;1;676;62;29
47;blueria;2;1;586;63;29
47;elemento;1;1;578;64;29
47;famoso;1;1;517;65;29
47;biancoso;2;1;556;66;29
47;intelligenza;1;1;488;67;29
47;colazione;1;1;542;68;29
47;riconoscimento;1;1;568;69;29
47;arancionezione;2;1;582;70;29
47;biancotore;2;1;760;71;29
47;riposo;1;1;1354;72;29
47;rosenza;2;1;681;73;29
47;responsabile;1;1;786;74;29
47;giallotore;2;1;617;75;29
47;instabile;2;0;760;76;29
47;rosabile;2;1;811;77;29
47;arancionenza;2;1;591;78;29
47;verdabile;2;1;861;79;29
47;verdetore;2;1;767;80;29
47;rososo;2;1;653;81;29
47;verdenza;2;1;824;82;29
47;verdista;2;1;760;83;29
47;verdismo;2;1;700;84;29
47;affidabile;1;1;557;85;29
47;arancionetore;2;1;663;86;29
47;gialloso;2;1;792;87;29
47;bluismo;2;1;613;88;29
47;bluenza;2;1;630;89;29
47;roseria;2;1;612;90;29
47;pericoloso;1;1;621;91;29
47;arancionezza;2;1;550;92;29
47;intervista;1;1;584;93;29
47;roseria;2;1;547;94;29
47;dottore;1;1;539;95;29
47;verdemento;2;1;551;96;29
47;bianchismo;2;1;578;97;29
47;cacciatore;1;1;519;98;29
47;giallismo;2;1;766;99;29
47;biancabile;2;1;719;100;29
47;giallomento;2;1;581;101;29
47;arancionoso;2;1;533;102;29
47;bluabile;2;1;538;103;29
47;romanticismo;1;1;701;104;29
47;gialloso;2;1;628;105;29
47;giallista;2;1;599;106;29
47;verdoso;2;1;573;107;29
47;rosatore;2;1;580;108;29
47;batteria;1;1;551;109;29
47;direttore;1;1;545;110;29
47;improbabile;1;1;609;111;29
47;bluzione;2;1;559;112;29
47;gialleria;2;1;659;113;29
47;blueria;2;1;600;114;29
47;altezza;1;1;577;115;29
47;arancioniere;2;1;581;116;29
47;rosiere;2;1;507;117;29
47;verdezione;2;1;595;118;29
47;probabile;1;1;548;119;29
47;rosabile;2;1;575;120;29
47;verdetore;2;1;585;121;29
47;materia;1;1;550;122;29
47;preoccupazione;1;1;583;123;29
47;rosezza;2;1;541;124;29
47;arancionabile;2;1;540;125;29
47;arancioneria;2;1;548;126;29
47;schifoso;1;1;513;127;29
47;arancionismo;2;1;579;128;29
47;gialliere;2;1;554;129;29
47;bluista;2;1;514;130;29
47;arancionemento;2;1;575;131;29
47;lotteria;1;1;627;132;29
47;rivista;1;1;721;133;29
47;bianchista;2;1;611;134;29
47;blutore;2;1;490;135;29
47;blumento;2;1;639;136;29
47;segreteria;1;1;540;137;29
47;giallomento;2;1;531;138;29
47;gialleria;2;1;680;139;29
47;rosismo;2;1;557;140;29
47;bellezza;1;1;569;141;29
47;gialliere;2;1;560;142;29
47;cambiamento;1;1;627;143;29
47;musicista;1;1;604;144;29
47;bianchiere;2;1;589;145;29
47;bianchismo;2;1;925;146;29
47;arancionezza;2;1;885;147;29
47;bluabile;2;1;544;148;29
47;rosista;2;1;568;149;29
47;giallabile;2;1;546;150;29
47;terrorismo;1;1;564;151;29
47;giallotore;2;1;524;152;29
47;rosamento;2;1;585;153;29
47;maniere;2;0;916;154;29
47;biancomento;2;1;575;155;29
47;biancomento;2;1;635;156;29
47;verdiere;2;1;545;157;29
47;movimento;1;1;596;158;29
47;differenza;1;1;583;159;29
47;verdezione;2;1;455;160;29
47;bluista;2;1;474;161;29
47;arancionenza;2;1;540;162;29
47;arancionista;2;1;508;163;29
47;arancionabile;2;1;545;164;29
47;bianchiere;2;1;915;165;29
47;rosazione;2;1;789;166;29
47;giallista;2;1;517;167;29
47;bianchista;2;1;523;168;29
47;bluzione;2;1;635;169;29
47;arancionetore;2;1;561;170;29
47;arancioniere;2;1;503;171;29
47;blutore;2;1;471;172;29
47;bluoso;2;1;667;173;29
47;scegliere;1;1;645;174;29
47;mestiere;1;1;850;175;29
47;verderia;2;1;1117;176;29
47;organismo;1;1;572;177;29
47;investigatore;1;1;724;178;29
47;verdemento;2;1;569;179;29
47;verdismo;2;1;622;180;29
47;rosamento;2;1;577;181;29
47;verdista;2;1;772;182;29
47;bluoso;2;1;553;183;29
47;giallozione;2;1;563;184;29
47;biancabile;2;1;627;185;29
47;attenzione;1;1;606;186;29
47;imperatore;1;1;736;187;29
47;rosismo;2;1;585;188;29
47;arancionezione;2;1;560;189;29
48;rosatore;1;0;782;1;24
48;bianchista;1;0;1156;2;24
48;miseria;1;1;829;3;24
48;giallomento;2;1;824;4;24
48;arancionemento;2;1;1019;5;24
48;roseria;2;1;772;6;24
48;arancionetore;2;1;820;7;24
48;scienza;1;1;739;8;24
48;arancioneria;2;1;654;9;24
48;gialloso;2;1;682;10;24
48;bellezza;1;1;724;11;24
48;giallotore;2;1;717;12;24
48;giallomento;2;1;811;13;24
48;chiacchiere;1;1;787;14;24
48;bianchista;2;1;759;15;24
48;biancoso;2;1;887;16;24
48;bluiere;2;1;795;17;24
48;pericoloso;1;1;889;18;24
48;arancionabile;2;1;740;19;24
48;affidabile;1;1;782;20;24
48;rosista;2;1;891;21;24
48;colpevolezza;1;1;1314;22;24
48;rosiere;2;1;883;23;24
48;gialliere;2;1;728;24;24
48;intervista;1;1;874;25;24
48;gialliere;2;1;787;26;24
48;biancoso;2;1;1241;27;24
48;giallozione;2;1;953;28;24
48;attenzione;1;1;724;29;24
48;giallismo;1;0;1212;30;24
48;movimento;1;1;1709;31;24
48;emergenza;1;1;965;32;24
48;prezioso;1;1;886;33;24
48;verdista;2;1;773;34;24
48;improbabile;1;1;796;35;24
48;musicista;1;1;685;36;24
48;bluismo;2;1;837;37;24
48;arancioniere;2;1;911;38;24
48;organismo;1;1;1010;39;24
48;bluabile;2;1;607;40;24
48;rososo;2;1;856;41;24
48;potenza;1;1;718;42;24
48;giallista;2;1;808;43;24
48;eufemismo;1;1;750;44;24
48;biancabile;2;1;617;45;24
48;arancionista;2;1;652;46;24
48;blueria;2;1;570;47;24
48;bluenza;2;1;850;48;24
48;gialloso;2;1;561;49;24
48;terrorismo;1;1;686;50;24
48;direttore;1;1;734;51;24
48;arancionetore;2;1;567;52;24
48;tempismo;1;1;1235;53;24
48;verdetore;2;1;793;54;24
48;verdezza;1;0;654;55;24
48;bluezza;2;1;677;56;24
48;verdabile;2;1;884;57;24
48;biancotore;2;1;718;58;24
48;giallabile;2;1;621;59;24
48;bluismo;2;1;592;60;24
48;differenza;1;1;639;61;24
48;giallismo;2;1;632;62;24
48;responsabile;1;1;790;63;24
48;schifoso;1;1;893;64;24
48;mestiere;1;1;770;65;24
48;bianchiere;2;1;733;66;24
48;rosezza;2;1;809;67;24
48;verdiere;2;1;659;68;24
48;togliere;1;1;901;69;24
48;instabile;1;1;920;70;24
48;rosazione;2;1;704;71;24
48;verdezione;2;1;783;72;24
48;dottore;1;1;748;73;24
48;verderia;2;1;772;74;24
48;bianchismo;2;1;613;75;24
48;senatore;2;0;1327;76;24
48;bianchismo;2;1;988;77;24
48;bluezza;2;1;636;78;24
48;verdenza;2;1;1979;79;24
48;blumento;2;1;775;80;24
48;blumento;2;1;489;81;24
48;dolcezza;1;1;1009;82;24
48;esperimento;1;1;714;83;24
48;arancionabile;2;1;699;84;24
48;verdenza;2;1;953;85;24
48;dentista;1;1;1186;86;24
48;imperatore;1;1;1184;87;24
48;umorismo;1;1;640;88;24
48;famoso;1;1;699;89;24
48;lotteria;1;1;649;90;24
48;maniere;1;1;1235;91;24
48;rosabile;2;1;687;92;24
48;arancionismo;2;1;629;93;24
48;rosamento;2;1;481;94;24
48;giallista;2;1;618;95;24
48;arancionezione;2;1;715;96;24
48;arancionoso;2;1;578;97;24
48;gialleria;2;1;641;98;24
48;arancionenza;2;1;670;99;24
48;situazione;1;1;718;100;24
48;arancionemento;2;1;592;101;24
48;rivista;1;1;720;102;24
48;biancomento;2;1;641;103;24
48;nervoso;1;1;953;104;24
48;verdezza;2;1;698;105;24
48;rosenza;2;1;713;106;24
48;verdiere;2;1;1117;107;24
48;blueria;2;1;548;108;24
48;riconoscimento;2;0;471;109;24
48;biancabile;2;1;714;110;24
48;operazione;1;1;742;111;24
48;intelligenza;1;1;684;112;24
48;verdoso;2;1;613;113;24
48;gialleria;2;1;648;114;24
48;rosatore;2;1;621;115;24
48;segreteria;1;1;853;116;24
48;verderia;2;1;747;117;24
48;arancionezione;2;1;705;118;24
48;verdoso;2;1;720;119;24
48;preoccupazione;1;1;954;120;24
48;bianchiere;2;1;1384;121;24
48;bluoso;2;1;1180;122;24
48;verdismo;2;1;1210;123;24
48;bluzione;2;1;666;124;24
48;pazienza;1;1;755;125;24
48;probabile;1;1;771;126;24
48;arancionenza;2;1;694;127;24
48;bluoso;2;1;1479;128;24
48;cacciatore;1;1;909;129;24
48;materia;1;1;834;130;24
48;rosenza;2;1;658;131;24
48;giallenza;2;1;669;132;24
48;giornalista;2;0;489;133;24
48;arancionista;2;1;601;134;24
48;biancozione;2;1;929;135;24
48;batteria;1;1;891;136;24
48;giallotore;2;1;833;137;24
48;bluiere;2;1;1639;138;24
48;romanticismo;1;1;1180;139;24
48;verdabile;2;1;677;140;24
48;arancionismo;2;1;722;141;24
48;bluabile;2;1;1157;142;24
48;arancionezza;2;1;517;143;24
48;blutore;2;1;1271;144;24
48;blutore;2;1;778;145;24
48;biancotore;2;1;795;146;24
48;verdetore;2;1;660;147;24
48;colazione;1;1;693;148;24
48;biancozione;2;1;671;149;24
48;rosista;2;1;620;150;24
48;verdezione;2;1;633;151;24
48;giallabile;2;1;588;152;24
48;rosismo;2;1;670;153;24
48;bianchenza;2;1;700;154;24
48;bluista;2;1;579;155;24
48;rosiere;2;1;716;156;24
48;bluenza;2;1;573;157;24
48;giallenza;2;1;639;158;24
48;rososo;2;1;451;159;24
48;stazione;1;1;670;160;24
48;arancioniere;2;1;511;161;24
48;verdemento;2;1;416;162;24
48;bluzione;2;1;429;163;24
48;arancioneria;2;1;554;164;24
48;rosamento;2;1;548;165;24
48;elemento;2;0;460;166;24
48;verdismo;2;1;578;167;24
48;rosezza;2;1;684;168;24
48;verdemento;2;1;570;169;24
48;tradimento;1;1;687;170;24
48;biancomento;2;1;744;171;24
48;rosismo;2;1;554;172;24
48;giallozione;2;1;754;173;24
48;altezza;1;1;838;174;24
48;arancionezza;2;1;731;175;24
48;bluista;2;1;538;176;24
48;rosabile;2;1;468;177;24
48;adorabile;1;1;702;178;24
48;scegliere;1;1;1091;179;24
48;verdista;2;1;602;180;24
48;arancionoso;2;1;701;181;24
48;rosazione;2;1;686;182;24
48;artista;1;1;795;183;24
48;bianchenza;2;1;1707;184;24
48;cambiamento;1;1;1065;185;24
48;investigatore;1;1;1104;186;24
48;riposo;1;1;749;187;24
48;infermiere;1;1;667;188;24
48;roseria;2;1;595;189;24
49;colazione;1;1;642;1;44
49;blumento;2;1;819;2;44
49;bluismo;2;1;843;3;44
49;bianchismo;2;1;1117;4;44
49;organismo;1;1;786;5;44
49;rosatore;2;1;1025;6;44
49;togliere;1;1;902;7;44
49;maniere;1;1;845;8;44
49;bluzione;2;1;878;9;44
49;pazienza;1;1;714;10;44
49;verdabile;2;1;965;11;44
49;tempismo;1;1;680;12;44
49;differenza;1;1;700;13;44
49;arancionenza;2;1;839;14;44
49;artista;1;1;641;15;44
49;blutore;2;1;638;16;44
49;verdezione;2;1;777;17;44
49;potenza;1;1;578;18;44
49;verdiere;2;1;817;19;44
49;stazione;1;1;583;20;44
49;colpevolezza;1;1;758;21;44
49;esperimento;1;1;679;22;44
49;affidabile;1;1;661;23;44
49;arancioniere;2;1;744;24;44
49;arancionismo;2;1;838;25;44
49;investigatore;1;1;772;26;44
49;umorismo;1;1;626;27;44
49;arancionismo;2;1;783;28;44
49;bellezza;1;1;587;29;44
49;bianchiere;2;1;1625;30;44
49;rosezza;2;1;1374;31;44
49;giallotore;2;1;918;32;44
49;verderia;2;1;873;33;44
49;arancionabile;2;1;834;34;44
49;gialliere;2;1;1015;35;44
49;arancionezza;2;1;868;36;44
49;rosamento;2;1;1380;37;44
49;verdismo;2;1;784;38;44
49;blueria;2;1;629;39;44
49;dolcezza;1;1;621;40;44
49;verderia;2;1;756;41;44
49;rosenza;2;1;748;42;44
49;attenzione;1;1;702;43;44
49;verdoso;2;1;637;44;44
49;bianchista;2;1;1538;45;44
49;arancioneria;2;1;1225;46;44
49;bluoso;2;1;627;47;44
49;terrorismo;1;1;785;48;44
49;arancionezione;2;1;798;49;44
49;giallismo;2;1;1012;50;44
49;gialleria;2;1;733;51;44
49;batteria;1;1;708;52;44
49;bluiere;2;1;676;53;44
49;arancionabile;2;1;1035;54;44
49;segreteria;1;1;957;55;44
49;adorabile;1;1;800;56;44
49;biancotore;2;1;990;57;44
49;cacciatore;1;1;728;58;44
49;pericoloso;1;1;728;59;44
49;bluezza;2;1;604;60;44
49;bianchismo;2;1;768;61;44
49;responsabile;1;1;701;62;44
49;dentista;1;1;802;63;44
49;gialloso;2;1;648;64;44
49;bluoso;2;1;551;65;44
49;giallotore;2;1;619;66;44
49;arancionemento;2;1;628;67;44
49;schifoso;1;1;588;68;44
49;giornalista;1;1;675;69;44
49;rosazione;2;1;609;70;44
49;preoccupazione;1;1;625;71;44
49;biancoso;2;1;553;72;44
49;roseria;2;1;584;73;44
49;rosista;2;1;584;74;44
49;bianchenza;2;1;701;75;44
49;arancionemento;2;1;667;76;44
49;blutore;2;1;575;77;44
49;arancionenza;2;1;1062;78;44
49;verdista;2;1;589;79;44
49;bluzione;2;1;552;80;44
49;bluiere;2;1;500;81;44
49;musicista;1;1;781;82;44
49;arancionetore;2;1;560;83;44
49;bianchista;2;1;581;84;44
49;bluismo;2;1;930;85;44
49;gialliere;2;1;513;86;44
49;dottore;1;1;633;87;44
49;cambiamento;1;1;676;88;44
49;arancionezione;2;1;608;89;44
49;bluezza;2;1;476;90;44
49;arancioneria;2;1;406;91;44
49;situazione;1;1;652;92;44
49;verdista;2;1;553;93;44
49;rosismo;2;1;532;94;44
49;bluista;2;1;590;95;44
49;rosiere;2;1;534;96;44
